PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
10	Unknown	9	0.2674167	0.4246833	0.8961167	-1	-1	-1	-1	557.0037	17436.33	278616.2		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	348.7267	556.97925:97 557.00372:7126 557.99988:463 560.87073:5999 561.8703:194	
11	Unknown	81	0.2674167	0.4246833	0.8961167	20.08142	20.92315	22.00538	166.0888	557.0037	19088	605602.6	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	381.76	556.97925:48 557.00372:1738 557.99988:137	248.97:35514
12	Unknown	9	0.30665	0.4246833	0.7780833	-1	-1	-1	-1	572.0391	1266.333	15572		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	25.32667	572.02252:102	
13	Unknown	87	0.30665	0.4246833	0.7780833	20.68266	21.64464	22.48638	171.7063	572.0391	1276.667	40930.03		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	25.53333	572.03082:47	
14	Unknown	9	0.2674167	0.4246833	0.8961167	-1	-1	-1	-1	604.8432	884.3333	11932.06		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	17.68667	604.83472:270 604.86877:82	
15	Unknown	58	0.2674167	0.4246833	0.8961167	17.31571	18.15745	18.87894	143.8675	604.8432	1086.667	29357.34		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	21.73333	604.83472:75 606.83496:103	
16	Unknown	9	0.18895	0.4246833	1.131833	-1	-1	-1	-1	606.8434	1296.667	20502.74		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	25.93333		
17	Unknown	57	0.18895	0.4246833	1.131833	17.31571	18.0372	18.87894	142.9046	606.8434	1399	40547.63		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	27.98	606.84344:118	
18	Unknown	9	0.2674167	0.4246833	0.8173167	-1	-1	-1	-1	865.0253	582.3333	7686.51		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	11.64667	865.02533:610	
19	Unknown	101	0.2674167	0.4246833	0.8173167	22.48638	23.32811	24.16985	183.5887	865.0253	578.6667	18585.53	248.965	[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	11.57333	865.03552:106	248.965:1363
20	Unknown	10	0.30665	0.4639	0.6211666	-1	-1	-1	-1	188.9708	6111.667	96993.11		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	40.68667	188.97079:2196	
21	Unknown	35	0.30665	0.4639	0.6211666	14.42976	15.2715	16.71447	126.7656	188.9708	6941.333	199296.6		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	138.8267	188.96129:66 188.97079:627	
22	Unknown	10	0.2281833	0.4639	0.6996334	-1	-1	-1	-1	249.3361	4473.667	88186.41		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	84.34666	248.97038:144418 249.33611:1578 249.43987:1119 249.97539:8055	
23	Unknown	9	0.2281833	0.4639	0.6996334	11.18306	12.14505	12.86654	99.23533	249.3361	5800.667	151882.7		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	116.0133	248.97038:40002 249.33611:482 249.44533:364 249.60374:241 249.87152:137 249.97539:2527 250.20506:80	248.97038:2508
24	Unknown	10	0.2281833	0.4639	0.73885	-1	-1	-1	-1	249.7622	1399.667	24813.57		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	27.99333	249.33611:1578 249.43987:1119 249.97539:8055	
25	Unknown	9	0.2281833	0.4639	0.73885	11.18306	12.14505	12.86654	99.22678	249.7622	1851.333	46533.53		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	37.02667	249.33611:482 249.44533:364 249.60374:241 249.87152:137 249.97539:2527 250.20506:80	248.97038:2508
26	Unknown	10	0.30665	0.4639	0.8568833	-1	-1	-1	-1	250.1449	706	9633.782		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	14.12	249.97539:8055 255.00862:63	
27	Unknown	9	0.30665	0.4639	0.8568833	11.30331	12.14505	12.86654	99.21912	250.1449	977	22640.27		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	19.54	249.87152:137 249.97539:2527 250.20506:80	248.97038:2508
28	Unknown	10	0.2674167	0.4639	0.8568833	-1	-1	-1	-1	250.2051	542.3333	7642.292		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	10.84667	249.97539:8055 255.00862:63	
29	Unknown	9	0.2674167	0.4639	0.8568833	11.30331	12.14505	12.86654	99.21792	250.2051	723.6667	16796.22		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	14.47333	249.87152:137 249.97539:2527 250.20506:80	248.97038:2508
30	Unknown	10	0.3462167	0.4639	0.8173167	-1	-1	-1	-1	250.3145	350.6667	4145.367		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	7.013333	249.97539:8055 255.00862:63 255.22955:373	
31	Unknown	9	0.3462167	0.4639	0.8173167	11.30331	12.14505	12.74629	99.21574	250.3145	531.6667	11507.72		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	10.63333	249.87152:137 249.97539:2527 250.20506:80	248.97038:2508
32	Unknown	10	0.2674167	0.4639	0.73885	-1	-1	-1	-1	471.9351	12524.33	227609.6		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	241.2133	471.92007:285 471.93509:5011 472.94229:202	
33	Unknown	33	0.2674167	0.4639	0.73885	14.18926	15.031	15.87274	119.8437	471.9351	14529.67	414220.5		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	290.5933	471.92007:119 471.93509:1436 472.94229:107	248.97038:405
34	w/o MS2:2-Hydroxybenzaldehyde	11	0.1497333	0.5031334	0.6211666	-1	-1	-1	-1	121.025	466.3333	4197.511		[M-H]-	M + 0		null	null	121.0295	C7H6O2	Hydroxybenzaldehydes	SMQUZDBALVYZAC-UHFFFAOYSA-N	O=CC=1C=CC=CC1O	530	TRUE	TRUE	TRUE	FALSE	null	94.5	null	null	null	90.4	9.326667	121.025:249	
35	w/o MS2:2-Hydroxybenzaldehyde	28	0.1497333	0.5031334	0.6211666	13.34753	14.42976	15.031	124.0462	121.025	412	12878.56		[M-H]-	M + 0		null	120.682	121.0295	C7H6O2	Hydroxybenzaldehydes	SMQUZDBALVYZAC-UHFFFAOYSA-N	O=CC=1C=CC=CC1O	510	TRUE	TRUE	TRUE	FALSE	null	94.5	null	null	null	90.4	8.24		
36	Unknown	13	0.07093333	0.5816	1.092267	-1	-1	-1	-1	266.15	440.3333	4919.238		[M-H]-	M + 1	isotope of 31	null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	8.806666	269.21078:948	
37	Unknown	80	0.07093333	0.5816	1.092267	19.60042	20.56241	21.16365	167.4423	266.15	381.6667	11536.59	248.97	[M-H]-	M + 1		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	7.633333	268.19046:44	248.959:3070 248.97:35273
38	Unknown	13	0.1105	0.5816	1.092267	-1	-1	-1	-1	397.2197	316.6667	2686.923		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	6.333333		
39	Unknown	126	0.1105	0.5816	1.092267	25.49258	26.09382	27.17605	209.1075	397.2197	176.6667	6551.116		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	3.533333	397.21283:24	
40	Unknown	13	0.07093333	0.5816	1.249533	-1	-1	-1	-1	485.2798	12382	127940.5		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	247.64	485.27982:5116 486.28589:1733 487.293:309	
41	Unknown	146	0.07093333	0.5816	1.249533	27.53679	28.49878	29.8215	227.0066	485.2798	7866.667	304222.5	485.28	[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	157.3333	485.27982:838 486.27826:289 487.293:70	485.28:3179 486.27802:1039
42	Unknown	13	0.07093333	0.5816	0.8961167	-1	-1	-1	-1	486.2859	4350	43442.94		[M-H]-	M + 1	isotope of 20	null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	87	486.28589:1733 487.293:309	
43	Unknown	147	0.07093333	0.5816	0.8961167	27.65704	28.61902	29.58101	227.9514	486.2859	3042.333	109175.5	486.278	[M-H]-	M + 1		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	60.84667	486.27826:286	486.27802:1104
44	Unknown	13	0.1105	0.5816	1.053033	-1	-1	-1	-1	487.293	757.6667	6381.643		[M-H]-	M + 2	isotope of 20	null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	15.15333	487.293:309	
45	Unknown	145	0.1105	0.5816	1.053033	27.65704	28.37853	29.22026	226.0235	487.293	603	18340.21	485.28	[M-H]-	M + 2		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	12.06	487.293:58	485.28:3179 486.27802:1039
46	Unknown	13	0.1497333	0.5816	1.013817	-1	-1	-1	-1	682.2876	324	2348.282		[M-H]-	M + 1	isotope of 45	null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	6.48		
47	Unknown	190	0.1497333	0.5816	1.013817	33.54919	34.15043	34.51118	269.8638	682.2876	191	4279.624	281.246	[M-H]-	M + 1		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	3.82		198.01801:32 253.217:1 254.22:1 281.23499:534 281.246:6881 282.25:1205
48	Unknown	13	0.07093333	0.5816	1.249533	-1	-1	-1	-1	772.5056	3894	42759.86		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	77.88	772.49597:886 773.51514:1320 774.53491:1220 775.52649:305	
49	Unknown	195	0.07093333	0.5816	1.249533	33.66944	34.75167	35.95415	273.9809	772.5056	2123.667	100900.1		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	42.47333	772.49597:61 773.51514:107 774.52533:79	253.21707:182 255.22403:50 255.2406:28 281.24615:278 509.29147:24 747.51031:42
50	Unknown	13	0.18895	0.5816	0.9745833	-1	-1	-1	-1	772.5633	535.6667	4219.197		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	10.71333	772.49597:886 773.51514:1320 774.53491:1220 775.52649:305	
51	Unknown	196	0.18895	0.5816	0.9745833	34.03019	34.87192	35.71366	274.9285	772.5633	357	12727.04		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	7.14	772.49597:60 773.51514:116 774.52533:72	253.23358:30 281.24615:253
52	Unknown	14	0.07093333	0.6211666	1.28875	-1	-1	-1	-1	203.9896	441	7174.374		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	8.82		
53	Unknown	47	0.07093333	0.6211666	1.28875	15.51199	16.23348	16.83472	134.1058	203.9896	511.3333	12005.56	"125.901,116.929"	[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	10.22667		114.929:597 116.929:498 125.901:385
54	Unknown	14	0.07093333	0.6211666	0.73885	-1	-1	-1	-1	225.1828	607.3333	5407.209		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	12.14667	225.18279:365 227.20068:21349 228.20258:3279	
55	Unknown	77	0.07093333	0.6211666	0.73885	18.75869	19.48018	20.56241	160.0004	225.1828	562	17092.06		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	11.24	225.18279:92 227.19028:170 227.20068:1830 228.20258:328	
56	Unknown	14	0.1497333	0.6211666	1.092267	-1	-1	-1	-1	255.3179	648.6667	5438.328		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	12.97333	255.22955:13710 256.23602:2400	
57	Unknown	84	0.1497333	0.6211666	1.092267	19.96117	20.68266	21.40414	168.7611	255.3179	619.3333	16255.13	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	12.38667	255.22955:1741 256.23602:338	96.967:0 248.97:34950
58	Unknown	14	0.5031334	0.6211666	0.8961167	-1	-1	-1	-1	256.236	5942	67036.12		[M-H]-	M + 1	isotope of 88	null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	114.7333	256.23602:2860 257.23892:189 259.18378:63	
59	Unknown	87	0.5031334	0.6211666	0.8961167	19.84092	20.68266	21.40414	168.7312	256.236	4753.333	156244.3	248.97	[M-H]-	M + 1		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	95.06667	256.23602:473	237.836:45 248.97:35514
60	Unknown	14	0.1497333	0.6211666	1.092267	-1	-1	-1	-1	257.2334	300.3333	2488.158		[M-H]-	M + 2	isotope of 88	null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	6.006667		
61	Unknown	83	0.1497333	0.6211666	1.092267	19.84092	20.56241	21.2839	167.7185	257.2334	256	7070.582	248.97	[M-H]-	M + 2		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	5.12		96.967:0 248.97:34950
62	Unknown	14	0.1497333	0.6211666	1.2103	-1	-1	-1	-1	265.1467	3935.333	45786.92		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	78.70667	265.13547:143 265.14673:1989 267.22861:468 269.21078:2901	
63	Unknown	81	0.1497333	0.6211666	1.2103	19.48018	20.32191	21.2839	165.5143	265.1467	3665	114514.6		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	73.3	265.13547:40 265.14673:380	
64	Unknown	14	0.07093333	0.6211666	1.36755	-1	-1	-1	-1	267.2286	738.3333	7574.11		[M-H]-	M + 0	similar chromatogram in higher mz_50; similar chromatogram in higher mz_51; similar chromatogram in higher mz_56; similar chromatogram in higher mz_60; similar chromatogram in higher mz_71	null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	14.76667	267.22861:430 269.20514:2629 270.21033:419 271.22308:1250	
65	Unknown	90	0.07093333	0.6211666	1.36755	20.20166	21.0434	22.48638	171.325	267.2286	628	20677.84		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	12.56	267.22861:99 269.19946:56 269.21078:527 271.21741:61	96.95677:32 248.97038:118
66	Unknown	14	0.07093333	0.6211666	1.2103	-1	-1	-1	-1	267.2286	738.3333	7574.11		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	14.76667	267.22861:468 269.21078:2901 271.22879:670	
67	Unknown	87	0.07093333	0.6211666	1.2103	20.20166	21.0434	22.00538	171.325	267.2286	621	19920.28		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	12.42	269.21078:180 271.22308:25	
68	Unknown	14	0.3462167	0.6211666	1.053033	-1	-1	-1	-1	268.1905	481.3333	5253.984		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	9.626667	269.21078:2901 271.22879:670	
69	Unknown	84	0.3462167	0.6211666	1.053033	19.96117	20.68266	21.76489	168.3602	268.1905	351	13578.4	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	7.02	269.20514:57	96.967:0 248.97:34950
70	w/o MS2:Oleic acid	14	0.4639	0.6211666	1.2103	-1	-1	-1	-1	281.2462	29125	342128.7		[M-H]-	M + 0	found in higher mz's MsMs_51; found in higher mz's MsMs_49; found in higher mz's MsMs_47	null	null	281.2486	C18H34O2	Long-chain fatty acids	ZQPPMHVWECSIRJ-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCCCCCCCC	530	TRUE	TRUE	TRUE	FALSE	null	90	null	null	null	97.1	582.5	281.24615:13434 282.24454:1316 283.26212:9859 284.26404:1412	
71	w/o MS2:Oleic acid	91	0.4639	0.6211666	1.2103	20.56241	21.52439	22.72687	174.8251	281.2462	19382.67	722295.1		[M-H]-	M + 0		null	179.428	281.2486	C18H34O2	Long-chain fatty acids	ZQPPMHVWECSIRJ-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCCCCCCCC	510	TRUE	TRUE	TRUE	FALSE	null	90	null	null	null	97.1	387.6533	281.24615:1770 282.25034:264 283.26212:566 284.26404:90	183.0099:42
72	Unknown	14	0.1105	0.6211666	1.171067	-1	-1	-1	-1	281.31	1322	11953.41		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	26.44	281.24615:13434 282.24454:1316 283.26212:9859 284.26404:1412	
73	Unknown	91	0.1105	0.6211666	1.171067	20.8029	21.52439	22.36613	174.8233	281.31	1147.667	33224.54		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	22.95333	281.24615:1770 282.25034:264 283.26212:566 284.26404:90	183.0099:42
74	w/o MS2:Methyl Heptadecanoic acid	14	0.38545	0.6211666	1.131833	-1	-1	-1	-1	283.2621	21422.33	272398.4		[M-H]-	M + 0		null	null	283.26425	C18H36O2	Fatty acid methyl esters	HUEBIMLTDXKIPR-UHFFFAOYSA-N	O=C(OC)CCCCCCCCCCCCCCCC	530	TRUE	FALSE	TRUE	FALSE	null	1.3	null	null	null	97.7	428.4467	283.26212:9859 284.26404:1412	
75	w/o MS2:Methyl Heptadecanoic acid	93	0.38545	0.6211666	1.131833	20.8029	21.76489	22.60662	176.7209	283.2621	15354.33	516757.5	221.148	[M-H]-	M + 0		null	206.276	283.26425	C18H36O2	Fatty acid methyl esters	HUEBIMLTDXKIPR-UHFFFAOYSA-N	O=C(OC)CCCCCCCCCCCCCCCC	530	TRUE	FALSE	TRUE	FALSE	null	1.3	null	null	null	97.7	307.0867	283.26212:1501 284.26404:273 285.27359:33	205.117:760 221.14799:1936
76	Unknown	14	0.5031334	0.6211666	0.73885	-1	-1	-1	-1	311.167	2230.667	28191.55		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	15.10667	311.16696:990 315.24283:101	
77	Unknown	100	0.5031334	0.6211666	0.73885	21.40414	22.60662	23.44836	182.8114	311.167	891.3333	62993.12	183.005	[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	17.82667	311.15475:36	183.005:1121
78	Unknown	14	0.38545	0.6211666	0.73885	-1	-1	-1	-1	312.1682	330.6667	2850.48		[M-H]-	M + 1	isotope of 38	null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	6.613333	315.24283:101	
79	Unknown	108	0.38545	0.6211666	0.73885	22.72687	23.56861	24.2901	190.5634	312.1682	231	5779.123		[M-H]-	M + 1		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	4.62		183.0099:126
80	Unknown	14	0.4246833	0.6211666	0.73885	-1	-1	-1	-1	325.1805	2739.333	35291.7		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	42.86666	325.17422:690	
81	Unknown	101	0.4246833	0.6211666	0.73885	21.88514	22.72687	23.44836	183.4562	325.1805	1426.667	53851.84		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	28.53333	325.17422:123	
82	Unknown	109	0.4246833	0.6211666	0.73885	23.44836	23.68886	24.0496	191.2195	325.1805	556.6667	16059.13		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	4.193333	325.17422:34	
83	Unknown	14	0.2674167	0.6211666	0.8173167	-1	-1	-1	-1	399.2209	421	2980.122		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	8.42		
84	Unknown	129	0.2674167	0.6211666	0.8173167	25.25208	26.09382	26.69506	209.073	399.2209	360.3333	9112.398		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	7.206666	399.21402:44	
85	Unknown	14	0.1105	0.6211666	1.131833	-1	-1	-1	-1	420.8209	4195.333	35483.26		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	83.90667	420.82089:1952 422.81662:1267	
86	Unknown	57	0.1105	0.6211666	1.131833	16.59422	17.43596	18.15745	139.4834	420.8209	3846	107480.1	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	76.92	420.81381:324 422.80951:99	248.95399:439 248.97:87388 249.97:2326 337.905:8393
87	Unknown	14	0.1497333	0.6211666	1.092267	-1	-1	-1	-1	422.8166	2356.667	20217.41		[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	47.13334	422.81662:1267 426.82224:212	
88	Unknown	57	0.1497333	0.6211666	1.092267	16.59422	17.43596	18.15745	139.4629	422.8166	2366.333	61824.34	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	47.32667	422.80951:99	248.95399:439 248.97:87314 249.97:2326 337.905:8393
89	Unknown	14	0.1105	0.6211666	0.7780833	-1	-1	-1	-1	432.1829	358	3231.541		[M-H]-	M + 1	isotope of 100	null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	7.16	435.78482:703 435.79926:5700	
90	Unknown	134	0.1105	0.6211666	0.7780833	25.73307	26.33431	27.17605	210.4713	432.1829	378.6667	9285.551	253.217	[M-H]-	M + 1		null	null	null	null	null	null	null	999	FALSE	FALSE	FALSE	FALSE	null	null	null	null	null	null	7.573333		96.96:16 152.987:134 152.996:291 253.20599:405 253.217:2245 254.22:609
