PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
17	Unknown	9	0.3259333	0.4439667	0.8366167	-1	-1	-1	-1	558.0081	1749	19837.13		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	34.98	558.00806:748 560.87073:7270 561.8703:389 562.87079:2898	
18	Unknown	83	0.3259333	0.4439667	0.8366167	20.20166	21.0434	21.76489	167.0359	558.0081	2059.667	54789.79		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	41.19333	557.99988:174	
19	Unknown	9	0.3259333	0.4439667	0.8366167	-1	-1	-1	-1	865.0457	325	3993.475		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.5	865.0152:133	
20	Unknown	103	0.3259333	0.4439667	0.8366167	22.72687	23.44836	24.16985	184.5347	865.0457	380.6667	10353.35	311.161	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.613333	865.03552:134	311.16101:436
21	Unknown	10	0.1690167	0.4832	0.64045	-1	-1	-1	-1	94.97843	337	2379.894		[M-H]-	M + 0	similar chromatogram in higher mz_11	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.74		
22	Unknown	16	0.1690167	0.4832	0.64045	12.38554	12.98678	13.58802	114.4879	94.97843	337	7294.237		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.74		
23	Unknown	10	0.2474833	0.4832	0.64045	-1	-1	-1	-1	173.9967	375.6667	3681.026		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.513333	174.95593:416	
24	Unknown	33	0.2474833	0.4832	0.64045	14.42976	15.031	15.63224	125.4613	173.9967	489.6667	10598.65	142.96	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.793333		142.96001:388
25	Unknown	10	0.3655	0.4832	0.8366167	-1	-1	-1	-1	250.9769	430.6667	3649.973		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.613334	250.97691:191 255.22955:521	
26	Unknown	9	0.3655	0.4832	0.8366167	11.54381	12.14505	12.86654	99.20255	250.9769	454.3333	10901.67	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.086667	250.48412:52 250.97691:49	248.97:442623 249.35201:2734 249.41299:2106 249.62601:1161 249.713:961 249.784:706 249.97:19079
27	Unknown	10	0.2867167	0.4832	0.8761666	-1	-1	-1	-1	520.9226	495.6667	4462.939		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.913333	520.92261:271	
28	Unknown	62	0.2867167	0.4832	0.8761666	17.7967	18.51819	19.23968	147.2471	520.9226	484.3333	12705.4		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.686666	520.92261:94	
29	Unknown	10	0.2867167	0.4832	0.8761666	-1	-1	-1	-1	520.9305	669.3333	6179.904		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.38667	520.92261:296 520.95416:90	
30	Unknown	62	0.2867167	0.4832	0.8761666	17.7967	18.51819	19.23968	147.247	520.9305	717.6667	18866.91		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.35333	520.93842:54	
31	Unknown	11	0.1690167	0.5224333	0.64045	-1	-1	-1	-1	297.152	712.3333	11399.69		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.62667	297.14606:213	
32	Unknown	97	0.1690167	0.5224333	0.64045	21.76489	22.72687	23.92935	184.1412	297.152	570.6667	19715.85		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.41333		
33	Unknown	13	0.4439667	0.6009	0.7189167	-1	-1	-1	-1	325.1805	2058.333	24644.04		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	23.97333	325.18048:825 327.2478:126	
34	Unknown	103	0.4439667	0.6009	0.7189167	21.88514	22.84712	23.56861	184.4266	325.1805	1121.667	46109.08		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	22.43333	325.17422:43	181.08295:28 255.22955:108 281.24615:97 311.16086:33 325.17422:39
35	Unknown	116	0.4439667	0.6009	0.7189167	24.0496	24.41034	24.89134	197.042	325.1805	340.3333	8602.538		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.806667	325.18048:62	
36	Unknown	13	0.08956667	0.6009	1.111567	-1	-1	-1	-1	422.8166	1189.333	9868.867		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	23.78667	422.81662:523	
37	Unknown	57	0.08956667	0.6009	1.111567	16.71447	17.31571	18.2777	138.5014	422.8166	1023.667	28210.2	337.905	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	20.47333	422.81662:134	248.97:1915 337.892:7074 337.905:19541 339.89801:8227
38	Unknown	13	0.08956667	0.6009	1.111567	-1	-1	-1	-1	485.2798	15185.67	184224.1		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	303.7133	485.27982:6962 486.27826:1984	
39	Unknown	150	0.08956667	0.6009	1.111567	27.53679	28.49878	29.94175	227.0066	485.2798	9907.667	407113.8	485.28	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	198.1533	485.27982:1038 486.28589:339	485.28:8055 486.28601:2008 487.293:265
40	Unknown	13	0.08956667	0.6009	1.111567	-1	-1	-1	-1	485.3332	1681.667	14968.92		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	33.63334	485.27982:6962 486.27826:1984	
41	Unknown	150	0.08956667	0.6009	1.111567	27.53679	28.49878	29.34051	227.006	485.3332	1209	42062.72	485.28	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	24.18	485.27982:1038 486.28589:339	485.28:8055 486.28601:2008 487.293:265
42	Unknown	13	0.08956667	0.6009	1.347283	-1	-1	-1	-1	486.2783	4282.667	48849		[M-H]-	M + 1	isotope of 18	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	85.65334	486.27826:1984	
43	Unknown	150	0.08956667	0.6009	1.347283	27.53679	28.49878	30.18225	226.9939	486.2783	3238	115849.3	485.28	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	64.76	486.28589:339	485.28:8055 486.28601:2008 487.293:265
44	Unknown	13	0.1690167	0.6009	0.9938667	-1	-1	-1	-1	487.2854	821	6044.615		[M-H]-	M + 2	isotope of 18	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.42		
45	Unknown	149	0.1690167	0.6009	0.9938667	27.65704	28.37853	29.34051	226.0236	487.2854	534	18484.51	485.28	[M-H]-	M + 2		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.68	487.28537:68	485.28:8055 486.28601:2008 487.285:317
46	Unknown	13	0.08956667	0.6009	1.151117	-1	-1	-1	-1	681.3034	1108.667	8636.363		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	22.17333	681.27637:135 681.30341:452	
47	Unknown	193	0.08956667	0.6009	1.151117	33.18845	34.03019	34.99217	268.9214	681.3034	608.3333	25237.64		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.16667		
48	Unknown	13	0.1690167	0.6009	0.9938667	-1	-1	-1	-1	682.2966	376.3333	2998.739		[M-H]-	M + 1	isotope of 22	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.526667	686.47614:1615	
49	Unknown	194	0.1690167	0.6009	0.9938667	33.42894	34.15043	34.87192	269.8637	682.2966	353.3333	9170.098		[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.066667		
50	Unknown	13	0.1297833	0.6009	0.9546334	-1	-1	-1	-1	695.311	881.6667	8262.249		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	17.63333	695.31104:336	
51	Unknown	196	0.1297833	0.6009	0.9546334	33.66944	34.39093	35.47316	271.6635	695.311	684.6667	22322.84		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.69333		
52	Unknown	13	0.1690167	0.6009	0.9938667	-1	-1	-1	-1	719.7776	331.3333	2402.17		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.626667	719.48077:25827 720.49213:10274 721.49493:3252 722.49847:733	
53	Unknown	191	0.1690167	0.6009	0.9938667	33.0682	33.78969	34.39093	266.7392	719.7776	287.3333	7344.757	719.481	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	5.746666	719.48077:2564 720.49213:1088 721.49493:354 722.49847:91	695.302:87 719.48102:22349 720.492:7443 721.495:2083
54	Unknown	13	0.1690167	0.6009	0.9938667	-1	-1	-1	-1	721.5878	378	2928.284		[M-H]-	M + 2	isotope of 69	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.56	721.49493:3252 722.49847:733	
55	Unknown	190	0.1690167	0.6009	0.9938667	33.0682	33.66944	34.51118	265.7776	721.5878	323	8953.678	719.49	[M-H]-	M + 2		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.46	721.49493:273 722.49847:75	717.46899:282 719.48999:21313 720.492:7575 721.495:2083
56	Unknown	13	0.08956667	0.6009	1.151117	-1	-1	-1	-1	722.4985	1731.667	15550.29		[M-H]-	M + 3	isotope of 68	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	34.63334	722.49847:733	
57	Unknown	192	0.08956667	0.6009	1.151117	32.82771	33.90993	34.99217	267.6694	722.4985	991	43520.16	719.481	[M-H]-	M + 3		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	19.82	722.49847:82	717.46899:0 719.48102:22382 720.492:7444 721.495:2083 722.48901:341
58	Unknown	13	0.1690167	0.6009	0.8366167	-1	-1	-1	-1	733.4988	1147	11055.53		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	22.94	733.49884:446 734.51068:222	
59	Unknown	193	0.1690167	0.6009	0.8366167	33.18845	34.03019	35.23266	268.5432	733.4988	721.3333	30021.11	731.468	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.42667	733.49884:57	721.48602:137 731.46802:303 733.49902:351
60	Unknown	13	0.1297833	0.6009	1.072333	-1	-1	-1	-1	738.4803	382	3316.69		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.64		
61	Unknown	196	0.1297833	0.6009	1.072333	33.54919	34.39093	35.23266	271.3558	738.4803	273.3333	9588.567		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	5.466667		719.4715:33 720.5014:24
62	Unknown	13	0.1690167	0.6009	0.9938667	-1	-1	-1	-1	746.6786	374.3333	3102.514		[M-H]-	M + 1	isotope of 79	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.486667	746.49902:12354 747.51031:7263 748.52234:2345 749.52551:545	
63	Unknown	196	0.1690167	0.6009	0.9938667	33.66944	34.39093	35.11242	271.3014	746.6786	338.3333	9321.624	745.498	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.766667	746.49902:1279 747.51031:718 748.52234:188	745.46997:423 745.49799:21957 746.49902:10055 747.51001:5185 748.513:1716 749.51599:308
64	Unknown	13	0.08956667	0.6009	1.111567	-1	-1	-1	-1	747.5765	2368.667	23849.72		[M-H]-	M + 2	isotope of 78	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	47.37333	747.51031:7263 748.52234:2345 749.52551:545	
65	Unknown	197	0.08956667	0.6009	1.111567	33.54919	34.51118	35.59341	272.2439	747.5765	1532.333	62286.06	748.522	[M-H]-	M + 2		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	30.64667	747.51031:614 748.52234:253	747.51001:3573 748.52197:1929
66	Unknown	13	0.1690167	0.6009	0.9938667	-1	-1	-1	-1	748.5791	584.3333	4749.365		[M-H]-	M + 3	isotope of 78	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.68667	748.52234:2345 749.52551:545	
67	Unknown	198	0.1690167	0.6009	0.9938667	33.78969	34.63142	35.47316	273.1857	748.5791	478	14364.84	748.522	[M-H]-	M + 3		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.56	748.52234:280	747.52002:3764 748.52197:1929
68	Unknown	13	0.1297833	0.6009	1.072333	-1	-1	-1	-1	772.5152	1506	14198.43		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	30.12	772.49597:237 773.52472:1257 774.53491:542 775.53613:400	
69	Unknown	201	0.1297833	0.6009	1.072333	33.90993	34.99217	35.95415	275.8766	772.5152	938.3333	38491.36	773.525	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	18.76667	772.49597:43 773.52472:153 774.52533:74	747.51001:332 749.54401:52 772.49597:91 773.52502:920 774.52502:368 775.53601:170
70	Unknown	14	0.2474833	0.64045	1.072333	-1	-1	-1	-1	227.3154	480.3333	4004.232		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.606667	227.20068:25677 228.20258:3407 229.20667:416	
71	Unknown	78	0.2474833	0.64045	1.072333	18.99918	19.72067	20.32191	161.891	227.3154	517	12250.85	228.208	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.34	227.19028:222 227.20068:3324 228.20258:416	227.19501:3487 228.20799:1006
72	Unknown	14	0.1297833	0.64045	0.8366167	-1	-1	-1	-1	252.0957	504.6667	4668.457		[M-H]-	M + 1	isotope of 102	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.09333	252.09575:208 253.21707:28914 254.21956:3982 255.19089:267 255.22955:17587 256.23602:3600	
73	Unknown	74	0.1297833	0.64045	0.8366167	18.51819	19.23968	19.84092	157.0896	252.0957	535.3333	12568.33	120.957	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.70667	252.09575:70	120.957:1334 121.033:48 251.092:528
74	Unknown	14	0.2474833	0.64045	1.072333	-1	-1	-1	-1	253.096	545.3333	4342.517		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.90667	253.21707:28914 254.21956:3982 255.19089:267 255.22955:17587 256.23602:3600	
75	Unknown	75	0.2474833	0.64045	1.072333	18.39794	19.35993	19.96117	158.0399	253.096	504.6667	13030.09	228.203	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.09333		227.19:349 227.201:6105 228.203:1123
76	w/o MS2:Palmitoleic acid	14	0.08956667	0.64045	1.111567	-1	-1	-1	-1	253.2171	62625.33	748107.1		[M-H]-	M + 0	found in higher mz's MsMs_79; found in higher mz's MsMs_77	null	null	253.2173	C16H30O2	Long-chain fatty acids	SECPZKHBENQXJG-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCCCCCC	530	True	True	True	False	null	93.5	null	null	null	100	1252.507	253.21707:28914 254.21956:3982 255.19089:267 255.22955:17587 256.23602:3600	
77	w/o MS2:Palmitoleic acid	85	0.08956667	0.64045	1.111567	19.48018	20.56241	21.40414	167.849	253.2171	46860.33	1584911	253.217	[M-H]-	M + 0		null	171.508	253.2173	C16H30O2	Long-chain fatty acids	SECPZKHBENQXJG-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCCCCCC	510	True	True	True	False	null	93.5	null	null	null	100	937.2067	253.20605:614 253.21707:4535 254.21956:648 255.22955:2050 256.23602:433	122.896:72 253.20599:1806 253.217:11199 254.22:2030 255.23:0
78	Unknown	14	0.1297833	0.64045	1.151117	-1	-1	-1	-1	253.3161	885.3333	7499.602		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	17.70667	253.21707:28914 254.21956:3982 255.19089:267 255.22955:17587 256.23602:3600	
79	Unknown	85	0.1297833	0.64045	1.151117	19.84092	20.56241	21.2839	167.8458	253.3161	860.6667	22474.34	253.217	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	17.21333	253.20605:614 253.21707:4535 254.21956:648 255.22955:2050 256.23602:433	122.896:72 253.20599:1806 253.217:11199 254.22:2030 255.23:0
80	Unknown	14	0.1297833	0.64045	1.151117	-1	-1	-1	-1	254.2085	2776	31376.62		[M-H]-	M + 0	found in higher mz's MsMs_79; found in higher mz's MsMs_77	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	55.52	254.21956:3730 255.19089:379 255.22955:15677 256.23602:3118	
81	Unknown	85	0.1297833	0.64045	1.151117	19.60042	20.56241	21.52439	167.8164	254.2085	2370.667	74919.32	253.217	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	47.41333	254.21956:885 255.19089:87 255.22955:2868 256.23602:513	188.97099:72 253.217:11199 254.22:2030 255.23:0
82	Unknown	14	0.08956667	0.64045	1.347283	-1	-1	-1	-1	254.2196	8386	101181.7		[M-H]-	M + 1	isotope of 37	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	167.72	254.21956:3982 255.19089:267 255.22955:17587 256.23602:3600	
83	Unknown	85	0.08956667	0.64045	1.347283	19.60042	20.56241	21.76489	167.8161	254.2196	6648.667	218610.9	253.217	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	132.9733	254.21956:648 255.22955:2050 256.23602:433	122.896:72 253.20599:1806 253.217:11208 254.22:2030 255.23:0
84	w/o MS2:Palmitic acid	14	0.4832	0.64045	1.072333	-1	-1	-1	-1	255.2296	35301.33	452973.1		[M-H]-	M + 0	found in higher mz's MsMs_87; found in higher mz's MsMs_85	null	null	255.23296	C16H32O2	Long-chain fatty acids	IPCSVZSSVZVIGE-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCCCC	530	True	True	True	False	null	96.9	null	null	null	94.4	703.34	255.19089:267 255.22955:17587 256.23602:3600	
85	w/o MS2:Palmitic acid	86	0.4832	0.64045	1.072333	19.60042	20.68266	22.00538	168.764	255.2296	25245.33	924011.2	255.23	[M-H]-	M + 0		null	171.289	255.23296	C16H32O2	Long-chain fatty acids	IPCSVZSSVZVIGE-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCCCC	510	True	True	True	False	null	96.9	null	null	null	94.4	504.9067	255.22955:2561 256.23602:698	120.957:54 255.23:9403 256.23599:1773
86	Unknown	14	0.1297833	0.64045	1.151117	-1	-1	-1	-1	255.3179	1087.667	9424.26		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	21.75333	255.19089:267 255.22955:17587 256.23602:3600	
87	Unknown	86	0.1297833	0.64045	1.151117	19.96117	20.68266	21.52439	168.7611	255.3179	1005	27618.57	255.23	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	20.1	255.22955:2561 256.23602:698	120.957:54 255.23:9403 256.23599:1773
88	Unknown	14	0.4439667	0.64045	1.268817	-1	-1	-1	-1	256.236	7511.667	87172.03		[M-H]-	M + 1	isotope of 41	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	150.2333	256.23602:3600	
89	Unknown	86	0.4439667	0.64045	1.268817	19.84092	20.68266	21.76489	168.7312	256.236	5450.667	184628.9	255.23	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	109.0133	256.23602:698	120.957:54 255.23:9487 256.23599:1821
90	Unknown	14	0.5224333	0.64045	1.072333	-1	-1	-1	-1	257.2334	361.6667	2559.85		[M-H]-	M + 2	isotope of 41	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.233333		
91	Unknown	87	0.5224333	0.64045	1.072333	20.08142	20.8029	21.52439	169.6795	257.2334	252.6667	7828.149	255.23	[M-H]-	M + 2		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	5.053333	257.23337:62	120.957:54 255.23:9403 256.23599:1773 257.24399:95
92	Unknown	14	0.08956667	0.64045	1.072333	-1	-1	-1	-1	265.1467	4508	55661.61		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	90.16	265.14673:1941 267.23425:446 269.21078:2131	
93	Unknown	82	0.08956667	0.64045	1.072333	19.48018	20.32191	21.2839	165.5143	265.1467	3843.667	126895.4	265.147	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	76.87334	265.14673:334	253.20599:21 254.22:18 256.23001:127 265.147:1306
94	Unknown	14	0.1690167	0.64045	1.19035	-1	-1	-1	-1	266.15	581.6667	4995.037		[M-H]-	M + 1	isotope of 45	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.63333	267.23425:578 269.21078:5303 270.216:1208	
