PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
34	Unknown	44	0.42005	0.5773166	0.6953334	14.42976	15.031	15.63224	125.4613	173.9967	681.3333	14747.2		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.62667		98.97615:33
35	Unknown	13	0.06663334	0.5773166	1.284467	-1	-1	-1	-1	485.2798	21507	210540.5		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	430.14	485.27982:9028 486.28589:2630 487.293:285	
36	Unknown	156	0.06663334	0.5773166	1.284467	27.53679	28.49878	30.42274	227.0066	485.2798	12863.67	527470	485.28	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	256.9933	485.27982:1333 486.28589:469	485.28:4465 486.27802:1279
37	Unknown	13	0.1451	0.5773166	1.009517	-1	-1	-1	-1	485.356	1283.667	9304.768		[M-H]-	M + 0	similar chromatogram in higher mz_21	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	25.67333	485.27982:9028 486.28589:2630 487.293:285	
38	Unknown	156	0.1451	0.5773166	1.009517	27.65704	28.49878	29.34051	227.0057	485.356	876.3333	28505.97	485.28	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	17.52667	485.27982:1333 486.28589:469	485.28:4465 486.27802:1279
39	Unknown	13	0.1846667	0.5773166	0.7345667	-1	-1	-1	-1	486.2859	6626.333	53329.28		[M-H]-	M + 1	isotope of 17	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	132.5267	486.28589:2630 487.293:285	
40	Unknown	156	0.1846667	0.5773166	0.7345667	27.53679	28.49878	29.70126	226.9938	486.2859	4076.333	156144.3	485.28	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	81.52666	486.28589:469	485.28:3890 486.27802:1225
41	Unknown	13	0.1846667	0.5773166	0.7738	-1	-1	-1	-1	487.293	688.6667	6187.211		[M-H]-	M + 2	isotope of 17	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.77333	487.293:285	
42	Unknown	157	0.1846667	0.5773166	0.7738	27.65704	28.61902	29.34051	227.9386	487.293	516	16644.72		[M-H]-	M + 2		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.32	487.293:73	485.27982:327 486.28589:112
43	Unknown	13	0.1846667	0.5773166	0.9702833	-1	-1	-1	-1	659.4666	361.6667	2555.119		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.233333		
44	Unknown	186	0.1846667	0.5773166	0.9702833	31.50498	32.34671	33.18845	255.7872	659.4666	189.6667	7828.144		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	3.793333	660.45264:22	281.24615:37
45	Unknown	13	0.1058667	0.5773166	1.04875	-1	-1	-1	-1	681.2944	1218.333	10576.48		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	24.36667	681.27637:186	
46	Unknown	201	0.1058667	0.5773166	1.04875	33.42894	34.15043	34.63142	269.8716	681.2944	713.3333	21959.67	281.246	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.26667		254.22:0 268.23001:39 281.246:3832 282.25:266
47	Unknown	13	0.1451	0.5773166	1.009517	-1	-1	-1	-1	685.4708	318	2414.121		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.36	688.47089:160 688.48901:1012 689.49652:481	
48	Unknown	189	0.1451	0.5773166	1.009517	31.74547	32.70745	33.54919	258.4394	685.4708	219.6667	7395.261		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	4.393333	685.47083:32 685.47986:29	170.99918:52 253.20605:52 253.21707:326 254.21404:71
49	Unknown	13	0.1451	0.5773166	1.009517	-1	-1	-1	-1	738.4615	305.6667	2431.046		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.113333		
50	Unknown	202	0.1451	0.5773166	1.009517	33.66944	34.27068	35.11242	270.4073	738.4615	272.3333	7445.749		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	5.446667		253.21707:933 254.21956:198 255.22955:149 281.23456:41 281.24615:444 417.23907:40
51	Unknown	14	0.42005	0.6165333	1.04875	-1	-1	-1	-1	146.9613	388	3922.782		[M-H]-	M + 0	similar chromatogram in higher mz_30; similar chromatogram in higher mz_43; similar chromatogram in higher mz_52; similar chromatogram in higher mz_61	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.76		
52	Unknown	28	0.42005	0.6165333	1.04875	12.74629	13.34753	14.06902	112.8273	146.9613	481.6667	10620.31		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.633333	146.95708:35	
53	Unknown	14	0.1058667	0.6165333	1.087983	-1	-1	-1	-1	200.1749	363	3004.77		[M-H]-	M + 1	isotope of 67	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.26	201.02225:1048 202.98819:1485	
54	Unknown	73	0.1058667	0.6165333	1.087983	18.15745	18.75869	19.48018	155.1374	200.1749	352.3333	8744.443		[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.046667	200.17003:54	
55	Unknown	14	0.1451	0.6165333	1.04875	-1	-1	-1	-1	253.3492	1123.333	9592.877		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	22.46667	253.21707:44707 254.21956:8206 255.22955:25608 256.23602:4369	
56	Unknown	88	0.1451	0.6165333	1.04875	19.72067	20.56241	21.2839	167.8447	253.3492	1043	28534.84	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	20.86	253.21707:5352 254.21956:1170 255.22955:2428 256.23602:319	248.97:31960
57	Unknown	14	0.1451	0.6165333	1.04875	-1	-1	-1	-1	253.4482	401.3333	3105.679		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.026667	253.21707:44707 254.21956:8206 255.22955:25608 256.23602:4369	
58	Unknown	88	0.1451	0.6165333	1.04875	19.84092	20.56241	21.16365	167.8414	253.4482	381	9501.992	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.62	253.21707:5352 254.21956:1170 255.22955:2428 256.23602:319	248.97:31960
59	Unknown	14	0.1451	0.6165333	1.04875	-1	-1	-1	-1	255.3401	864	7642.149		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	17.28	255.22955:25608 256.23602:4369	
60	Unknown	89	0.1451	0.6165333	1.04875	19.96117	20.68266	21.52439	168.7604	255.3401	817.3333	21781.74	248.965	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.34667	255.22955:3352 256.23602:572	248.965:19256
61	Unknown	14	0.06663334	0.6165333	1.362933	-1	-1	-1	-1	265.1467	5017.667	51449.84		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	100.3533	265.14673:2367 267.23425:822 269.21078:4330	
62	Unknown	86	0.06663334	0.6165333	1.362933	19.48018	20.32191	21.40414	165.5143	265.1467	4654.333	136859.1		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	93.08667	265.14673:590	248.96494:38
63	Unknown	14	0.2239	0.6165333	0.9702833	-1	-1	-1	-1	266.15	490	3907.778		[M-H]-	M + 1	isotope of 30	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.8	267.23425:822 269.21078:4330 270.21033:657	
64	Unknown	86	0.2239	0.6165333	0.9702833	19.60042	20.32191	21.2839	165.4845	266.15	409.3333	11962.28		[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.186666		248.96494:38
65	Unknown	14	0.1451	0.6165333	1.04875	-1	-1	-1	-1	281.3564	798.6667	6826.838		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.97333	281.13599:78 281.24615:27527 282.20386:664 282.25034:5904 283.18646:312 283.26212:12229 284.26404:2217	
66	Unknown	97	0.1451	0.6165333	1.04875	20.92315	21.64464	22.36613	175.7984	281.3564	758.6667	20338.76	221.148	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.17333	281.23456:203 281.24615:3643 282.20386:71 282.25034:902 283.26212:1269 284.26404:250	121.025:8 221.14799:1956
67	w/o MS2:Methyl Heptadecanoic acid	14	0.42005	0.6165333	1.04875	-1	-1	-1	-1	283.2621	27330.33	358090.4		[M-H]-	M + 0		null	null	283.26425	C18H36O2	Fatty acid methyl esters	HUEBIMLTDXKIPR-UHFFFAOYSA-N	O=C(OC)CCCCCCCCCCCCCCCC	530	True	False	True	False	null	1.3	null	null	null	97.7	544.02	283.18646:312 283.26212:12229 284.26404:2217	
68	w/o MS2:Methyl Heptadecanoic acid	98	0.42005	0.6165333	1.04875	20.92315	21.76489	22.96737	176.7209	283.2621	18646	670561.9	221.153	[M-H]-	M + 0		null	206.276	283.26425	C18H36O2	Fatty acid methyl esters	HUEBIMLTDXKIPR-UHFFFAOYSA-N	O=C(OC)CCCCCCCCCCCCCCCC	530	True	False	True	False	null	1.3	null	null	null	97.7	372.92	283.26212:1829 284.26404:347	121.025:9 220.14101:1497 221.153:2477
69	Unknown	14	0.1451	0.6165333	1.04875	-1	-1	-1	-1	283.3494	668	5430.226		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.36	283.18646:312 283.26212:12229 284.26404:2217	
70	Unknown	98	0.1451	0.6165333	1.04875	21.0434	21.76489	22.48638	176.7185	283.3494	640	16435.5	221.153	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.8	283.26212:1829 284.26404:347	121.025:8 220.14101:1499 221.153:2473
71	Unknown	14	0.4596167	0.6165333	1.04875	-1	-1	-1	-1	284.264	4518	56558.79		[M-H]-	M + 1	isotope of 33	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	89.66666	284.26404:2217	
72	Unknown	98	0.4596167	0.6165333	1.04875	20.92315	21.76489	22.48638	176.6929	284.264	2898	93049.14	221.153	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	57.96	284.26404:347	121.025:8 220.14101:1499 221.153:2475
73	Unknown	14	0.4596167	0.6165333	0.7345667	-1	-1	-1	-1	325.1805	2248	25269.32		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	35.18667	326.18521:239	
74	Unknown	107	0.4596167	0.6165333	0.7345667	21.76489	22.84712	23.56861	184.4266	325.1805	651.6667	39965.6	183.01	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.03333	325.18671:87	183.00999:670
75	Unknown	117	0.4596167	0.6165333	0.7345667	23.56861	24.0496	25.49258	194.1308	325.1805	593.6667	27875.9		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.87333		111.00786:22
76	Unknown	14	0.3023667	0.6165333	0.7738	-1	-1	-1	-1	326.179	459.6667	5516.42		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.033334	326.17896:275	
77	Unknown	105	0.3023667	0.6165333	0.7738	22.12563	22.96737	23.32811	185.3745	326.179	177.6667	4191.847	183.01	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	3.553333		148.05299:70 183.00999:424
78	Unknown	111	0.3023667	0.6165333	0.7738	23.32811	23.68886	24.0496	191.1963	326.179	184	4042.743		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	3.68	326.17896:43	96.95677:28 183.0099:81
79	Unknown	117	0.3023667	0.6165333	0.7738	24.0496	24.41034	25.01158	197.0181	326.179	178	4153.366		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	3.56		
80	Unknown	14	0.4596167	0.6165333	0.7738	-1	-1	-1	-1	326.1852	547	5830.485		[M-H]-	M + 1	isotope of 36	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.06	326.18521:239	
81	Unknown	108	0.4596167	0.6165333	0.7738	22.12563	22.96737	23.32811	185.3744	326.1852	215	4999.915	183.005	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	4.3		183.005:383
82	Unknown	114	0.4596167	0.6165333	0.7738	23.32811	23.68886	24.0496	191.1962	326.1852	240	5284.907		[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	4.8		96.95677:28
83	Unknown	120	0.4596167	0.6165333	0.7738	24.0496	24.41034	25.01158	197.018	326.1852	253.6667	5941.454		[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	5.073333	326.17896:55	
84	Unknown	14	0.06663334	0.6165333	1.127217	-1	-1	-1	-1	420.8209	818	7049.901		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.36	420.81381:299	
85	Unknown	62	0.06663334	0.6165333	1.127217	16.71447	17.43596	18.15745	139.4834	420.8209	757.6667	20396.48	337.905	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.15333	420.82089:102	248.97:69568 249.97501:1561 337.905:7664 339.89801:3101
86	Unknown	14	0.1846667	0.6165333	1.009517	-1	-1	-1	-1	422.8237	378.6667	2879.459		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.573333		
87	Unknown	62	0.1846667	0.6165333	1.009517	16.71447	17.43596	18.0372	139.4628	422.8237	392.6667	8816.589	337.905	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.853333		248.97:69368 249.97501:1561 337.905:7646 339.89801:3102
88	Unknown	14	0.2631333	0.6165333	0.9702833	-1	-1	-1	-1	432.1829	346.3333	2449.476		[M-H]-	M + 1	isotope of 95	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.926667		
89	Unknown	138	0.2631333	0.6165333	0.9702833	25.73307	26.57481	27.17605	212.3929	432.1829	243.6667	7496.264		[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	4.873333	432.18286:34	
90	Unknown	14	0.1058667	0.6165333	1.087983	-1	-1	-1	-1	474.877	462.3333	3990.35		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.246667		
91	Unknown	109	0.1058667	0.6165333	1.087983	22.48638	23.08762	23.92935	184.0229	474.877	343.3333	11002.7		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.866667	474.86945:30	
92	Unknown	14	0.06663334	0.6165333	0.7345667	-1	-1	-1	-1	691.4502	535.3333	4070.804		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.70667		
93	Unknown	189	0.06663334	0.6165333	0.7345667	32.22646	33.0682	33.78969	261.2449	691.4502	407	12763.13	253.217	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.14		140.007:248 140.02299:49 152.996:1014 171.004:392 253.20599:4033 253.217:24017 254.22:3782 255.23:4526 256.23001:638 281.23499:257 281.246:2534 282.25:373
94	Unknown	14	0.06663334	0.6165333	1.3237	-1	-1	-1	-1	717.4694	8141	84567.81		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	162.82	717.46936:3421 718.47009:1424 719.48077:21247 720.49213:8937 721.48566:2308	
95	Unknown	194	0.06663334	0.6165333	1.3237	32.46696	33.54919	34.99217	264.857	717.4694	5103.667	219808.5	720.483	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	102.0733	717.46936:476 718.47009:206 719.49005:1913 720.48285:866 721.48566:179	152.996:548 228.035:46 253.217:0 254.22:348 255.23:1020 256.23001:210 267.229:375 267.25101:107 281.246:553 717.479:43 719.47101:433 720.48297:510
96	Unknown	14	0.06663334	0.6165333	1.284467	-1	-1	-1	-1	718.4701	3282	35458.53		[M-H]-	M + 1	isotope of 44	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	65.64	718.47009:1424 719.48077:21247 720.49213:8937 721.48566:2308 722.4892:606	
97	Unknown	194	0.06663334	0.6165333	1.284467	32.58721	33.54919	34.63142	264.8501	718.4701	2334	88050.39	720.483	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	46.68	718.47009:206 719.49005:1913 720.48285:866 721.48566:179	152.996:548 228.035:46 253.217:0 254.22:348 255.23:1020 256.23001:210 267.229:375 267.25101:107 281.246:553 717.479:43 719.47101:433 720.48297:510
98	Unknown	14	0.06663334	0.6165333	1.362933	-1	-1	-1	-1	719.4808	49260.33	587521.8		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	985.2067	719.48077:21247 720.49213:8937 721.48566:2308 722.4892:606	
99	Unknown	196	0.06663334	0.6165333	1.362933	32.58721	33.78969	35.11242	266.7413	719.4808	30573	1341070	719.481	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	611.46	719.49005:2745 720.49213:1221 721.48566:243	227.02901:5 253.217:1 255.23:1987 267.229:365 719.48102:916
