PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
26	Unknown	13	0.08616666	0.5969	1.303717	-1	-1	-1	-1	485.2798	16007.33	185230		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	320.1467	485.27982:7292 486.28589:1965 487.28537:355	
27	Unknown	147	0.08616666	0.5969	1.303717	27.53679	28.49878	30.3025	227.0066	485.2798	10492.67	426662.6	485.28	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	209.8533	485.27982:1164 486.28589:274 487.28537:76	485.26501:1500 485.28:8381 486.28601:2144 487.293:386
28	Unknown	13	0.08616666	0.5969	0.9110667	-1	-1	-1	-1	486.2859	4470.333	52214.78		[M-H]-	M + 1	isotope of 13	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	89.40667	486.28589:1965 487.28537:355	
29	Unknown	146	0.08616666	0.5969	0.9110667	27.53679	28.37853	29.58101	226.0363	486.2859	3122.333	122624	485.28	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	62.44667	486.28589:350	485.26501:1499 485.28:8363 486.28601:2143 487.285:510
30	Unknown	13	0.40035	0.5969	0.8322833	-1	-1	-1	-1	487.2854	656.6667	6326.243		[M-H]-	M + 2	isotope of 13	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.13333	487.28537:355	
31	Unknown	148	0.40035	0.5969	0.8322833	27.77729	28.61902	29.34051	227.9387	487.2854	551	17921.75		[M-H]-	M + 2		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.02		485.27982:813 486.27826:278
32	Unknown	13	0.08616666	0.5969	1.107567	-1	-1	-1	-1	564.3403	603.3333	4813.577		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.06667	564.34027:282	
33	Unknown	161	0.08616666	0.5969	1.107567	29.34051	30.18225	31.14423	239.4927	564.3403	423.6667	14545.2		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.473333	564.34027:41 564.34851:38 564.35675:29	
34	Unknown	13	0.20385	0.5969	1.028767	-1	-1	-1	-1	736.4894	348.3333	2581.811		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.966667		
35	Unknown	138	0.20385	0.5969	1.028767	26.8153	27.41654	28.01778	216.3457	736.4894	332	7186.03		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.64	736.48944:42	
36	Unknown	13	0.1254	0.5969	1.068	-1	-1	-1	-1	760.5287	301.6667	2385.29		[M-H]-	M + 1	isotope of 87	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.033333	761.53033:231	
37	Unknown	203	0.1254	0.5969	1.068	33.90993	35.11242	35.71366	276.9008	760.5287	214.3333	7294.237		[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	4.286667	760.51917:50	253.21707:183 281.24036:87
38	Unknown	13	0.08616666	0.5969	1.264483	-1	-1	-1	-1	772.5152	3677.667	46022.89		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	73.55334	772.48639:204 772.5152:1597 773.53436:1973 774.53491:1217	
39	Unknown	199	0.08616666	0.5969	1.264483	33.78969	34.99217	36.0744	275.8766	772.5152	2555.667	103764.3		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	51.11333	772.48639:38 772.5152:254 773.53436:124 774.53491:169	253.21156:208 281.24036:103
40	Unknown	13	0.08616666	0.5969	1.303717	-1	-1	-1	-1	774.5349	2789.333	30651.09		[M-H]-	M + 1	isotope of 89	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	55.78667	774.53491:1217	
41	Unknown	200	0.08616666	0.5969	1.303717	34.03019	35.11242	36.19465	276.8119	774.5349	2003.667	77696.98		[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	40.07333	774.53491:169	253.21707:145 281.24615:126
42	Unknown	14	0.20385	0.6361167	1.107567	-1	-1	-1	-1	227.3154	931.6667	7809.575		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	18.63333	227.20068:36417 228.20258:5268 229.20667:585	
43	Unknown	75	0.20385	0.6361167	1.107567	18.99918	19.72067	20.44216	161.891	227.3154	868.6667	23376.19	96.953	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	17.37333	227.20068:5048 228.20258:645 229.20667:116	96.953:520
44	Unknown	14	0.32155	0.6361167	0.9895333	-1	-1	-1	-1	229.2067	1219.333	9804.455		[M-H]-	M + 2	isotope of 97	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	24.38667	229.20667:585	
45	Unknown	75	0.32155	0.6361167	0.9895333	18.87894	19.72067	20.44216	161.8177	229.2067	1010.667	29660.34	96.953	[M-H]-	M + 2		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	20.21333	229.20667:116	96.953:520
46	Unknown	14	0.1646167	0.6361167	1.068	-1	-1	-1	-1	251.092	4222.667	52595.52		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	84.45333	251.0865:591 252.09575:194 253.21707:21852 254.21956:3029 255.22955:19511	
47	Unknown	71	0.1646167	0.6361167	1.068	18.39794	19.23968	20.32191	157.121	251.092	3705.667	118692		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	74.11333	251.0865:96 251.09198:409	
48	w/o MS2:Palmitoleic acid	14	0.4788	0.6361167	1.186033	-1	-1	-1	-1	253.2171	49328.67	601788		[M-H]-	M + 0	found in higher mz's MsMs_88; found in higher mz's MsMs_41; found in higher mz's MsMs_39	null	null	253.2173	C16H30O2	Long-chain fatty acids	SECPZKHBENQXJG-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCCCCCC	530	True	True	True	False	null	93.5	null	null	null	100	986.5733	253.21707:21852 254.21956:3029 255.22955:19511 256.23602:2991 257.23337:224	
49	w/o MS2:Palmitoleic acid	82	0.4788	0.6361167	1.186033	19.48018	20.56241	21.40414	167.849	253.2171	34127.33	1195893		[M-H]-	M + 0		null	171.508	253.2173	C16H30O2	Long-chain fatty acids	SECPZKHBENQXJG-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCCCCCC	510	True	True	True	False	null	93.5	null	null	null	100	682.5467	253.20605:534 253.21707:2946 254.21956:377 255.22955:2303 256.23602:346	
50	Unknown	14	0.1254	0.6361167	1.1468	-1	-1	-1	-1	253.3051	961.6667	8889.143		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	19.23333	253.21707:21852 254.21956:3029 255.22955:19511 256.23602:2991 257.23337:224	
51	Unknown	82	0.1254	0.6361167	1.1468	19.72067	20.56241	21.2839	167.8461	253.3051	854.3333	24689.32		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	17.08667	253.20605:534 253.21707:2946 254.21956:377 255.22955:2303 256.23602:346	
52	w/o MS2:Palmitic acid	14	0.3611167	0.6361167	1.264483	-1	-1	-1	-1	255.2296	39451.67	473214.6		[M-H]-	M + 0		null	null	255.23296	C16H32O2	Long-chain fatty acids	IPCSVZSSVZVIGE-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCCCC	530	True	True	True	False	null	96.9	null	null	null	94.4	783.3333	255.22955:19511 256.23602:2991 257.23337:224	
53	w/o MS2:Palmitic acid	83	0.3611167	0.6361167	1.264483	19.72067	20.68266	21.64464	168.764	255.2296	27530.33	936306.6		[M-H]-	M + 0		null	171.289	255.23296	C16H32O2	Long-chain fatty acids	IPCSVZSSVZVIGE-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCCCC	510	True	True	True	False	null	96.9	null	null	null	94.4	550.6067	255.22955:2811 256.23602:420	
54	Unknown	14	0.08616666	0.6361167	1.22525	-1	-1	-1	-1	255.3179	1028	8878.657		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	20.56	255.22955:19511 256.23602:2991 257.23337:224	
55	Unknown	83	0.08616666	0.6361167	1.22525	19.96117	20.68266	21.52439	168.7611	255.3179	956	25555.12		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	19.12	255.22955:2811 256.23602:420	
56	Unknown	14	0.4788	0.6361167	1.22525	-1	-1	-1	-1	256.236	7201	90073.48		[M-H]-	M + 1	isotope of 26	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	144.02	256.23602:2991 257.23337:224 261.16949:65	
57	Unknown	84	0.4788	0.6361167	1.22525	19.84092	20.8029	22.00538	169.7119	256.236	5111	196114.9		[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	102.22	256.23602:416	
58	Unknown	14	0.08616666	0.6361167	1.186033	-1	-1	-1	-1	257.2334	483.3333	3418.299		[M-H]-	M + 2	isotope of 26	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.666667	257.23337:224 261.16949:65	
59	Unknown	84	0.08616666	0.6361167	1.186033	20.08142	20.8029	21.40414	169.6795	257.2334	413.3333	10461.59		[M-H]-	M + 2		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.266666		
60	Unknown	14	0.2430833	0.6361167	1.068	-1	-1	-1	-1	264.1566	317.6667	2573.733		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.353333	264.15665:204 265.14673:1956 266.14999:272 267.23425:285	
61	Unknown	81	0.2430833	0.6361167	1.068	19.96117	20.56241	21.64464	167.5025	264.1566	232.3333	7871.435	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	4.646667	265.14673:190	248.97:33419
62	Unknown	14	0.08616666	0.6361167	1.22525	-1	-1	-1	-1	266.15	750	7142.193		[M-H]-	M + 1	isotope of 10	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15	266.14999:396 267.23425:480 269.19946:224 269.21078:3729 269.81256:259 270.216:509	
63	Unknown	80	0.08616666	0.6361167	1.22525	19.48018	20.32191	21.0434	165.4845	266.15	767.3333	20490.27		[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.34667	266.14999:89	96.96018:106 248.99222:21
64	Unknown	14	0.08616666	0.6361167	1.22525	-1	-1	-1	-1	267.2343	1046.333	10380.67		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	20.92667	267.23425:480 269.19946:224 269.21078:3729 269.81256:259 270.216:509 271.22879:1175	
65	Unknown	87	0.08616666	0.6361167	1.22525	20.32191	21.16365	22.00538	172.3036	267.2343	959.3333	27683.47		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	19.18667	267.23425:79 269.21078:278 271.21741:53 271.22879:205	129.0554:26
66	w/o MS2:Oleic acid	14	0.4395667	0.6361167	1.1468	-1	-1	-1	-1	281.2462	32196.67	389982.9		[M-H]-	M + 0	found in higher mz's MsMs_41; found in higher mz's MsMs_39	null	null	281.2486	C18H34O2	Long-chain fatty acids	ZQPPMHVWECSIRJ-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCCCCCCCC	530	True	True	True	False	null	93.6	null	null	null	97.1	643.9333	281.23456:662 281.24615:15719 282.20386:403 282.25034:2577 283.26212:16822 284.26404:3527	
67	w/o MS2:Oleic acid	91	0.4395667	0.6361167	1.1468	20.68266	21.64464	22.36613	175.8015	281.2462	22593.67	763658.2		[M-H]-	M + 0		null	179.428	281.2486	C18H34O2	Long-chain fatty acids	ZQPPMHVWECSIRJ-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCCCCCCCC	510	True	True	True	False	null	93.6	null	null	null	97.1	451.8733	281.24615:2299 282.25034:407 283.26212:1992 284.26404:401	205.1172:34 220.14146:52
68	Unknown	14	0.08616666	0.6361167	1.22525	-1	-1	-1	-1	281.31	1503.333	14020.6		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	30.06667	281.23456:662 281.24615:15719 282.20386:403 282.25034:2577 283.26212:16822 284.26404:3527	
69	Unknown	91	0.08616666	0.6361167	1.22525	20.8029	21.64464	22.36613	175.7997	281.31	1408	39537.57		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	28.16	281.24615:2299 282.25034:407 283.26212:1992 284.26404:401	205.1172:34 220.14146:52
70	Unknown	14	0.32155	0.6361167	1.382517	-1	-1	-1	-1	282.2503	5060.667	61256.61		[M-H]-	M + 1	isotope of 33	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	101.2133	282.20386:403 282.25034:2577 283.26212:16822 284.26404:3527	
71	Unknown	90	0.32155	0.6361167	1.382517	20.68266	21.52439	22.72687	174.7969	282.2503	3829.333	128726.7		[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	76.58667	282.25034:449 283.26212:1005 284.26404:129	
72	w/o MS2:Methyl Heptadecanoic acid	14	0.40035	0.6361167	1.068	-1	-1	-1	-1	283.2621	35484.33	436660.7		[M-H]-	M + 0		null	null	283.26425	C18H36O2	Fatty acid methyl esters	HUEBIMLTDXKIPR-UHFFFAOYSA-N	O=C(OC)CCCCCCCCCCCCCCCC	530	True	False	True	False	null	1.3	null	null	null	97.7	708.74	283.26212:16822 284.26404:3527	
73	w/o MS2:Methyl Heptadecanoic acid	92	0.40035	0.6361167	1.068	20.8029	21.76489	22.72687	176.7209	283.2621	25066.33	873188.3	221.153	[M-H]-	M + 0		null	206.276	283.26425	C18H36O2	Fatty acid methyl esters	HUEBIMLTDXKIPR-UHFFFAOYSA-N	O=C(OC)CCCCCCCCCCCCCCCC	530	True	False	True	False	null	1.3	null	null	null	97.7	501.3267	283.26212:2672 284.26404:513	177.08501:244 220.14101:1140 221.153:1954
74	Unknown	14	0.4788	0.6361167	0.9895333	-1	-1	-1	-1	284.264	6865	74428.2		[M-H]-	M + 1	isotope of 36	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	137.3	284.26404:3527 289.08856:69	
75	Unknown	92	0.4788	0.6361167	0.9895333	20.92315	21.76489	23.08762	176.6929	284.264	5379.333	180248.2	221.153	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	107.5867	284.26404:513	177.08501:244 220.14101:1140 221.153:1954
76	Unknown	14	0.20385	0.6361167	1.107567	-1	-1	-1	-1	295.1881	553.3333	5165.583		[M-H]-	M + 0	similar chromatogram in higher mz_39; similar chromatogram in higher mz_46; similar chromatogram in higher mz_50; similar chromatogram in higher mz_59; similar chromatogram in higher mz_68; similar chromatogram in higher mz_70; similar chromatogram in higher mz_74; similar chromatogram in higher mz_87; similar chromatogram in higher mz_88; similar chromatogram in higher mz_89	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.06667	295.18814:349 297.24146:1362 299.25403:299	
77	Unknown	94	0.20385	0.6361167	1.107567	20.92315	22.00538	22.84712	178.348	295.1881	501	15641.86	221.153	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.02	297.24146:186 299.25403:63	164.084:84 205.117:618 220.14101:1140 221.153:1954
78	Unknown	14	0.08616666	0.6361167	1.107567	-1	-1	-1	-1	299.254	643	5867.165		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.86	299.25403:419 301.15335:1220	
79	Unknown	99	0.08616666	0.6361167	1.107567	21.2839	22.12563	22.84712	179.2167	299.254	665	17965.05	221.153	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.3	299.25403:71	192.112:131 205.117:618 206.129:80 220.147:1422 221.153:1954
80	Unknown	14	0.08616666	0.6361167	1.107567	-1	-1	-1	-1	299.254	643	5867.165		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.86	299.25403:299	
81	Unknown	95	0.08616666	0.6361167	1.107567	21.2839	22.12563	22.84712	179.2167	299.254	579.6667	16118.04	221.153	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.59333	299.26001:59	205.117:618 205.132:491 220.147:1422 221.153:1954
82	Unknown	14	0.3611167	0.6361167	1.068	-1	-1	-1	-1	311.167	2635	58087.02		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	50.12	311.10596:56 311.16696:1128 313.23831:339 314.72729:244 315.24896:1361	
83	Unknown	97	0.3611167	0.6361167	1.068	21.40414	22.36613	22.84712	180.8671	311.167	1043	42164.97		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	20.86	311.16086:53	183.00522:93
84	Unknown	105	0.3611167	0.6361167	1.068	22.84712	23.32811	24.2901	188.6443	311.167	1021.667	42783.03		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	20.43333	311.16086:73	
85	Unknown	14	0.4788	0.6361167	0.9110667	-1	-1	-1	-1	325.1805	1990.667	39447.73		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	21.92667	325.18048:1032	
86	Unknown	100	0.4788	0.6361167	0.9110667	21.88514	22.72687	23.68886	183.4562	325.1805	1120.667	56302.5		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	22.41333	325.17422:40	183.00522:86
87	Unknown	14	0.20385	0.6361167	1.068	-1	-1	-1	-1	417.3168	482.3333	3587.639		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.646667	417.30972:104 420.8067:104 420.82089:2139	
88	Unknown	128	0.20385	0.6361167	1.068	25.37233	26.09382	26.8153	208.7756	417.3168	440.3333	10981.05		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.806666	417.31677:57	253.21156:48
89	Unknown	14	0.08616666	0.6361167	0.7538167	-1	-1	-1	-1	421.2253	414.3333	3605.629		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.286667	420.8067:104 420.82089:2139 422.82373:1103	
90	Unknown	117	0.08616666	0.6361167	0.7538167	24.16985	24.77109	26.09382	198.137	421.2253	294.6667	8275.463		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	5.893333		
91	Unknown	14	0.2430833	0.6361167	1.068	-1	-1	-1	-1	424.8099	334.3333	2514.102		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.686666	426.82224:92 426.83655:763 428.82498:244	
92	Unknown	55	0.2430833	0.6361167	1.068	16.71447	17.31571	17.91695	138.4812	424.8099	355.3333	7691.072	339.93	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.106667	424.80994:63	248.97:86459 249.97:2257 337.892:3885 339.89099:1973 339.92999:705
93	Unknown	14	0.08616666	0.6361167	1.186033	-1	-1	-1	-1	431.177	625	5729.929		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.5	431.177:266 432.13974:66 435.79926:4644	
94	Unknown	135	0.08616666	0.6361167	1.186033	25.61282	26.45456	27.41654	211.4471	431.177	490	17027.12	281.24	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.8		140.02299:63 152.996:596 253.20599:641 253.217:3856 254.22:709 281.23999:2755 282.25:759
