PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
45	Unknown	34	0.3070333	0.4642833	0.7	14.18926	14.91075	15.87274	118.8853	471.9351	16926	471997.3	471.928	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	338.52	471.93509:1697	248.959:713 248.97:10667 471.92801:1102
46	Unknown	10	0.2678	0.4642833	0.8965	-1	-1	-1	-1	520.9305	374.6667	5358.908		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.493333	520.92261:70	
47	Unknown	67	0.2678	0.4642833	0.8965	17.7967	18.51819	19.23968	147.247	520.9305	434.3333	10858.39		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.686666	520.92261:35	248.97038:53
48	Unknown	10	0.3462667	0.4642833	0.8572667	-1	-1	-1	-1	557.0037	19019.33	229216.7		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	380.3867	556.97925:110 557.00372:7848 558.00806:527 560.87073:6635	
49	Unknown	84	0.3462667	0.4642833	0.8572667	20.08142	20.92315	22.00538	166.0888	557.0037	19483.67	613264.8	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	389.6733	557.00372:1935 558.00806:142	72.046:56 248.97:43572 471.935:1775
50	Unknown	11	0.1501	0.5035167	0.7	-1	-1	-1	-1	126.9973	435	5484.377		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.7	128.03212:329	
51	Unknown	24	0.1501	0.5035167	0.7	12.62604	13.34753	14.06902	114.2382	126.9973	456	11514.96		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.12	127.00122:45	
52	Unknown	12	0.42505	0.5427499	0.6607667	-1	-1	-1	-1	173.9967	339	2486.626		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.78	174.95593:539	
53	Unknown	39	0.42505	0.5427499	0.6607667	14.30951	14.91075	15.75249	124.458	173.9967	286	7337.53		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	5.72		144.99757:28 154.94814:54
54	Unknown	13	0.4642833	0.5819833	0.7784666	-1	-1	-1	-1	240.1612	457.3333	4465.472		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.173333		
55	Unknown	77	0.4642833	0.5819833	0.7784666	18.75869	19.84092	20.56241	162.3992	240.1612	247.6667	11413.94	227.201	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	4.953333	240.15588:43	96.97:16 227.201:5626
56	Unknown	13	0.2285667	0.5819833	0.9357333	-1	-1	-1	-1	264.1566	453	3873.642		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.06	265.14673:1650 267.23425:515 268.18481:72	
57	Unknown	83	0.2285667	0.5819833	0.9357333	19.72067	20.56241	21.52439	167.5025	264.1566	323.6667	11493.3	253.217	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.473333	265.14673:78	253.20599:2576 253.217:17552 254.22:2842
58	Unknown	13	0.4642833	0.5819833	0.7	-1	-1	-1	-1	311.167	2788.333	30310.26		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	41.28667	311.16086:830 315.24896:583	
59	Unknown	101	0.4642833	0.5819833	0.7	21.40414	22.36613	24.53059	180.8671	311.167	1309.333	93843.96	311.161	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	26.18667	311.16696:132 313.26889:25	253.20599:56 253.217:460 255.224:405 283.25601:27 283.297:35 305.21201:139 311.16101:514
60	Unknown	13	0.3462667	0.5819833	0.7784666	-1	-1	-1	-1	325.1805	2771.667	36862.85		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	46.34	325.17422:496 326.17896:267	
61	Unknown	101	0.3462667	0.5819833	0.7784666	21.76489	22.72687	23.8091	183.4562	325.1805	1382.333	63431.99	325.187	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	27.64667		255.23:560 325.17401:433 325.18701:1111
62	Unknown	114	0.3462667	0.5819833	0.7784666	23.8091	24.2901	25.13183	196.0716	325.1805	472	14632.97		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.44	325.17422:40 325.18048:34 325.18671:37	
63	Unknown	13	0.42505	0.5819833	0.7	-1	-1	-1	-1	339.1968	763	9306.791		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.92667	339.19684:475 339.90417:1427	
64	Unknown	109	0.42505	0.5819833	0.7	22.24588	23.32811	24.16985	187.9995	339.1968	292.3333	14574.06		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	5.846667		281.24036:101 283.25629:75 284.26987:32 311.16696:86
65	Unknown	119	0.42505	0.5819833	0.7	24.16985	24.53059	25.13183	197.6877	339.1968	246.3333	5793.557		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	4.926667	339.19684:31	
66	Unknown	13	0.42505	0.5819833	0.7	-1	-1	-1	-1	339.1968	763	9306.791		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.92667	339.19684:488 339.89777:575	
67	Unknown	106	0.42505	0.5819833	0.7	22.24588	23.32811	24.16985	187.9995	339.1968	401.6667	17835.19		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.033334	339.19049:38 339.20959:26	281.24036:83 283.25629:50 311.16086:51
68	Unknown	116	0.42505	0.5819833	0.7	24.16985	24.53059	25.13183	197.6877	339.1968	197	4870.051		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	3.94	339.19684:31	283.26212:26
69	Unknown	13	0.1108667	0.5819833	1.053417	-1	-1	-1	-1	422.8237	335.6667	2713.391		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.713333	426.97229:171	
70	Unknown	57	0.1108667	0.5819833	1.053417	16.83472	17.43596	18.0372	139.4628	422.8237	383.3333	8297.117	337.905	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.666667	422.81662:36	129.004:55 248.965:1687 263.66199:68 337.905:19444 339.90399:8045
71	Unknown	13	0.1501	0.5819833	1.014183	-1	-1	-1	-1	426.9723	342	2520.165		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.84	426.97229:171 431.177:279	
72	Unknown	87	0.1501	0.5819833	1.014183	20.44216	21.0434	21.76489	168.2567	426.9723	323.3333	7705.487		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.466667		248.96494:101 253.20605:34 253.21707:114 255.22955:203 281.24036:24
73	Unknown	13	0.07131667	0.5819833	1.367933	-1	-1	-1	-1	485.2798	23638.33	220740.4		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	472.7667	485.27982:10262 486.28589:2947 487.28537:620	
74	Unknown	149	0.07131667	0.5819833	1.367933	27.41654	28.49878	30.54299	227.0066	485.2798	14050.33	571691.2	486.286	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	281.0067	485.27982:1449 486.28589:408 487.28537:104	485.28:4916 486.28601:1271 487.293:149
75	Unknown	13	0.2285667	0.5819833	0.9357333	-1	-1	-1	-1	485.3941	692.3333	4900.634		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.84667	485.27982:10262 486.28589:2947 487.28537:620	
76	Unknown	149	0.2285667	0.5819833	0.9357333	27.77729	28.49878	29.34051	227.0052	485.3941	481	14985.29	486.286	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.62	485.27982:1449 486.28589:408 487.28537:104	485.28:4916 486.28601:1271 487.293:149
77	Unknown	13	0.1893333	0.5819833	0.7392333	-1	-1	-1	-1	486.2859	7373	59908.58		[M-H]-	M + 1	isotope of 34	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	147.46	486.28589:2947 487.28537:620	
78	Unknown	149	0.1893333	0.5819833	0.7392333	27.53679	28.49878	29.8215	226.9938	486.2859	4212.667	172392.3	486.286	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	84.25333	486.28589:408 487.28537:104	485.28:4202 486.28601:1187 487.293:141
79	Unknown	13	0.1893333	0.5819833	0.7392333	-1	-1	-1	-1	487.2854	1596.667	13063.12		[M-H]-	M + 2	isotope of 34	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	31.93333	487.28537:620	
80	Unknown	149	0.1893333	0.5819833	0.7392333	27.65704	28.49878	29.46076	226.9811	487.2854	995	37163.82	486.286	[M-H]-	M + 2		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	19.9	487.28537:104	485.28:4202 486.28601:1187 487.293:141
81	Unknown	13	0.1501	0.5819833	0.97495	-1	-1	-1	-1	681.2944	1171	9215.674		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	23.42	681.29437:555 685.48889:42	
82	Unknown	196	0.1501	0.5819833	0.97495	33.3087	34.15043	35.11242	269.8716	681.2944	847.6667	28181.29		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.95333		
83	Unknown	14	0.07131667	0.62155	1.289133	-1	-1	-1	-1	223.1687	324.6667	2587.219		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.493333	225.1776:265 227.20068:27068	
84	Unknown	77	0.07131667	0.62155	1.289133	18.87894	19.48018	20.08142	160.0802	223.1687	251.6667	6421.243		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	5.033333	223.16872:28 227.19028:82 227.20068:1550	
85	Unknown	14	0.42505	0.62155	1.09265	-1	-1	-1	-1	251.2016	670.6667	5386.617		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.41333	251.09198:1694 251.20158:293 253.21707:41276 254.21956:8120 255.22955:27169	
86	Unknown	87	0.42505	0.62155	1.09265	19.60042	20.68266	21.40414	168.8978	251.2016	361	12820.85	248.965	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.22	253.20605:332 253.21707:3719 254.21956:723 255.22955:3590	248.965:24326 254.22:179
87	Unknown	97	0.42505	0.62155	1.09265	21.40414	21.88514	22.48638	178.7146	251.2016	162	3506.43	221.153	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	3.24	253.21156:221 254.21956:71	220.14101:1370 221.153:4484 236.10001:2423 253.21201:633
88	Unknown	14	0.07131667	0.62155	1.328367	-1	-1	-1	-1	254.2196	18104.33	205880.2		[M-H]-	M + 1	isotope of 91	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	362.0867	254.21956:8120 255.22955:27169 256.23602:5889 257.23892:466	
89	Unknown	86	0.07131667	0.62155	1.328367	19.48018	20.56241	21.52439	167.8161	254.2196	12476.33	433652.8	253.217	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	249.5267	254.21956:1026 255.22955:2787 256.23602:536	227.19501:29 253.201:77 253.217:17424 254.22:2909
90	Unknown	14	0.2285667	0.62155	1.053417	-1	-1	-1	-1	255.3677	528.3333	4071.059		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.56667	255.22955:27169 256.23602:5889 257.23892:466	
91	Unknown	87	0.2285667	0.62155	1.053417	19.96117	20.68266	21.40414	168.7595	255.3677	528.6667	12452.89	255.23	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.57333	255.22955:3590 256.23602:771	248.965:23886 254.22:181 255.23:13057 256.23599:2415
92	Unknown	14	0.4642833	0.62155	1.132217	-1	-1	-1	-1	265.1467	4396.333	48573.97		[M-H]-	M + 0	similar chromatogram in higher mz_49; similar chromatogram in higher mz_52; similar chromatogram in higher mz_63; similar chromatogram in higher mz_64; similar chromatogram in higher mz_69; similar chromatogram in higher mz_73; similar chromatogram in higher mz_79; similar chromatogram in higher mz_81	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	87.92667	265.14673:2091 267.23425:843 269.21078:4893	
93	Unknown	84	0.4642833	0.62155	1.132217	19.48018	20.32191	21.2839	165.5143	265.1467	3884	118951.8	253.217	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	77.68	265.14673:433	227.19501:30 253.217:17424 254.22:2909
94	Unknown	14	0.07131667	0.62155	1.210683	-1	-1	-1	-1	266.15	564	4684.306		[M-H]-	M + 1	isotope of 43	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.28	267.23425:843 269.21078:4893 270.216:829	
95	Unknown	85	0.07131667	0.62155	1.210683	19.72067	20.44216	21.0434	166.4634	266.15	560.6667	14328.75	253.217	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.21333		227.19501:29 253.217:17424 254.22:2908
