PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
46	Unknown	13	0.08475	0.5954334	1.066867	-1	-1	-1	-1	485.2798	17427.33	216303.5		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	348.5467	485.27982:7451 486.27826:2336 487.28537:362	
47	Unknown	145	0.08475	0.5954334	1.066867	27.53679	28.49878	29.94175	227.0066	485.2798	11812.33	460734.8	485.28	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	236.2467	485.27982:1188 486.28589:318 487.293:63	485.28:9595 486.28601:3359 487.285:640
48	Unknown	13	0.08475	0.5954334	1.224117	-1	-1	-1	-1	486.2783	4987	51006.24		[M-H]-	M + 1	isotope of 22	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	99.74	486.27826:2336 487.28537:362	
49	Unknown	145	0.08475	0.5954334	1.224117	27.41654	28.49878	29.8215	226.9939	486.2783	2975.333	128172.3	485.28	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	59.50667	486.28589:318 487.293:63	485.28:9595 486.28601:3359 487.285:640
50	Unknown	13	0.08475	0.5954334	1.14565	-1	-1	-1	-1	487.2854	860.6667	8579.404		[M-H]-	M + 2	isotope of 22	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	17.21333	487.28537:362	
51	Unknown	145	0.08475	0.5954334	1.14565	27.77729	28.49878	29.34051	226.9811	487.2854	698.6667	21572.48	485.28	[M-H]-	M + 2		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.97333	487.293:63	485.28:9595 486.28601:3359 487.285:640
52	Unknown	13	0.2027833	0.5954334	0.9099333	-1	-1	-1	-1	695.311	303	2663.306		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.06		
53	Unknown	197	0.2027833	0.5954334	0.9099333	34.27068	34.87192	35.47316	275.4624	695.311	171	5442.427		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	3.42		255.22955:56 281.24036:219
54	Unknown	13	0.1243167	0.5954334	1.066867	-1	-1	-1	-1	734.5013	619	5402.152		[M-H]-	M + 1	isotope of 66	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.38	734.50128:267	
55	Unknown	192	0.1243167	0.5954334	1.066867	33.3087	34.27068	34.99217	270.434	734.5013	418	15548.05	282.25	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.36		253.217:0 281.23499:572 281.246:8271 282.25:1652 417.23901:635 509.276:448
56	Unknown	13	0.08475	0.5954334	1.224117	-1	-1	-1	-1	772.5056	2588.333	27625.74		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	51.76667	772.48639:134 772.50562:1110 773.53436:1005 774.52533:766 775.53613:263	
57	Unknown	197	0.08475	0.5954334	1.224117	33.90993	34.87192	36.19465	274.9288	772.5056	1653.333	69515.36		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	33.06667	772.48639:47 772.50562:161 774.52533:73	255.22955:56 281.24036:219
58	Unknown	13	0.08475	0.5954334	0.71345	-1	-1	-1	-1	775.5361	602.3333	4624.594		[M-H]-	M + 2	isotope of 81	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.04667	775.53613:263	
59	Unknown	201	0.08475	0.5954334	0.71345	34.27068	35.35291	36.0744	278.7012	775.5361	532.6667	13910.3		[M-H]-	M + 2		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.65333	775.53613:59	253.21156:33 255.22403:37
60	Unknown	14	0.08475	0.6349834	1.341817	-1	-1	-1	-1	225.1828	981.3333	8580.325		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	19.62667	225.02713:66 225.18279:554 227.20068:30125 228.20258:4434 229.20667:258	
61	Unknown	71	0.08475	0.6349834	1.341817	18.51819	19.35993	20.32191	159.013	225.1828	674.6667	23001.04		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.49333	225.1776:37 227.19028:80 227.20068:737 228.20258:125	
62	Unknown	14	0.2420167	0.6349834	1.066867	-1	-1	-1	-1	227.3154	804	6528.158		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.08	227.20068:30125 228.20258:4434 229.20667:258	
63	Unknown	74	0.2420167	0.6349834	1.066867	18.99918	19.72067	20.44216	161.891	227.3154	747	19970.77	96.953	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.94	227.19028:370 227.20068:4187 228.20258:705	96.953:286
64	Unknown	14	0.28125	0.6349834	1.027633	-1	-1	-1	-1	242.2181	302	2137.458		[M-H]-	M + 1	isotope of 93	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.04	243.19324:690	
65	Unknown	78	0.28125	0.6349834	1.027633	19.60042	20.20166	20.8029	165.2777	242.2181	302	6536.69	96.96	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.04		96.96:1725
66	Unknown	14	0.08475	0.6349834	1.1061	-1	-1	-1	-1	251.092	7314.667	89347.83		[M-H]-	M + 0	similar chromatogram in higher mz_42; similar chromatogram in higher mz_69; similar chromatogram in higher mz_81	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	146.2933	251.0865:1293 252.10124:593 253.21707:23057 254.21956:3802 255.22955:15950	
67	Unknown	70	0.08475	0.6349834	1.1061	18.39794	19.23968	20.56241	157.121	251.092	7126.667	218192.5	79.954	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	142.5333	251.0865:374 252.10124:130	79.954:1337 147.08299:0
68	Unknown	14	0.2420167	0.6349834	1.066867	-1	-1	-1	-1	253.0905	441	3710.616		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.82	253.09052:282 253.21707:21659 254.21956:3729 255.22955:15895 256.23602:2372	
69	Unknown	70	0.2420167	0.6349834	1.066867	18.51819	19.23968	20.08142	157.0587	253.0905	498	11349.01	79.954	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.96	253.09052:54	79.954:1337
70	w/o MS2:Palmitoleic acid	14	0.3204667	0.6349834	1.066867	-1	-1	-1	-1	253.2171	49508	616760.1		[M-H]-	M + 0		null	null	253.2173	C16H30O2	Long-chain fatty acids	SECPZKHBENQXJG-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCCCCCC	530	True	True	True	False	null	93.5	null	null	null	100	990.16	253.09052:282 253.21707:21659 254.21956:3729 255.22955:15895 256.23602:2372	
71	w/o MS2:Palmitoleic acid	81	0.3204667	0.6349834	1.066867	19.60042	20.56241	21.76489	167.849	253.2171	36916.33	1259593		[M-H]-	M + 0		null	171.508	253.2173	C16H30O2	Long-chain fatty acids	SECPZKHBENQXJG-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCCCCCC	510	True	True	True	False	null	93.5	null	null	null	100	738.3267	253.21707:3204 254.21956:494 255.22955:1466 256.23602:248 257.24445:25	
72	Unknown	14	0.2027833	0.6349834	1.1061	-1	-1	-1	-1	253.3161	504.6667	4275.408		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.09333	253.09052:282 253.21707:21659 254.21956:3729 255.22955:15895 256.23602:2372	
73	Unknown	81	0.2027833	0.6349834	1.1061	19.84092	20.56241	21.16365	167.8458	253.3161	533.6667	12914.63		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.67333	253.21707:3204 254.21956:494 255.22955:1466 256.23602:248 257.24445:25	
74	w/o MS2:Palmitic acid	14	0.3992667	0.6349834	1.1061	-1	-1	-1	-1	255.2296	32655.33	404522.3		[M-H]-	M + 0	found in higher mz's MsMs_57; found in higher mz's MsMs_53	null	null	255.23296	C16H32O2	Long-chain fatty acids	IPCSVZSSVZVIGE-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCCCC	530	True	True	True	False	null	96.9	null	null	null	94.4	650.5733	255.22955:15895 256.23602:2372	
75	w/o MS2:Palmitic acid	82	0.3992667	0.6349834	1.1061	19.72067	20.68266	22.00538	168.764	255.2296	23405	835812.9	248.965	[M-H]-	M + 0		null	171.289	255.23296	C16H32O2	Long-chain fatty acids	IPCSVZSSVZVIGE-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCCCC	510	True	True	True	False	null	96.9	null	null	null	94.4	468.1	255.22955:2353 256.23602:353	248.965:21361
76	Unknown	14	0.2027833	0.6349834	1.1061	-1	-1	-1	-1	255.3179	774.6667	6850.077		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.49333	255.22955:15895 256.23602:2372	
77	Unknown	82	0.2027833	0.6349834	1.1061	19.96117	20.68266	21.40414	168.7611	255.3179	724	19999.66	248.965	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.48	255.22955:2353 256.23602:353	248.965:21361
78	Unknown	14	0.08475	0.6349834	1.26335	-1	-1	-1	-1	267.2343	1386	16224.22		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	27.72	267.23425:643 269.21078:4114 269.80688:216 271.22308:1254	
79	Unknown	85	0.08475	0.6349834	1.26335	20.20166	21.0434	21.88514	171.3249	267.2343	1220.667	38087.33		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	24.41333	267.23425:107 269.21078:405 270.21033:52	
80	w/o MS2:Oleic acid	14	0.3992667	0.6349834	1.14565	-1	-1	-1	-1	281.2462	30241	361609.6		[M-H]-	M + 0	found in higher mz's MsMs_57; found in higher mz's MsMs_53	null	null	281.2486	C18H34O2	Long-chain fatty acids	ZQPPMHVWECSIRJ-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCCCCCCCC	530	True	True	True	False	null	93.6	null	null	null	97.1	604.82	281.24615:14351 282.23871:363 282.25034:2488 283.26212:14489 284.26404:2874 285.26776:450	
81	w/o MS2:Oleic acid	90	0.3992667	0.6349834	1.14565	20.68266	21.64464	22.72687	175.8015	281.2462	20896.33	746959.2	220.141	[M-H]-	M + 0		null	179.428	281.2486	C18H34O2	Long-chain fatty acids	ZQPPMHVWECSIRJ-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCCCCCCCC	510	True	True	True	False	null	93.6	null	null	null	97.1	417.9267	281.23456:82 281.24615:2078 282.25034:336 283.26212:1850 284.26987:326	177.09399:316 220.14101:1438
82	Unknown	14	0.16355	0.6349834	1.14565	-1	-1	-1	-1	281.3158	1149	11117.74		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	22.98	281.24615:14351 282.23871:363 282.25034:2488 283.26212:14489 284.26404:2874 285.26776:450	
83	Unknown	89	0.16355	0.6349834	1.14565	20.8029	21.52439	22.36613	174.8231	281.3158	1157	31247.67		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	23.14	281.23456:104 281.24615:1984 282.20386:81 282.25034:351 283.26212:882 284.26987:138	
84	w/o MS2:Methyl Heptadecanoic acid	14	0.28125	0.6349834	1.066867	-1	-1	-1	-1	283.2621	29994.67	393428.1		[M-H]-	M + 0		null	null	283.26425	C18H36O2	Fatty acid methyl esters	HUEBIMLTDXKIPR-UHFFFAOYSA-N	O=C(OC)CCCCCCCCCCCCCCCC	530	True	False	True	False	null	1.3	null	null	null	97.7	598.2333	283.26212:14489 284.26404:2874 285.26776:450	
85	w/o MS2:Methyl Heptadecanoic acid	91	0.28125	0.6349834	1.066867	20.8029	21.76489	23.08762	176.7209	283.2621	21822	766796.4	205.117	[M-H]-	M + 0		null	206.276	283.26425	C18H36O2	Fatty acid methyl esters	HUEBIMLTDXKIPR-UHFFFAOYSA-N	O=C(OC)CCCCCCCCCCCCCCCC	530	True	False	True	False	null	1.3	null	null	null	97.7	436.44	283.26212:2353 284.26404:470	148.049:106 177.08501:197 183.005:0 205.117:635 205.132:415 221.153:1688
86	Unknown	14	0.1243167	0.6349834	1.184883	-1	-1	-1	-1	283.3145	1856.667	18412.15		[M-H]-	M + 0	similar chromatogram in higher mz_48; similar chromatogram in higher mz_57; similar chromatogram in higher mz_64; similar chromatogram in higher mz_79	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	37.13334	283.26212:14489 284.26404:2874 285.26776:450	
87	Unknown	91	0.1243167	0.6349834	1.184883	21.0434	21.76489	22.60662	176.7195	283.3145	1742.333	50886.57	205.117	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	34.84667	283.26212:2353 284.26404:470	148.049:106 177.08501:197 183.005:0 205.117:635 205.132:415 221.153:1688
88	Unknown	14	0.3600333	0.6349834	1.1061	-1	-1	-1	-1	284.264	5865.667	69778.46		[M-H]-	M + 1	isotope of 41	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	117.3133	284.26404:2874 285.26776:450	
89	Unknown	91	0.3600333	0.6349834	1.1061	20.92315	21.76489	22.96737	176.6929	284.264	4446	149310.8	205.117	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	88.92	284.26404:470	148.049:106 177.08501:197 183.005:0 205.117:635 205.132:415 221.153:1688
90	Unknown	14	0.08475	0.6349834	1.26335	-1	-1	-1	-1	299.26	527.3333	4236.426		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.54667	299.26001:258	
91	Unknown	95	0.08475	0.6349834	1.26335	21.52439	22.24588	22.96737	180.1903	299.26	443.6667	11615.97	220.141,220.147	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.873333		141.12601:45 183.00999:0 220.14101:1421 220.147:1544
92	Unknown	14	0.4777333	0.6349834	0.9884	-1	-1	-1	-1	326.179	421.3333	4097.598		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.426666		
93	Unknown	102	0.4777333	0.6349834	0.9884	22.24588	23.08762	23.56861	186.3448	326.179	248.3333	7092.232		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	4.966667		165.08667:28
94	Unknown	110	0.4777333	0.6349834	0.9884	23.56861	24.0496	24.65084	194.1072	326.179	155	3354.915		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	3.1		183.0099:83
95	Unknown	14	0.4777333	0.6349834	1.224117	-1	-1	-1	-1	326.1852	461.3333	4569.088		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.226666		
