PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
11	Unknown	44	0.2112167	0.4083667	0.6045167	14.91075	15.99298	17.31571	132.8421	187.0079	3480.333	107970.6		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	69.60667	187.00316:126 188.01176:39	143.01814:47
12	Unknown	9	0.25045	0.4083667	0.84025	-1	-1	-1	-1	250.2269	467.3333	7734.235		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.346666	249.96992:8091 255.22403:135	
13	Unknown	9	0.25045	0.4083667	0.84025	11.42356	12.14505	12.86654	99.21748	250.2269	686.3333	15172.88	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.72667	249.97539:2621 250.37466:57	248.97:454504 249.407:2315 249.571:1514 249.713:915 249.811:651 249.86099:468 249.97:19555
14	Unknown	9	0.2896833	0.4083667	0.84025	-1	-1	-1	-1	250.3473	324.6667	4816.114		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.493333	249.96992:8047 255.22403:140	
15	Unknown	12	0.2896833	0.4083667	0.84025	11.42356	12.14505	12.86654	99.21508	250.3473	495.6667	11045.97	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.913333	249.86604:137 249.97539:2708 250.4239:52	248.92101:279 248.97:454504 249.282:3448 249.407:2315 249.53799:1583 249.686:898 249.75101:772 249.97501:19389 250.118:409 250.97099:156
16	Unknown	9	0.05396667	0.4083667	1.075967	-1	-1	-1	-1	609.0347	664.6667	10508.57		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.29333	609.01764:110	
17	Unknown	107	0.05396667	0.4083667	1.075967	22.84712	23.56861	24.41034	186.6996	609.0347	604.3333	19068.93		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.08667	609.02618:54 609.05182:41	
18	Unknown	10	0.1719833	0.4476	0.84025	-1	-1	-1	-1	250.4239	342	4939.396		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.84	249.97539:8542 255.22403:167	
19	Unknown	12	0.1719833	0.4476	0.84025	11.42356	12.14505	12.74629	99.21355	250.4239	502.6667	10880.03	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.05333	249.96992:2521 250.36372:57	248.97:454504 249.407:2315 249.53799:1583 249.713:915 249.75101:772 249.97501:19389 250.13901:352
20	Unknown	10	0.25045	0.4476	1.036733	-1	-1	-1	-1	520.9305	511.6667	5050.318		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.23333	520.91473:58	
21	Unknown	65	0.25045	0.4476	1.036733	17.91695	18.51819	19.23968	147.247	520.9305	571.3333	13398.03		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.42667	520.93048:111	
22	Unknown	10	0.3289167	0.4476	0.84025	-1	-1	-1	-1	557.0283	8738	112544.9		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	174.76	556.97925:128 557.00372:6897 557.99988:659 560.85437:1254 560.87073:6337 561.8703:418	
23	Unknown	86	0.3289167	0.4476	0.84025	20.08142	21.0434	21.88514	167.0429	557.0283	9373	289432.1		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	187.46	556.97925:55 557.00372:1961 557.99988:132	248.95403:25 248.97038:528
24	Unknown	10	0.3289167	0.4476	1.036733	-1	-1	-1	-1	604.8517	961.6667	11883.58		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	19.23333	604.82623:110 604.85175:390 609.01764:110	
25	Unknown	62	0.3289167	0.4476	1.036733	17.43596	18.15745	18.87894	143.8674	604.8517	1250.667	31146.63		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	25.01333	604.82623:50 604.85175:116	
26	Unknown	14	0.3289167	0.6045167	0.72255	-1	-1	-1	-1	127.0012	339.6667	2727.068		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.793334	128.00865:497 128.03604:541	
27	Unknown	18	0.3289167	0.6045167	0.72255	12.62604	13.22728	13.82852	113.2092	127.0012	373	8073.459		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.46	126.99732:46 128.00865:58	
28	Unknown	14	0.3289167	0.6045167	0.8794833	-1	-1	-1	-1	264.1566	433	3472.112		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.66	265.14673:2196 267.22296:262	
29	Unknown	79	0.3289167	0.6045167	0.8794833	19.72067	20.56241	21.2839	167.5025	264.1566	246	9372.132	253.217	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	4.92	265.14673:224	253.20599:3056 253.217:16716 254.22:3310 255.23:62 265.14099:2
30	Unknown	14	0.36815	0.6045167	1.311683	-1	-1	-1	-1	265.1467	4951.667	61344.02		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	99.03333	265.14673:2196 267.22296:262 269.19946:353 269.21078:3406	
31	Unknown	77	0.36815	0.6045167	1.311683	19.48018	20.32191	21.2839	165.5143	265.1467	4111.667	136390.1	265.147	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	82.23333	265.14673:330	248.965:550 256.23599:62 265.147:1530
32	Unknown	14	0.05396667	0.6045167	1.15475	-1	-1	-1	-1	321.2018	373.3333	3037.707		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.466667	321.20178:226 325.17422:337	
33	Unknown	97	0.05396667	0.6045167	1.15475	21.64464	22.72687	23.32811	183.5463	321.2018	231	9292.765		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	4.62	321.20798:35	253.21156:60 255.22403:107 281.24036:79 297.14606:41 311.16086:29 311.16696:55
34	Unknown	14	0.05396667	0.6045167	1.27245	-1	-1	-1	-1	485.2798	12730	145260		[M-H]-	M + 0	found in higher mz's MsMs_37; found in higher mz's MsMs_35	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	254.6	485.27982:5418 486.28589:1302	
35	Unknown	145	0.05396667	0.6045167	1.27245	27.65704	28.49878	30.062	227.0066	485.2798	8260.333	324169.2	486.278	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	165.2067	485.27982:1010 486.28589:255	485.26501:892 485.28:5695 486.27802:1676 487.285:212
36	Unknown	14	0.13275	0.6045167	1.075967	-1	-1	-1	-1	485.3332	1175.333	10735.76		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	23.50667	485.27982:5418 486.28589:1302	
37	Unknown	145	0.13275	0.6045167	1.075967	27.53679	28.49878	29.34051	227.006	485.3332	907	28578.11	486.278	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	18.14	485.27982:1010 486.28589:255	485.26501:892 485.28:5695 486.27802:1676 487.285:212
38	Unknown	14	0.2112167	0.6045167	0.7617834	-1	-1	-1	-1	486.2859	3056.667	31314.45		[M-H]-	M + 1	isotope of 17	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	61.13334	486.28589:1302	
39	Unknown	145	0.2112167	0.6045167	0.7617834	27.53679	28.49878	29.70126	226.9938	486.2859	2217.667	81845.55	486.278	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	44.35333	486.28589:255	485.26501:817 485.28:5254 486.27802:1602 487.285:212
40	Unknown	14	0.25045	0.6045167	0.72255	-1	-1	-1	-1	487.2854	382.6667	3085.752		[M-H]-	M + 2	isotope of 17	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.653333		
41	Unknown	145	0.25045	0.6045167	0.72255	27.65704	28.49878	29.22026	226.9811	487.2854	252.6667	8585.7	486.278	[M-H]-	M + 2		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	5.053333		485.26501:780 485.28:5041 486.27802:1514 487.285:212
42	Unknown	14	0.13275	0.6045167	1.075967	-1	-1	-1	-1	659.4666	545.3333	5805.958		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.90667	659.44879:93	
43	Unknown	174	0.13275	0.6045167	1.075967	31.26448	31.98597	32.94795	252.9351	659.4666	475	14177.22	660.461	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.5	659.46655:47	253.21201:75 660.461:573
44	Unknown	14	0.1719833	0.6045167	1.036733	-1	-1	-1	-1	681.2944	622	5506.051		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.44	681.28534:138	
45	Unknown	190	0.1719833	0.6045167	1.036733	33.18845	33.90993	34.75167	267.9713	681.2944	543.3333	15079.1		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.86667		
46	Unknown	14	0.1719833	0.6045167	1.036733	-1	-1	-1	-1	681.2944	622	5506.051		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.44	681.28534:129	
47	Unknown	191	0.1719833	0.6045167	1.036733	33.18845	33.90993	34.75167	267.9713	681.2944	590.6667	16103.62		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.81333		
48	Unknown	14	0.2112167	0.6045167	0.9190333	-1	-1	-1	-1	696.3144	352.3333	2543.365		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.046667		
49	Unknown	193	0.2112167	0.6045167	0.9190333	33.66944	34.27068	34.99217	270.7062	696.3144	336.3333	7777.625		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.726666	696.29614:27	695.32013:32
50	Unknown	14	0.2112167	0.6045167	0.9975	-1	-1	-1	-1	719.6848	315.3333	2286.64		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.306667	719.48077:17423 720.49213:7896 721.49493:2030	
51	Unknown	189	0.2112167	0.6045167	0.9975	33.0682	33.78969	34.39093	266.7399	719.6848	285	6991.228	719.49	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	5.7	719.48077:1824 720.49213:885 721.49493:203 722.50775:27	717.479:279 719.48999:15937 720.48297:6463 721.495:1746
52	Unknown	14	0.1719833	0.6045167	1.036733	-1	-1	-1	-1	720.585	1308.667	11124.1		[M-H]-	M + 1	isotope of 78	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	26.17333	720.49213:7896 721.49493:2030	
53	Unknown	189	0.1719833	0.6045167	1.036733	32.94795	33.78969	34.63142	266.7336	720.585	1044.667	33715.17	719.49	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	20.89333	720.49213:885 721.49493:203 722.50775:27	717.479:277 719.48999:15977 720.48297:6466 721.495:1746
54	Unknown	14	0.05396667	0.6045167	1.15475	-1	-1	-1	-1	733.4988	856.6667	10252.09		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	17.13333	733.49884:406	
55	Unknown	193	0.05396667	0.6045167	1.15475	33.3087	34.15043	35.11242	269.492	733.4988	733.6667	25966.33		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.67333	733.48944:52 738.45215:36	719.46222:51 719.48077:626 720.49213:285 721.48566:89 731.47729:26
56	Unknown	14	0.05396667	0.6045167	0.72255	-1	-1	-1	-1	738.4709	514.6667	4067.35		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.29333	738.45215:120	
57	Unknown	193	0.05396667	0.6045167	0.72255	33.54919	34.27068	34.99217	270.4073	738.4709	463.6667	12416.79		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.273334	738.45215:42 738.48975:27	695.32013:32 719.49005:202 733.48944:42
58	Unknown	14	0.05396667	0.6045167	1.233217	-1	-1	-1	-1	745.5829	3532.333	34986.87		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	70.64667	745.49786:15804 746.49902:8612 747.51031:3540 748.52234:1117 749.51605:337	
59	Unknown	194	0.05396667	0.6045167	1.233217	33.42894	34.39093	35.35291	271.3086	745.5829	2454.667	92516.38	745.498	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	49.09333	745.46954:27 745.49786:1964 746.49902:987 747.51031:331 748.52234:85	738.47998:85 745.49799:13861 746.49902:7261 747.51001:2750 748.513:817
60	Unknown	14	0.2112167	0.6045167	0.9975	-1	-1	-1	-1	745.6773	461.6667	3388.33		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.233334	745.49786:15804 746.49902:8612 747.51031:3540 748.52234:1117 749.51605:337	
61	Unknown	194	0.2112167	0.6045167	0.9975	33.66944	34.39093	35.11242	271.308	745.6773	369	10360.57	745.498	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.38	745.46954:27 745.49786:1964 746.49902:987 747.51031:331 748.52234:85	738.47998:85 745.49799:13819 746.49902:7261 747.51001:2750 748.513:817
62	Unknown	14	0.05396667	0.6045167	1.15475	-1	-1	-1	-1	746.5841	1714.667	17466.79		[M-H]-	M + 1	isotope of 29	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	34.29333	746.49902:8612 747.51031:3540 748.52234:1117 749.51605:337	
63	Unknown	194	0.05396667	0.6045167	1.15475	33.54919	34.39093	35.35291	271.302	746.5841	1287	45287.79	745.498	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	25.74	746.49902:987 747.51031:331 748.52234:85	738.47998:85 745.49799:13833 746.49902:7261 747.51001:2750 748.513:817
64	Unknown	14	0.2112167	0.6045167	0.9975	-1	-1	-1	-1	747.586	664.6667	5306.248		[M-H]-	M + 2	isotope of 29	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.29333	747.51031:3540 748.52234:1117 749.51605:337	
65	Unknown	195	0.2112167	0.6045167	0.9975	33.78969	34.51118	35.35291	272.2438	747.586	534	16226.27	745.498	[M-H]-	M + 2		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.68	747.51031:375 748.52234:104	745.46997:290 745.49799:13819 746.49902:7261 747.51001:2750 748.513:817
66	Unknown	14	0.05396667	0.6045167	0.8010167	-1	-1	-1	-1	748.5223	2721.667	27201.93		[M-H]-	M + 3	isotope of 84	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	54.43333	748.52234:1214 749.51605:337	
67	Unknown	196	0.05396667	0.6045167	0.8010167	33.54919	34.51118	35.59341	272.2377	748.5223	1602.667	77870.2	745.498	[M-H]-	M + 3		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	32.05333	748.52234:189 749.52551:77	281.25201:14 738.47998:85 745.49799:12674 746.49902:6535 747.51001:2379 748.513:779
68	Unknown	14	0.2112167	0.6045167	0.9975	-1	-1	-1	-1	749.5161	812	6257.1		[M-H]-	M + 4	isotope of 84	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.24	749.51605:337 754.44708:78	
69	Unknown	194	0.2112167	0.6045167	0.9975	33.66944	34.39093	35.23266	271.2828	749.5161	532	19133.85	745.498	[M-H]-	M + 4		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.64		738.47998:85 745.49799:13819 746.49902:7261 747.51001:2750 748.513:817
70	Unknown	14	0.25045	0.6045167	0.8010167	-1	-1	-1	-1	759.5181	967.3333	7649.654		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	19.34667	759.50861:349	
71	Unknown	198	0.25045	0.6045167	0.8010167	34.03019	34.87192	35.71366	275.0111	759.5181	535	22409.41		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.7	760.50958:28	745.49786:242 746.50848:102 747.51978:104 759.49908:34 759.51813:47
72	Unknown	14	0.05396667	0.6045167	1.233217	-1	-1	-1	-1	772.5056	2209.667	26771.17		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	44.19333	772.50562:998 773.52472:993	
73	Unknown	198	0.05396667	0.6045167	1.233217	33.90993	34.87192	35.95415	274.9288	772.5056	1448.667	65785.27	772.496	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	28.97333	772.50562:118 773.52472:126	745.49799:0 746.508:58 747.52002:1156 759.49902:12 759.51801:136 772.49597:568 773.51501:486 774.51599:110
74	Unknown	14	0.05396667	0.6045167	1.27245	-1	-1	-1	-1	773.5247	2265.667	23345.29		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	45.31333	773.52472:993	
75	Unknown	198	0.05396667	0.6045167	1.27245	34.03019	34.87192	36.0744	274.9225	773.5247	1416	60648.27	772.496	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	28.32	773.52472:126	745.49799:0 746.508:58 747.52002:1156 759.49902:12 759.51801:136 772.49597:568 773.51501:486 774.51599:110
76	Unknown	15	0.5260667	0.6440833	1.15475	-1	-1	-1	-1	203.9896	366.6667	5104.569		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.333333		
77	Unknown	45	0.5260667	0.6440833	1.15475	15.63224	16.35373	16.95497	135.0988	203.9896	427.6667	10252.35		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.553333		
78	w/o MS2:Ethyldodecanoate	15	0.4868333	0.6440833	1.193983	-1	-1	-1	-1	227.2007	58364.67	683277.4		[M-H]-	M + 0	found in higher mz's MsMs_81	null	null	227.20166	C14H28O2	Fatty acid esters	MMXKVMNBHPAILY-UHFFFAOYSA-N	O=C(OCC)CCCCCCCCCCC	530	True	False	True	False	null	27.3	null	null	null	99.5	1167.293	227.19028:2609 227.20068:27047 228.20258:3645	
79	w/o MS2:Ethyldodecanoate	73	0.4868333	0.6440833	1.193983	18.63844	19.72067	20.92315	161.8955	227.2007	42693	1464816	227.201	[M-H]-	M + 0		null	178.005	227.20166	C14H28O2	Fatty acid esters	MMXKVMNBHPAILY-UHFFFAOYSA-N	O=C(OCC)CCCCCCCCCCC	530	True	False	True	False	null	27.3	null	null	null	99.5	853.86	227.20068:3954 228.20258:574	197.187:58 227.19:519 227.201:6040 228.203:1212
80	Unknown	15	0.25045	0.6440833	1.036733	-1	-1	-1	-1	227.331	333	2415.685		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.66	227.19028:2609 227.20068:27047 228.20258:3645	
81	Unknown	73	0.25045	0.6440833	1.036733	18.99918	19.72067	20.32191	161.8904	227.331	304	7388.029	227.201	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.08	227.20068:3954 228.20258:574	197.187:58 227.19:519 227.201:6040 228.203:1212
82	Unknown	15	0.05396667	0.6440833	1.075967	-1	-1	-1	-1	251.092	3877.667	47655.63		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	77.55334	251.09198:1860 252.09575:294 253.21707:48669 254.21956:8110 255.22955:32107	
83	Unknown	69	0.05396667	0.6440833	1.075967	18.39794	19.23968	20.20166	157.121	251.092	3450.667	108663.3	120.96	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	69.01334	251.09198:402 252.09575:92	79.957:149 120.96:935 223.16901:55 227.19:18 233.155:35 251.092:399
84	Unknown	15	0.25045	0.6440833	1.036733	-1	-1	-1	-1	252.0957	515	4031.98		[M-H]-	M + 1	isotope of 41	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.3	252.09575:294 253.21707:48669 254.21956:8110 255.22955:32107 256.23602:4540	
85	Unknown	69	0.25045	0.6440833	1.036733	18.51819	19.23968	19.84092	157.0896	252.0957	492	12330.23	120.96	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.84	252.09575:92	79.957:149 120.96:935 223.16901:55 227.19:18 233.155:35 251.092:399
86	w/o MS2:Palmitoleic acid	15	0.05396667	0.6440833	1.311683	-1	-1	-1	-1	253.2171	106089	1233285		[M-H]-	M + 0		null	null	253.2173	C16H30O2	Long-chain fatty acids	SECPZKHBENQXJG-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCCCCCC	530	True	True	True	False	null	93.5	null	null	null	100	2121.78	253.21707:48669 254.21956:8110 255.22955:32107 256.23602:4540 257.23892:677	
87	w/o MS2:Palmitoleic acid	80	0.05396667	0.6440833	1.311683	19.48018	20.56241	21.76489	167.849	253.2171	76293	2695768	253.217	[M-H]-	M + 0		null	171.508	253.2173	C16H30O2	Long-chain fatty acids	SECPZKHBENQXJG-UHFFFAOYSA-N	O=C(O)CCCCCCCC=CCCCCCC	510	True	True	True	False	null	93.5	null	null	null	100	1525.86	253.20056:23 253.21707:7153 254.21956:1054 255.22955:4072 256.23602:510 257.23892:136	253.20599:3216 253.217:17881 254.22:3356
88	Unknown	15	0.13275	0.6440833	1.193983	-1	-1	-1	-1	253.3216	1942.333	17592.75		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	38.84667	253.21707:48669 254.21956:8110 255.22955:32107 256.23602:4540 257.23892:677	
89	Unknown	80	0.13275	0.6440833	1.193983	19.72067	20.56241	21.2839	167.8456	253.3216	1762	50727.81	253.217	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	35.24	253.20056:23 253.21707:7153 254.21956:1054 255.22955:4072 256.23602:510 257.23892:136	253.20599:3216 253.217:17765 254.22:3356
90	Unknown	15	0.05396667	0.6440833	1.27245	-1	-1	-1	-1	254.2196	17429.33	194997.3		[M-H]-	M + 1	isotope of 43	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	348.5867	254.21956:8110 255.22955:32107 256.23602:4540 257.23892:677	
91	Unknown	80	0.05396667	0.6440833	1.27245	19.60042	20.56241	21.76489	167.8161	254.2196	12055.67	449007.3	253.217	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	241.1133	254.21956:1054 255.22955:4072 256.23602:510 257.23892:136	253.20599:3216 253.217:17839 254.22:3356
92	Unknown	15	0.4476	0.6440833	1.075967	-1	-1	-1	-1	255.2185	13624	153142.9		[M-H]-	M + 2	isotope of 43	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	271.62	255.22955:24998 256.23602:4124 257.23892:680	
93	Unknown	78	0.4476	0.6440833	1.075967	19.72067	20.68266	21.64464	168.7644	255.2185	9730.667	330149.4	255.23	[M-H]-	M + 2		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	194.6133	255.22955:7026 256.23602:975 257.23892:177	251.202:50 253.217:347 255.23:12772 256.23599:2255
