PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
43	Unknown	106	0.4869	0.6046	0.7625167	22.96737	23.56861	24.77109	190.5886	311.167	736.3333	28175.33		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.72667	311.16086:64	281.24615:158 283.25629:80 283.2854:24
44	w/o MS2:Arachidic acid	14	0.0547	0.6046	1.155483	-1	-1	-1	-1	311.2951	465	3646.878		[M-H]-	M + 0		null	null	311.29556	C20H40O2	Long-chain fatty acids	VKOBVWXKNCXXDE-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCCCCCCCC	530	True	True	True	False	null	99.9	null	null	null	99.9	9.3	311.16696:1051	
45	w/o MS2:Arachidic acid	101	0.0547	0.6046	1.155483	22.00538	22.96737	23.56861	185.7247	311.2951	320	10375	281.246	[M-H]-	M + 0		null	186.108	311.29556	C20H40O2	Long-chain fatty acids	VKOBVWXKNCXXDE-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCCCCCCCC	510	True	True	True	False	null	99.9	null	null	null	99.9	6.4	311.16696:34	256.24701:17 281.246:1250 282.25:266
46	Unknown	14	0.4869	0.6046	0.7232834	-1	-1	-1	-1	325.1805	1738.667	20216.12		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.40667	325.17422:313 326.17896:268	
47	Unknown	99	0.4869	0.6046	0.7232834	21.64464	22.72687	24.16985	183.4562	325.1805	1068.333	51083.73	325.174	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	21.36667	325.18048:112	221.14799:173 255.224:227 281.23499:68 281.246:378 325.17401:382
48	Unknown	14	0.0547	0.6046	1.155483	-1	-1	-1	-1	420.828	509.3333	6449.403		[M-H]-	M + 0	similar chromatogram in higher mz_30	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.18667		
49	Unknown	54	0.0547	0.6046	1.155483	16.71447	17.31571	18.15745	138.5217	420.828	630	16413.87	337.892	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.6	420.81381:49	248.965:373 337.892:2716 339.89099:1634
50	Unknown	14	0.09391667	0.6046	1.115917	-1	-1	-1	-1	426.8723	571	4475.258		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.42	426.87225:227 426.96515:84 431.177:463	
51	Unknown	102	0.09391667	0.6046	1.115917	22.60662	23.08762	23.8091	184.5984	426.8723	389.6667	9776.172	281.246	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.793334	426.87225:56	256.24701:5 281.246:1248 282.25:282 311.16699:484
52	Unknown	14	0.0547	0.6046	0.7232834	-1	-1	-1	-1	430.8683	580	4660.302		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.6	431.177:463	
53	Unknown	93	0.0547	0.6046	0.7232834	21.2839	22.00538	22.60662	175.8973	430.8683	207.3333	5245.216	297.146	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	4.146667		227.19501:0 253.20599:63 284.26401:61 297.146:363 311.16101:38
54	Unknown	106	0.0547	0.6046	0.7232834	22.60662	23.56861	24.2901	188.3894	430.8683	223	7806.507		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	4.46		281.24615:158 283.25629:80 283.2854:24 325.18048:43
55	Unknown	14	0.1334833	0.6046	1.0767	-1	-1	-1	-1	474.877	369.6667	3158.984		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.393333		
56	Unknown	103	0.1334833	0.6046	1.0767	22.60662	23.20786	24.16985	184.9811	474.877	350	9083.538	281.246	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7	474.86191:25	281.246:415 283.25601:188 311.16699:230
57	Unknown	14	0.0547	0.6046	1.037467	-1	-1	-1	-1	485.2798	19752.67	257774.1		[M-H]-	M + 0	found in higher mz's MsMs_33	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	395.0533	485.27982:9914 486.27826:2668 487.28537:444	
58	Unknown	147	0.0547	0.6046	1.037467	27.53679	28.49878	30.062	227.0066	485.2798	14547.67	601047.3	485.28	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	290.9533	485.27982:1578 486.27826:450	485.26501:1472 485.28:7523 486.27802:2605 487.285:394
59	Unknown	14	0.0547	0.6046	1.037467	-1	-1	-1	-1	485.2798	19752.67	257774.1		[M-H]-	M + 0	found in higher mz's MsMs_33	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	395.0533	485.27982:8345 486.27826:2351	
60	Unknown	147	0.0547	0.6046	1.037467	27.53679	28.49878	30.062	227.0066	485.2798	12586	525001.3	485.28	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	251.72	485.27982:1027 486.28589:321	485.26501:1472 485.28:7523 486.27802:2605 487.285:394
61	Unknown	14	0.0547	0.6046	1.430433	-1	-1	-1	-1	486.2783	4764.667	59691.94		[M-H]-	M + 1	isotope of 26	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	95.29333	486.27826:2351	
62	Unknown	147	0.0547	0.6046	1.430433	27.41654	28.49878	29.58101	226.9939	486.2783	3238.333	126195.4	485.28	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	64.76667	486.28589:321	485.26501:1472 485.28:7523 486.27802:2605 487.285:394
63	Unknown	14	0.0547	0.6046	0.7625167	-1	-1	-1	-1	487.2854	762.6667	7346.137		[M-H]-	M + 2	isotope of 26	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.25333	487.28537:444	
64	Unknown	147	0.0547	0.6046	0.7625167	27.53679	28.49878	29.46076	226.9811	487.2854	514.6667	20511.9	485.28	[M-H]-	M + 2		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.29333		485.26501:1375 485.28:6496 486.27802:2334 487.285:353
65	Unknown	14	0.0547	0.6046	1.155483	-1	-1	-1	-1	564.3403	858.6667	8927.343		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	17.17333	564.33209:257	
66	Unknown	160	0.0547	0.6046	1.155483	29.22026	30.062	31.26448	238.5388	564.3403	745	25605.61	564.34	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.9	564.33209:33 564.34027:60 564.34851:46 564.35675:32 565.34296:32	564.34003:339
67	Unknown	14	0.0547	0.6046	1.194717	-1	-1	-1	-1	681.2944	2383.667	26945.22		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	47.67333	681.29437:1106 682.29663:463	
68	Unknown	192	0.0547	0.6046	1.194717	33.18845	34.15043	35.71366	269.8716	681.2944	1323.667	64580.33		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	26.47333		417.23203:25
69	Unknown	14	0.09391667	0.6046	1.115917	-1	-1	-1	-1	682.2966	830.3333	6499.835		[M-H]-	M + 1	isotope of 31	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.60667	682.29663:463 686.47614:2208	
70	Unknown	192	0.09391667	0.6046	1.115917	33.3087	34.15043	35.47316	269.8637	682.2966	406.3333	19638.9		[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.126667		417.23203:25
71	Unknown	14	0.09391667	0.6046	0.9197667	-1	-1	-1	-1	695.311	1063.667	9761.92		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	21.27333	695.29279:154	
72	Unknown	195	0.09391667	0.6046	0.9197667	33.42894	34.51118	35.59341	272.6132	695.311	721.6667	26096.21		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.43333	695.29279:56	
73	Unknown	14	0.1334833	0.6046	1.0767	-1	-1	-1	-1	719.6848	1040.667	8573.938		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	20.81333	719.48077:29051 720.49213:11359 721.49493:2877 722.49847:693	
74	Unknown	189	0.1334833	0.6046	1.0767	32.94795	33.78969	34.63142	266.7399	719.6848	815.3333	25764.36	719.481	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.30667	719.48077:2986 720.48285:1168 721.49493:361	681.276:29 715.50702:178 716.51599:1520 718.46997:167 719.48102:23244 720.492:9016 721.48602:2402 722.48901:470
75	Unknown	14	0.1727167	0.6046	0.9982333	-1	-1	-1	-1	719.9167	310.6667	2210.703		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.213333	719.48077:29051 720.49213:11359 721.49493:2877 722.49847:693	
76	Unknown	189	0.1727167	0.6046	0.9982333	33.0682	33.78969	34.51118	266.7383	719.9167	245	6724.277	719.481	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	4.9	719.48077:2986 720.48285:1168 721.49493:361	253.21201:528 681.276:29 715.50702:163 716.51599:1524 718.46997:197 719.48102:23210 720.492:9001 721.48602:2402 722.48901:470
77	Unknown	14	0.1727167	0.6046	0.9982333	-1	-1	-1	-1	720.6871	460.6667	3442.975		[M-H]-	M + 1	isotope of 34	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.213333	720.49213:11359 721.49493:2877 722.49847:693	
78	Unknown	188	0.1727167	0.6046	0.9982333	32.94795	33.66944	34.51118	265.7838	720.6871	383.6667	10476.02	719.481	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.673333	720.48285:1069 721.49493:251	715.50702:381 716.51599:1559 717.46899:101 718.46997:235 719.48102:23211 720.492:9001 721.48602:2402 722.48901:470
79	Unknown	14	0.0547	0.6046	1.23395	-1	-1	-1	-1	731.4773	2322.667	27185.78		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	46.45333	731.45856:79 731.47729:1016 732.48773:484 733.49884:619	
80	Unknown	192	0.0547	0.6046	1.23395	32.94795	34.15043	34.99217	269.5057	731.4773	1392.667	61239.87	733.499	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	27.85333	731.47729:140 733.48944:80	417.23199:27 721.495:228 731.46802:214 733.49902:711
81	Unknown	14	0.0547	0.6046	1.155483	-1	-1	-1	-1	732.4877	1037.333	8921.017		[M-H]-	M + 1	isotope of 37	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	20.74667	732.48773:484 733.49884:619	
82	Unknown	191	0.0547	0.6046	1.155483	33.0682	34.03019	34.99217	268.5501	732.4877	616	26536.33	733.499	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.32		681.276:59 695.33801:31 721.48602:353 731.487:587 733.49902:711
83	Unknown	14	0.0547	0.6046	1.155483	-1	-1	-1	-1	732.4877	1037.333	8921.017		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	20.74667	733.49884:809	
84	Unknown	193	0.0547	0.6046	1.155483	33.0682	34.03019	34.99217	268.5501	732.4877	623	26839.36	733.499	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.46	732.48773:91	281.23999:16 695.33801:33 714.508:0 721.495:252 722.49799:20 731.487:460 733.49902:711
85	Unknown	14	0.1334833	0.6046	1.0767	-1	-1	-1	-1	745.6773	1382.333	11960.29		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	27.64667	745.49786:30996 746.49902:14138 747.51031:8028 748.51288:3062 749.52551:473	
86	Unknown	194	0.1334833	0.6046	1.0767	33.54919	34.39093	35.35291	271.308	745.6773	1006.667	34948.87	745.498	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	20.13333	745.46954:107 745.49786:3508 746.49902:1505 747.51031:605 748.51288:284	695.32001:48 731.487:0 745.46997:371 745.49799:25308 746.49902:10841 747.51001:6416 748.513:1856 749.526:352
87	Unknown	14	0.1727167	0.6046	0.9982333	-1	-1	-1	-1	745.7906	432.6667	3291.08		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.653334	745.49786:30996 746.49902:14138 747.51031:8028 748.51288:3062 749.52551:473	
88	Unknown	194	0.1727167	0.6046	0.9982333	33.66944	34.39093	35.23266	271.3072	745.7906	362.6667	10014.25	745.498	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.253334	745.46954:107 745.49786:3508 746.49902:1505 747.51031:605 748.51288:284	695.32001:48 745.46997:371 745.49799:25271 746.49902:10833 747.51001:6416 748.513:1856 749.526:352
89	Unknown	14	0.0547	0.6046	1.155483	-1	-1	-1	-1	746.5841	3521.333	34905.16		[M-H]-	M + 1	isotope of 103	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	70.42667	746.49902:14138 747.51031:8028 748.51288:3062 749.52551:473	
90	Unknown	194	0.0547	0.6046	1.155483	33.42894	34.39093	35.47316	271.302	746.5841	2165.333	92465.88	745.498	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	43.30667	746.49902:1505 747.51031:605 748.51288:284	695.32001:48 731.487:0 745.46997:371 745.49799:25308 746.49902:10841 747.51001:6416 748.513:1856 749.526:352
91	Unknown	14	0.1727167	0.6046	0.9982333	-1	-1	-1	-1	746.6786	556.6667	4357.843		[M-H]-	M + 1	isotope of 40	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.13333	746.49902:14138 747.51031:8028 748.51288:3062 749.52551:473	
92	Unknown	195	0.1727167	0.6046	0.9982333	33.66944	34.51118	35.23266	272.2498	746.6786	434.6667	13260.95	745.498	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.693334	746.49902:1465 747.51031:675 748.51288:323 749.52551:57	745.46997:472 745.49799:25291 746.49902:10722 747.51001:6416 748.513:1856 749.526:352
93	Unknown	14	0.0547	0.6046	1.155483	-1	-1	-1	-1	759.5181	1542.667	16085.91		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	30.85333	759.51813:720 760.51917:338	
94	Unknown	198	0.0547	0.6046	1.155483	34.03019	34.87192	35.71366	275.0111	759.5181	1084	41247.45		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	21.68		745.479:119 745.49786:505 746.49902:172 747.51978:363 748.52234:122 759.49908:48
95	Unknown	14	0.0547	0.6046	0.7625167	-1	-1	-1	-1	760.5192	838.3333	7032.383		[M-H]-	M + 1	isotope of 44	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.76667	760.51917:338	
96	Unknown	199	0.0547	0.6046	0.7625167	33.90993	34.99217	35.95415	275.9528	760.5192	526	21175.66		[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.52	761.51123:50	719.48077:29 745.49786:203 746.49902:85 747.51978:228
97	Unknown	14	0.1334833	0.6046	1.0767	-1	-1	-1	-1	761.5112	637.6667	5828.236		[M-H]-	M + 2	isotope of 44	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.75333		
