PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
0	Unknown	7	0.0713	0.34625	0.6215333	-1	-1	-1	-1	158.9772	415.3333	5356.952		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.306666		
1	Unknown	21	0.0713	0.34625	0.6215333	13.22728	13.94877	14.67026	117.1918	158.9772	515	12344.67		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.3		
2	Unknown	8	0.2285667	0.3858167	0.6215333	-1	-1	-1	-1	188.007	569.3333	6051.563		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.92667	188.97079:1837	
3	Unknown	41	0.2285667	0.3858167	0.6215333	15.2715	15.99298	16.71447	132.7961	188.007	707.6667	16038.67		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	14.15333	188.00703:68 189.00882:69	
4	Unknown	9	0.1501	0.42505	0.6607667	-1	-1	-1	-1	283.2097	516	6037.755		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.32	283.18646:239 283.26212:410	
5	Unknown	89	0.1501	0.42505	0.6607667	20.56241	21.40414	22.12563	173.7941	283.2097	365	10959.4		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.3	283.20975:45	248.95947:28 248.97038:211
6	Unknown	103	0.1501	0.42505	0.6607667	22.48638	23.08762	23.68886	187.4595	283.2097	153	3311.634	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	3.06		248.97:2688
7	Unknown	10	0.1108667	0.4642833	0.6607667	-1	-1	-1	-1	127.0012	303.3333	2142.985		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.066667		
8	Unknown	19	0.1108667	0.4642833	0.6607667	12.50579	13.10703	13.70827	112.1805	127.0012	303.3333	6565.542		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.066667	126.99732:30 127.00122:38 127.00511:31	
9	Unknown	10	0.34625	0.4642833	0.5819666	-1	-1	-1	-1	240.1612	524.3333	4229.104		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.853333		
