PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Mobility left	Mobility	Mobility right	CCS	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference CCS	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	CCS matched	m/z matched	MS/MS matched	RT similarity	CCS similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
25	Unknown	10	0.2499333	0.4464333	0.68215	-1	-1	-1	-1	250.0465	1872.667	35877.21		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	37.45333	249.97539:7975	
26	Unknown	9	0.2499333	0.4464333	0.68215	9.379344	12.14505	12.86654	99.22108	250.0465	2585.667	69619.93	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	51.71333	249.5491:247 249.62013:197 249.79498:131 249.97539:2332 250.97691:53	171.40199:57 248.97:381623 249.30901:2784 249.39101:2075 249.69099:1059 249.746:760 249.97501:16525
27	Unknown	10	0.3284	0.4464333	0.7998334	-1	-1	-1	-1	250.2981	428	4893.616		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.56	249.84419:419 249.97539:8090 253.21156:66 255.22955:528	
28	Unknown	20	0.3284	0.4464333	0.7998334	11.54381	12.14505	12.86654	99.21606	250.2981	498.6667	11110.9	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.973333	249.83325:124 249.97539:2443 250.2926:66	248.97:414504 249.418:1974 249.62601:1015 249.8:586 249.97:16748
29	Unknown	10	0.2891667	0.4464333	0.8783	-1	-1	-1	-1	250.3801	384.6667	4963.927		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.693333	249.97539:7969 255.22403:136	
30	Unknown	9	0.2891667	0.4464333	0.8783	9.499592	12.14505	12.86654	99.21442	250.3801	547	12229.21	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.94	249.97539:2425 250.2926:46 250.97691:45	248.97:445555 249.39101:2159 249.56:1361 249.69099:1061 249.97501:18470
31	Unknown	10	0.2499333	0.4464333	0.9178666	-1	-1	-1	-1	499.9543	472.3333	6367.421		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.446667	499.95432:221	
32	Unknown	93	0.2499333	0.4464333	0.9178666	20.20166	20.92315	21.88514	166.542	499.9543	569.3333	15555.29	248.97	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.38667	499.95432:61	89.022:49 248.97:38065 255.23:11012 471.935:1677
33	Unknown	10	0.2891667	0.4464333	0.8783	-1	-1	-1	-1	572.0391	1023	13659.54		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	20.46		
34	Unknown	98	0.2891667	0.4464333	0.8783	20.56241	21.52439	22.24588	170.7526	572.0391	1221.667	31658.92	283.262	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	24.43333	572.03906:149	248.97:130 283.26199:13015
35	Unknown	11	0.2499333	0.4856667	0.60335	-1	-1	-1	-1	339.9042	3365	62261.37		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	32.04667	339.90417:1338	
36	Unknown	38	0.2499333	0.4856667	0.60335	13.58802	14.30951	15.031	115.3284	339.9042	4225	112400.5		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	84.5	339.89777:419	248.97038:928
37	Unknown	12	0.3676333	0.5248833	1.074783	-1	-1	-1	-1	383.8736	454.3333	4379.713		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.086667	383.8736:288	
38	Unknown	41	0.3676333	0.5248833	1.074783	14.06902	14.67026	15.39174	117.7179	383.8736	490.6667	12113.79		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.813334	383.8736:88	154.95674:26 248.97038:960
39	Unknown	13	0.4464333	0.5641167	0.68215	-1	-1	-1	-1	135.0435	502	3592.782		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.693334		
40	Unknown	33	0.4464333	0.5641167	0.68215	13.46778	14.06902	14.7905	119.7606	135.0435	452	10865.62	134.045	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.04		107.033:518 134.045:827
41	Unknown	13	0.05278333	0.5641167	1.310517	-1	-1	-1	-1	485.2798	25151	330533.3		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	503.02	485.25696:206 485.27982:10894 486.28589:3604 487.28537:576	
42	Unknown	153	0.05278333	0.5641167	1.310517	27.41654	28.49878	30.062	227.0066	485.2798	16746.33	654980.9	485.28	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	334.9267	485.27982:1248 486.27826:571 487.28537:73	485.28:8931 486.28601:2394
43	Unknown	13	0.13125	0.5641167	0.9963334	-1	-1	-1	-1	485.3636	1398.667	11584.14		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	27.97333	485.25696:206 485.27982:10894 486.28589:3604 487.28537:576	
44	Unknown	153	0.13125	0.5641167	0.9963334	27.65704	28.49878	29.34051	227.0056	485.3636	990.6667	33938.77	485.28	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	19.81333	485.27982:1248 486.27826:571 487.28537:73	485.28:8931 486.28601:2401
45	Unknown	13	0.05278333	0.5641167	1.310517	-1	-1	-1	-1	486.2859	8948.333	111715.8		[M-H]-	M + 1	isotope of 20	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	178.9667	486.28589:3604 487.28537:576	
46	Unknown	153	0.05278333	0.5641167	1.310517	27.41654	28.49878	29.94175	226.9938	486.2859	6560	232109.8	485.28	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	131.2	486.27826:571 487.28537:73	485.28:8931 486.28601:2394
47	Unknown	13	0.1714833	0.5641167	0.9571	-1	-1	-1	-1	486.3622	401.3333	2989.117		[M-H]-	M + 1	isotope of 21	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.026667	486.28589:3604 487.28537:576	
48	Unknown	153	0.1714833	0.5641167	0.9571	27.77729	28.49878	29.10002	226.9929	486.3622	363.6667	9155.671	485.28	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.273334	486.27826:571 487.28537:73	485.28:8931 486.28601:2408
49	Unknown	14	0.05278333	0.60335	0.7606	-1	-1	-1	-1	266.15	492.3333	4430.862		[M-H]-	M + 1	isotope of 52	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.846666	266.14999:269 267.23425:560 269.21078:2272 270.21033:555	
50	Unknown	85	0.05278333	0.60335	0.7606	19.35993	20.32191	21.0434	165.4845	266.15	472.6667	13066.15	265.147	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.453333		253.20599:294 253.217:17 265.147:1570 266.14999:209
51	Unknown	14	0.3676333	0.60335	0.7213833	-1	-1	-1	-1	325.1805	2383.667	34305.45		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	29.85333	325.17422:613	
52	Unknown	105	0.3676333	0.60335	0.7213833	21.64464	22.72687	23.44836	183.4562	325.1805	1338.333	52947.57	325.174	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	26.76667	325.17422:111	255.23:361 281.246:236 284.26999:113 297.146:202 325.17401:357
53	Unknown	114	0.3676333	0.60335	0.7213833	23.44836	23.8091	25.13183	192.19	325.1805	358.3333	20644.17		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.166667		283.25629:54 325.18048:41
54	Unknown	14	0.4856667	0.60335	0.8390667	-1	-1	-1	-1	339.1968	995	12128.77		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.11333	339.19684:575 339.89777:520	
55	Unknown	111	0.4856667	0.60335	0.8390667	22.60662	23.44836	23.92935	188.9683	339.1968	596.3333	17831.57		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	11.92667	339.19049:63	281.24615:80 283.25629:71 309.16937:28 325.18048:32
56	Unknown	123	0.4856667	0.60335	0.8390667	23.92935	24.89134	25.61282	200.5942	339.1968	235.6667	11056.8		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	4.713333	339.19049:26 339.19684:45 339.20322:35 341.18683:28 341.19321:21	
57	Unknown	14	0.05278333	0.60335	1.192817	-1	-1	-1	-1	422.8237	1105.333	9909.188		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	22.10667	422.82373:512 424.32544:87	
58	Unknown	60	0.05278333	0.60335	1.192817	16.59422	17.31571	18.15745	138.5013	422.8237	1019.333	28246.28	337.899	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	20.38667	422.82373:95	248.97:2114 337.89899:13793 339.89801:6411
59	Unknown	14	0.05278333	0.60335	1.23205	-1	-1	-1	-1	426.8723	427	3019.766		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.54	431.177:199	
60	Unknown	99	0.05278333	0.60335	1.23205	21.2839	22.00538	22.60662	175.9475	426.8723	249	6233.653	220.147	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	4.98		220.147:1561 254.22:280 283.26199:6 297.241:166
61	Unknown	14	0.05278333	0.60335	1.23205	-1	-1	-1	-1	487.2854	1464.667	17383.17		[M-H]-	M + 2	isotope of 20	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	29.29333	487.28537:666	
62	Unknown	152	0.05278333	0.60335	1.23205	27.65704	28.37853	29.46076	226.0236	487.2854	1161	42308.03	485.28	[M-H]-	M + 2		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	23.22	487.28537:131	485.26501:1487 485.28:8931 486.28601:2394 487.285:439
63	Unknown	14	0.09201667	0.60335	1.15325	-1	-1	-1	-1	564.3403	958.3333	8791.668		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	19.16667	564.34027:533	
64	Unknown	167	0.09201667	0.60335	1.15325	29.34051	30.18225	31.02398	239.4927	564.3403	865.6667	25966.36	564.34	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	17.31333	564.33209:40 564.34027:88 564.34851:72 564.35675:51 564.36493:29 565.34296:25 565.3512:25	564.34003:456
65	Unknown	14	0.05278333	0.60335	1.23205	-1	-1	-1	-1	681.2853	1608	19225.71		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	32.16	681.27637:354	
66	Unknown	199	0.05278333	0.60335	1.23205	33.18845	34.15043	35.71366	269.8716	681.2853	1140	47488.32		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	22.8	682.3147:25	
67	Unknown	14	0.1714833	0.60335	0.9963334	-1	-1	-1	-1	682.2966	527.3333	4062.882		[M-H]-	M + 1	isotope of 31	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.54667	686.47614:2207	
68	Unknown	198	0.1714833	0.60335	0.9963334	33.3087	34.03019	35.11242	268.9137	682.2966	284.3333	12431.24		[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	5.686666	682.3147:26	281.24036:33
69	Unknown	14	0.1714833	0.60335	1.035567	-1	-1	-1	-1	745.8095	980.3333	8202.766		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	19.60667	745.49786:58935 746.13062:264 746.49902:26595 747.51031:16693 748.52234:6495 749.52551:1383	
70	Unknown	204	0.1714833	0.60335	1.035567	33.54919	34.51118	35.23266	272.2556	745.8095	819.3333	25093.36	745.498	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.38667	745.46008:50 745.49786:8154 746.49902:3980 746.92426:51 747.51031:2320 748.52234:1089 749.52551:189	714.53601:135 742.51703:145 742.54602:495 745.46997:714 745.49799:41714 746.159:109 746.508:19321 747.51001:10693 748.52197:3400 749.526:720
71	Unknown	14	0.1714833	0.60335	1.035567	-1	-1	-1	-1	746.7069	1063	8963.937		[M-H]-	M + 1	isotope of 98	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	21.26	746.49902:23128 747.51031:14528 748.52234:5719 749.52551:1235	
72	Unknown	202	0.1714833	0.60335	1.035567	33.66944	34.51118	35.23266	272.2496	746.7069	844.6667	26897.07	745.498	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.89333	746.49902:2274 747.51978:1173 748.52234:668 749.52551:113	681.30298:65 720.48297:467 745.46997:674 745.49799:41721 746.508:19277 747.51001:10693 748.52197:3400 749.526:720
73	Unknown	14	0.1714833	0.60335	0.9963334	-1	-1	-1	-1	746.8392	515	3983.39		[M-H]-	M + 1	isotope of 33	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.3	746.49902:26595 747.51031:16693 748.52234:6495 749.52551:1383	
74	Unknown	203	0.1714833	0.60335	0.9963334	33.54919	34.39093	35.11242	271.3003	746.8392	386	12185.93	745.498	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	7.72	746.39514:45 746.49902:3944 747.51031:2151 748.52234:816 749.52551:143	714.49902:362 719.46198:87 735.48602:31 742.54602:432 743.54498:180 745.49799:41621 746.10199:124 746.24402:119 746.508:18802 747.51001:10661 748.52197:3400 749.526:720
75	Unknown	14	0.1714833	0.60335	0.9963334	-1	-1	-1	-1	746.9337	407	3056.728		[M-H]-	M + 1	isotope of 99	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	8.14	746.49902:26595 747.51031:16693 748.52234:6495 749.52551:1383	
76	Unknown	203	0.1714833	0.60335	0.9963334	33.66944	34.39093	35.23266	271.2997	746.9337	315.3333	9350.484	745.498	[M-H]-	M + 1		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	6.306667	746.49902:3944 747.51031:2151 748.52234:816 749.52551:143	714.49902:362 719.46198:87 735.48602:31 742.54602:432 743.54498:180 745.49799:41621 746.10199:124 746.24402:119 746.508:18802 747.51001:10661 748.52197:3400 749.526:720
77	Unknown	14	0.1714833	0.60335	0.9963334	-1	-1	-1	-1	748.6075	825.3333	6610.172		[M-H]-	M + 2	isotope of 103	null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	16.50667	748.52234:5719 749.52551:1235 752.38733:63	
78	Unknown	202	0.1714833	0.60335	0.9963334	33.78969	34.51118	35.47316	272.2372	748.6075	647.6667	20223.32	745.498	[M-H]-	M + 2		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.95333	748.52234:668 749.52551:113	681.30298:65 720.48297:466 745.46997:674 745.49799:41633 746.508:19253 747.51001:10661 748.52197:3400 749.526:720
79	Unknown	15	0.3676333	0.6425833	0.8390667	-1	-1	-1	-1	197.153	1560.333	15361.82		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	31.20667	197.15302:622 201.02715:546	
80	Unknown	72	0.3676333	0.6425833	0.8390667	17.7967	18.51819	19.35993	153.2931	197.153	1532.667	40980.51		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	30.65333		
81	Unknown	15	0.09201667	0.6425833	1.192817	-1	-1	-1	-1	225.1828	752.6667	7785.127		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.05333	225.14645:84 225.18279:472 227.20068:40657 228.20258:5947 229.20667:645	
82	Unknown	80	0.09201667	0.6425833	1.192817	18.63844	19.48018	20.44216	160.0004	225.1828	612	18902.99	227.201	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	12.24	225.19316:34 227.20068:3280 228.20258:417 229.20667:59	227.19:1054 227.201:11626 228.203:1637
83	w/o MS2:Ethyldodecanoate	15	0.05278333	0.6425833	1.15325	-1	-1	-1	-1	227.2007	87079.66	1081098		[M-H]-	M + 0	found in higher mz's MsMs_112; found in higher mz's MsMs_84; found in higher mz's MsMs_82	null	null	227.20166	C14H28O2	Fatty acid esters	MMXKVMNBHPAILY-UHFFFAOYSA-N	O=C(OCC)CCCCCCCCCCC	530	True	False	True	False	null	27.3	null	null	null	99.5	1741.593	227.20068:40657 228.20258:5947 229.20667:645	
84	w/o MS2:Ethyldodecanoate	82	0.05278333	0.6425833	1.15325	18.75869	19.72067	21.0434	161.8955	227.2007	64189.33	2213755	227.201	[M-H]-	M + 0		null	178.005	227.20166	C14H28O2	Fatty acid esters	MMXKVMNBHPAILY-UHFFFAOYSA-N	O=C(OCC)CCCCCCCCCCC	530	True	False	True	False	null	27.3	null	null	null	99.5	1283.787	227.19028:265 227.20068:5809 228.20258:808 229.20667:77	209.188:17 227.201:11603 228.203:1648
85	Unknown	15	0.2499333	0.6425833	1.035567	-1	-1	-1	-1	227.3571	520.6667	4044.274		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	10.41333	227.20068:40657 228.20258:5947 229.20667:645	
86	Unknown	82	0.2499333	0.6425833	1.035567	18.99918	19.72067	20.32191	161.8894	227.3571	476	12366.29	227.201	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	9.52	227.19028:265 227.20068:5809 228.20258:808 229.20667:77	209.188:17 227.201:11535 228.203:1648
87	Unknown	15	0.3676333	0.6425833	0.7998334	-1	-1	-1	-1	239.0585	676.6667	7089.076		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	13.53333	239.05321:175 241.18053:2359 243.19324:837	
88	Unknown	71	0.3676333	0.6425833	0.7998334	17.67646	18.39794	19.23968	150.6281	239.0585	766.3333	19682.17		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	15.32667	239.05855:83 240.06479:23	
89	Unknown	15	0.05278333	0.6425833	1.23205	-1	-1	-1	-1	251.092	2331.333	28484.01		[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	46.62667	251.0865:378 253.20605:3759 253.21707:28851 254.21956:4850 255.22955:23019	
90	Unknown	78	0.05278333	0.6425833	1.23205	18.39794	19.23968	20.08142	157.121	251.092	2039	70496.61	251.092	[M-H]-	M + 0		null	null	null	null	null	null	null	999	False	False	False	False	null	null	null	null	null	null	40.78	251.0865:59	129.08701:46 225.183:136 251.092:422
