"PrecursorName.Replicate","PrecursorName","Label","DIA.cosSim","DIA.RTdiffSd","DIA.RTdiffMean","DIA.FWHMdiffSd","DIA.FWHMdiffMean","DIA.MassErrorSd","DIA.MassErrorMean","PeakDecoderScore","featTarget","Total.Area","Precursor.Mz","Precursor.SignalToNoise","CountFragments"
"raw21641.Apseud_SF42_IMS_12_12_20V_25Aug20","raw21641","target",0.983459871794305,0.0173205080756889,-0.0600000000000002,0.0692820323027551,0.07,12.5861034478507,12,0.997397228616178,21641,139133,391.19135,21873,3
"raw21642.Apseud_SF42_IMS_11_11_20V_25Aug20","raw21642","target",0.996760261448482,0.0866025403784441,-0.0350000000000001,0.0585234995535981,0.1175,8.23179810248041,12.075,0.99786124030674,21642,93401,391.19135,19187,4
"raw21804.Apseud_SF42_IMS_16_16_20V_25Aug20","raw21804","target",0.993478275240685,0.0230940107675851,0.0133333333333333,0.0173205080756888,0.21,12.3783412997596,9.86666666666667,0.996765436593359,21804,55479,393.21164,18850,3
"raw22035.Aniger_SF42_IMS_01_17_20V_25Aug20","raw22035","target",0.999979870627634,0,0,0.00408248290463863,-0.00166666666666667,10.8939891683442,13.15,0.996818141210609,22035,7319507,401.13,786.922721798475,6
"raw22035.Aniger_SF42_IMS_02_18_20V_25Aug20","raw22035","target",0.999978150418616,0,0,0.00632455532033676,-0.01,10.7839541294771,14.5166666666667,0.996485979009968,22035,4865316,401.13,201.821598336304,6
"raw22035.Aniger_SF42_IMS_03_19_20V_25Aug20","raw22035","target",0.999871564063269,0,0,0.00547722557505167,-0.005,10.5312867210042,14.1,0.996638750546697,22035,4064903,401.13,744.881481481482,6
"raw22035.Aniger_SF42_IMS_04_20_20V_25Aug20","raw22035","target",0.999993880135028,0,-0.0399999999999998,0,0.01,6.38983567863838,10.45,0.995940764417058,22035,4219198,401.13,190.475405996252,4
"raw22035.Aniger_SF42_IMS_05_21_20V_25Aug20","raw22035","target",0.999997164447534,0.0163299316185544,0.0333333333333332,0.00408248290463863,-0.00833333333333334,11.032618305129,13.4666666666667,0.996182572398359,22035,5447001,401.13,3158732,6
"raw22035.Aniger_SF42_IMS_06_22_20V_25Aug20","raw22035","target",0.999967456462896,0,0,0,0,6.80382245506157,12.42,0.99667772771082,22035,6397642,401.13,403.813940288341,5
"raw22035.Aniger_SF42_IMS_07_23_20V_25Aug20","raw22035","target",0.999857393964455,0,0,0,0,10.4085861992235,13.4666666666667,0.996655829571228,22035,3840628,401.13,406.215217391304,6
"raw22035.Aniger_SF42_IMS_08_24_20V_25Aug20","raw22035","target",0.999994716195285,0,0,0.005,-0.0025,7.67506786072062,10.2,0.997160009958544,22035,5334996,401.13,459.406584873428,4
"raw22035.Aniger_SF42_IMS_09_25_20V_25Aug20","raw22035","target",0.999793196464095,0,0,0.00577350269189626,-0.005,7.20156233049468,10.325,0.997106762076001,22035,5611026,401.13,358.793502395699,4
"raw22035.Aniger_SF42_IMS_10_26_20V_25Aug20","raw22035","target",0.998729759085594,0,0,0.00408248290463863,-0.00833333333333334,9.26865686062441,11.9,0.996883353246275,22035,2099512,401.13,1267160,6
"raw22035.Aniger_SF42_IMS_11_27_20V_25Aug20","raw22035","target",0.999822320113508,0,0,0.00408248290463863,-0.0116666666666667,10.3430008540397,13.0833333333333,0.996658489355179,22035,3308170,401.13,916.44544166273,6
"raw22035.Aniger_SF42_IMS_12_28_20V_25Aug20","raw22035","target",0.999622073444039,0,0,0.005,-0.00750000000000001,6.09945352743451,6.95,0.997256864241495,22035,2580864,401.13,1512588,4
"raw22035.Aniger_SF42_IMS_13_29_20V_25Aug20","raw22035","target",0.999973469716441,0,0,0,0,10.5797290450496,13.3333333333333,0.99668034372301,22035,7259444,401.13,87143.3043478261,6
"raw22035.Aniger_SF42_IMS_14_30_20V_25Aug20","raw22035","target",0.999940498940756,0.0199999999999999,-0.0299999999999999,0,0.01,7.02993598832877,10.4,0.997058624713488,22035,4611533,401.13,162.405702423835,4
"raw22035.Aniger_SF42_IMS_15_31_20V_25Aug20","raw22035","target",0.999992857356683,0,0,0,0.01,6.99190007556363,12.2,0.996849125852685,22035,8027055,401.13,309.853407963724,4
"raw22035.Aniger_SF53_IMS_17_33_20V_25Aug20","raw22035","target",0.999984835201906,0,0,0,0,11.1990475785518,13.8333333333333,0.996585323967069,22035,7673277,401.13,4190469,6
"raw22035.Aniger_SF53_IMS_18_34_20V_25Aug20","raw22035","target",0.999985599279329,0,0,0,0,10.9333282520313,13.9166666666667,0.996573374032254,22035,8418628,401.13,4578055,6
"raw22035.Aniger_SF53_IMS_19_35_20V_25Aug20","raw22035","target",0.99999371793545,0,0,0,0,10.109945598271,13.25,0.996692976668011,22035,7528500,401.13,4067188,6
"raw22035.Aniger_SF53_IMS_20_36_20V_25Aug20","raw22035","target",0.999997472437469,0,0,0,0.01,11.1995386809755,15.0833333333333,0.996492653353512,22035,8831902,401.13,4818333,6
"raw22035.Aniger_SF53_IMS_21_37_20V_25Aug20","raw22035","target",0.9999971422479,0.0163299316185544,-0.00666666666666664,0.00408248290463863,0.00833333333333334,11.1048487908061,13.8833333333333,0.997209280478987,22035,8399588,401.13,8385.17531305903,6
"raw22035.Aniger_SF53_IMS_22_38_20V_25Aug20","raw22035","target",0.999931473462717,0,0,0,0,6.58331223625312,10.2,0.996942239991484,22035,12667723,401.13,138278.64,5
"raw22035.Aniger_SF53_IMS_23_39_20V_25Aug20","raw22035","target",0.999989772230684,0,0,0.00516397779494323,0.00666666666666667,5.6201126916341,12.2833333333333,0.996871804413868,22035,10641066,401.13,43711.7647058823,6
"raw22035.Aniger_SF53_IMS_24_40_20V_25Aug20","raw22035","target",0.999991909536014,0,0,0,0,10.8101341342279,14.75,0.996411080675843,22035,11057398,401.13,1317.57583371402,6
"raw22035.Aniger_SF53_IMS_25_41_20V_25Aug20","raw22035","target",0.999774343355759,0,0,0,0.01,11.0082998990156,14.3333333333333,0.996640627276593,22035,13429047,401.13,7271068,6
"raw22035.Aniger_SF53_IMS_26_42_20V_25Aug20","raw22035","target",0.999994220288476,0,0,0.00516397779494323,0.00333333333333334,10.4285026090358,13.4166666666667,0.996885445880086,22035,11182284,401.13,6034023,6
"raw22035.Aniger_SF53_IMS_27_43_20V_25Aug20","raw22035","target",0.999984555124297,0,0,0,0,12.5749420144455,17.475,0.995657497416916,22035,13296835,401.13,7238489,4
"raw22035.Aniger_SF53_IMS_28_44_20V_25Aug20","raw22035","target",0.999961226753887,0,0,0,0.01,10.6034742734005,14.3166666666667,0.996648146670156,22035,13241713,401.13,3780.13165112452,6
"raw22035.Aniger_SF53_IMS_29_45_20V_25Aug20","raw22035","target",0.999960360283501,0,0,0.00487950036474267,0.00285714285714286,10.1524803443719,13.9428571428571,0.99677901103842,22035,8630155,401.13,260.893619332066,7
"raw22035.Aniger_SF53_IMS_30_46_20V_25Aug20","raw22035","target",0.999903147255079,0,0,0.00408248290463863,0.00166666666666667,10.9341209065933,13.95,0.996728973718535,22035,9127796,401.13,334.55612279627,6
"raw22035.Aniger_SF53_IMS_31_47_20V_25Aug20","raw22035","target",0.999997739282297,0,0,0.00534522483824849,0.00571428571428572,9.78210221831299,14.5571428571429,0.996722793307961,22035,9139948,401.13,5015221,7
"raw22035.Aniger_SF53_IMS_32_48_20V_25Aug20","raw22035","target",0.999989062539534,0,0,0,0.01,10.907688419948,14.0833333333333,0.996689952388374,22035,6559021,401.13,1045.58214783821,6
"raw22035.Apseud_SF42_IMS_01_01_20V_25Aug20","raw22035","target",0.999992276107197,0,0,0,0,11.0952241978249,14.4,0.996477866898949,22035,3715350,401.13,2192.80668016194,6
"raw22035.Apseud_SF42_IMS_02_02_20V_25Aug20","raw22035","target",0.999881176514212,0,0,0.00408248290463863,-0.00166666666666667,9.35791999680841,13.1333333333333,0.996813331126303,22035,3621850,401.13,2043663,6
"raw22035.Apseud_SF42_IMS_03_03_20V_25Aug20","raw22035","target",0.999987751428899,0,0,0.00516397779494323,-0.00333333333333334,9.93594484686786,13.15,0.996827534720289,22035,3753922,401.13,2206234,6
"raw22035.Apseud_SF42_IMS_05_05_20V_25Aug20","raw22035","target",0.999983502172787,0,0,0,0,6.61263941251903,10.52,0.996909477035521,22035,5546633,401.13,3242954,5
"raw22035.Apseud_SF42_IMS_06_06_20V_25Aug20","raw22035","target",0.999694117389197,0,0,0.00408248290463863,-0.00166666666666667,10.7579582945216,14.4833333333333,0.996573564327624,22035,5390875,401.13,1837.62222222222,6
"raw22035.Apseud_SF42_IMS_07_07_20V_25Aug20","raw22035","target",0.999986695388104,0,0,0.00516397779494323,-0.00333333333333334,11.7456374880208,13.8,0.996689205052756,22035,5747933,401.13,882.479051819184,6
"raw22035.Apseud_SF42_IMS_08_08_20V_25Aug20","raw22035","target",0.999985522910457,0,0,0.00516397779494323,-0.00333333333333334,11.2236803233164,13.55,0.996749310437488,22035,5264767,401.13,2966173,6
"raw22035.Apseud_SF42_IMS_09_09_20V_25Aug20","raw22035","target",0.999981131093618,0,0,0,0,10.4502631545813,13.9,0.996579223500755,22035,4139480,401.13,2420738,6
"raw22035.Apseud_SF42_IMS_10_10_20V_25Aug20","raw22035","target",0.99994886310585,0,0,0.00577350269189626,-0.005,7.5379042180171,10.8,0.997074107239245,22035,3951932,401.13,234.542819499341,4
"raw22035.Apseud_SF42_IMS_11_11_20V_25Aug20","raw22035","target",0.99990307861594,0,0,0,0,10.7550918173673,14.8,0.996400371200575,22035,4774597,401.13,2656762,6
"raw22035.Apseud_SF42_IMS_12_12_20V_25Aug20","raw22035","target",0.999992672207261,0,0,0,0,10.2508048464499,13.25,0.996694016697983,22035,4480622,401.13,2523552,6
"raw22035.Apseud_SF42_IMS_13_13_20V_25Aug20","raw22035","target",0.999932601241591,0,0,0,0,7.53276177772801,11.475,0.996860910692668,22035,4331794,401.13,357.453766874728,4
"raw22035.Apseud_SF42_IMS_14_14_20V_25Aug20","raw22035","target",0.999904368870218,0,0,0,0,5.51797064145869,9.3,0.996930914067678,22035,4831482,401.13,2765946,6
"raw22035.Apseud_SF42_IMS_15_15_20V_25Aug20","raw22035","target",0.999727368477671,0,0,0,0,10.8632254264867,14.4833333333333,0.996461594312974,22035,4133623,401.13,7830.79220779221,6
"raw22035.Apseud_SF42_IMS_16_16_20V_25Aug20","raw22035","target",0.999916900941864,0,0,0,0,11.2476960603791,14.6666666666667,0.99642001063535,22035,4501190,401.13,354.979668049793,6
"raw22035.TEST_Aniger_SF42_IMS_16_32_20V_24Aug20","raw22035","target",0.999978213293177,0,0,0,-0.01,9.86868785604246,15.95,0.995953518037558,22035,5439351,401.13,442.334067446662,6
"raw22366.Apseud_SF42_IMS_16_16_20V_25Aug20","raw22366","target",0.999997609317232,0.04618802153517,-0.0666666666666667,0.0208166599946613,-0.0133333333333333,6.28649345820068,2.1,0.995956276864702,22366,470169,407.08047,3008,3
"raw23183.Aniger_SF53_IMS_32_48_20V_25Aug20","raw23183","target",0.999997265510352,0.04,0.04,0,-0.02,7.35549681077582,-7.96666666666667,0.997273478142319,23183,8088,433.4057,5266,3
"raw23416.Apseud_SF42_IMS_11_11_20V_25Aug20","raw23416","target",0.996579329615387,0.0287228132326901,0.00249999999999995,0.0264575131106459,-0.015,18.9707450213919,18.325,0.993728103512148,23416,25323,443.13535,610,4
"raw23614.Apseud_SF42_IMS_11_11_20V_25Aug20","raw23614","target",0.96072977248634,0.0692820323027551,-0.0600000000000001,0.0454606056566195,0.09,21.8743952297353,5.825,0.995684956611784,23614,12075,450.84253,2364,4
"raw23772.Aniger_SF53_IMS_32_48_20V_25Aug20","raw23772","target",0.999648576154811,0.0230940107675849,-0.0133333333333333,0.00577350269189625,0.00333333333333333,20.3446143569578,20.1666666666667,0.992883151959711,23772,142485,459.1319,98407,3
"raw23951.Aniger_SF42_IMS_06_22_20V_25Aug20","raw23951","target",0.999119685300773,0.0461880215351701,-0.0666666666666667,0.0503322295684717,0.0233333333333333,1.73877351409933,14.1333333333333,0.994760999810122,23951,63565,468.85388,14410,3
"raw23951.Aniger_SF42_IMS_11_27_20V_25Aug20","raw23951","target",0.993013881751481,0.040414518843274,-0.0233333333333334,0.0351188458428425,0.0233333333333333,4.65223960403302,5.06666666666667,0.99859473547388,23951,11399,468.85388,824,3
"raw24596.Aniger_SF42_IMS_06_22_20V_25Aug20","raw24596","target",0.994839535606398,0.0556776436283001,-0.00999999999999993,0.01,-0.01,16.1401156542738,14.5666666666667,0.994818027623318,24596,153359,487.12503,116957,3
"raw24596.Aniger_SF42_IMS_11_27_20V_25Aug20","raw24596","target",0.987562132818048,0.0230940107675851,0.0266666666666667,0.0360555127546399,-0.02,6.03075451332584,16,0.996279480153971,24596,79478,487.12503,59563,3
"raw25756.Aniger_SF53_IMS_20_36_20V_25Aug20","raw25756","target",0.991936033622294,0.02,-0.01,0.051234753829798,-0.0425,17.9127515102138,11.6,0.996114606500905,25756,160348,548.8562,29819,4
"raw25756.Apseud_SF42_IMS_08_08_20V_25Aug20","raw25756","target",0.998793186027301,0.0457347424467073,-0.0225,0.0206155281280883,0.00749999999999999,14.6275994840803,14.3,0.996613184380171,25756,113065,548.8562,18422,4
"raw25756.Apseud_SF42_IMS_14_14_20V_25Aug20","raw25756","target",0.976203296139504,0.09742518497117,0.0175000000000001,0.0355902608401044,-0.05,13.5386791576333,11.325,0.986398857800101,25756,89752,548.8562,765,4
"raw26010.Aniger_SF53_IMS_20_36_20V_25Aug20","raw26010","target",0.984744219141371,0,0,0.0125830573921179,0.0275,7.14096165326025,13.3,0.997146319788897,26010,1643494,560.87085,15.9176124422026,4
"raw26010.Apseud_SF42_IMS_08_08_20V_25Aug20","raw26010","target",0.998983827883985,0.023094010767585,0.02,0.0189296944860009,0.0025,7.12858097146036,13.95,0.997320219395796,26010,2499383,560.87085,33.2075137430633,4
"raw26010.Apseud_SF42_IMS_14_14_20V_25Aug20","raw26010","target",0.993913325653025,0.04618802153517,-0.04,0.014142135623731,-0.01,8.65832932306612,9.8,0.996623423241813,26010,879511,560.87085,19.9157263897499,4
"raw27432.Apseud_SF42_IMS_01_01_20V_25Aug20","raw27432","target",0.994215030788103,0.02,-0.01,0.0115470053837925,-6.93889390390723e-18,20.9084313137069,4.725,0.9976559868002,27432,67636,697.30975,22921,4
"raw27651.Apseud_SF42_IMS_01_01_20V_25Aug20","raw27651","target",0.992905150998688,0.04,0.04,0.0173205080756888,4.62592926927149e-18,9.88078944214479,10.3,0.997125944808651,27651,9450,734.7923,5937,3
"raw27670.Apseud_SF42_IMS_01_01_20V_25Aug20","raw27670","target",0.999131330550717,0.0694262198308393,0.018,0.0219089023002066,0.006,18.922156325324,12.36,0.994861575445143,27670,16648,737.66351,8215,5
"raw27670.Apseud_SF42_IMS_02_02_20V_25Aug20","raw27670","target",0.99837348452034,0.0219089023002067,0.02,0.0122474487139159,0.005,12.2493129059007,-0.616666666666667,0.998407381430892,27670,27311,737.66351,6750,6
"raw27677.Apseud_SF42_IMS_01_01_20V_25Aug20","raw27677","target",0.999999997040412,0,0.0700000000000003,0,0,12.4861256334114,7.75,0.992767446531491,27677,15845,738.00165,1982,4
"raw27678.Apseud_SF42_IMS_02_02_20V_25Aug20","raw27678","target",0.997558939373112,0.0516397779494323,0.02,0.014142135623731,0.01,10.007455554069,5.475,0.998299404672003,27678,23589,738.00165,10586,4
"raw27679.Apseud_SF42_IMS_01_01_20V_25Aug20","raw27679","target",0.997743005436216,0.0512835256198325,0.015,0.0571547606649408,-0.0333333333333333,8.83847649013486,-5.76666666666667,0.99873052820335,27679,27809,738.00165,8570,6
"raw27685.Apseud_SF42_IMS_01_01_20V_25Aug20","raw27685","target",0.997869159004529,0,0,0.00516397779494323,0.0266666666666667,12.7882237494762,15.7666666666667,0.996647687004837,27685,411710,738.50903,38486,6
"raw27687.Apseud_SF42_IMS_01_01_20V_25Aug20","raw27687","target",0.999490793618016,0,0,0.00577350269189626,0.0233333333333333,4.16052881254294,7,0.997355698489705,27687,323208,738.50903,38486,3
"raw27765.Apseud_SF42_IMS_02_02_20V_25Aug20","raw27765","target",0.992347106389567,0.0230940107675851,-0.02,0.00957427107756338,-0.0125,8.82118661707898,3.3,0.998015366643416,27765,133622,747.51086,16139,4
"raw27898.Apseud_SF42_IMS_01_01_20V_25Aug20","raw27898","target",0.998236231476945,0.0489897948556636,2.22031052397875e-17,0.01,0,7.50046665214905,4.08,0.998285245581655,27898,53870,769.50073,11076,5
"raw27898.Apseud_SF42_IMS_02_02_20V_25Aug20","raw27898","target",0.999071843995125,0.0252982212813471,0,0.00516397779494322,-0.00666666666666666,10.6406296806157,5.75,0.998080164168359,27898,124093,769.50073,14420,6
"raw5744.Apseud_SF42_IMS_13_13_20V_25Aug20","raw5744","target",0.99347482061204,0.0516397779494322,0.0200000000000001,0.0216024689946929,-0.01,40.5110993021254,-12.675,0.987327166865409,5744,56943,187.02167,17214,4
"raw6268.Aniger_SF53_IMS_18_34_20V_25Aug20","raw6268","target",0.933579682411355,0.0556776436283004,0.0100000000000001,0.309246395829173,0.316666666666667,13.3046357835656,19.2333333333333,0.982416425483405,6268,814397,191.12038,560676,3
"raw6268.Aniger_SF53_IMS_25_41_20V_25Aug20","raw6268","target",0.7484964807793,0.0793725393319376,-0.00999999999999979,0.243310501211929,0.12,14.159919962109,19.2666666666667,0.978441613956795,6268,966022,191.12038,670842,3
"raw9438.Apseud_SF42_IMS_13_13_20V_25Aug20","raw9438","target",0.68278298355353,0.02,0.03,0.0369684550213647,0.245,17.1162690638663,18.4,0.978417421872134,9438,181950,234.9229,82141,4
"raw9570.Aniger_SF53_IMS_18_34_20V_25Aug20","raw9570","target",0.991091107566621,0.023094010767585,0.0266666666666666,0.0173205080756888,0.1,9.61734544109409,15.3333333333333,0.997611888621376,9570,32571,235.17101,30110,3
"raw9570.Aniger_SF53_IMS_25_41_20V_25Aug20","raw9570","target",0.998141551218788,0.04,-3.70063047769089e-17,0.0435889894354067,0.04,19.9041034295276,15.2666666666667,0.996826024946599,9570,26850,235.17101,50.7827160493827,3
"xxx12601.Apseud_SF42_IMS_03_03_20V_25Aug20","xxx12601","decoy",0.130566415341463,0.0565685424949239,0.0800000000000001,0.294094655964141,0.8075,47.6748973080523,36.125,0.0221471223284733,12601,117261,261.09647,16482,4
"xxx12601.Apseud_SF42_IMS_06_06_20V_25Aug20","xxx12601","decoy",0.0212327228910828,0.181544301296773,0.2525,0.241850504788943,-0.0575,42.3138275271808,36.7,0.0219436941260215,12601,31128,261.09647,7.43945720250522,4
"xxx12601.Apseud_SF42_IMS_11_11_20V_25Aug20","xxx12601","decoy",0.0548990796930347,0.0600000000000001,0.03,0.144452991200136,0.17,43.1483101252722,35.95,0.0221564437741906,12601,78476,261.09647,21122,4
"xxx12720.Apseud_SF42_IMS_11_11_20V_25Aug20","xxx12720","decoy",0.203324269962838,0.0923760430703401,-0.0133333333333333,0.0750555349946514,-0.0833333333333333,8.81211287565776,17.6333333333333,0.0521723236971532,12720,45798,263.08948,5225,3
"xxx13108.Aniger_SF42_IMS_01_17_20V_25Aug20","xxx13108","decoy",0.0611043043853237,0.0745781788588644,0.0857142857142858,0.113787604982349,-0.0714285714285714,50.994229365404,44.5857142857143,0.00152312465060616,13108,42210,271.10315,8146,7
"xxx13108.Aniger_SF42_IMS_13_29_20V_25Aug20","xxx13108","decoy",0.0052470322491287,0.04,0.13,0.06,-0.12,50.75,73.125,0.00838410251935868,13108,7760,271.10315,1119,4
"xxx13108.Aniger_SF42_IMS_15_31_20V_25Aug20","xxx13108","decoy",0.00205791782158192,0.0461880215351701,0.0933333333333334,0.0923760430703401,-0.0666666666666667,58.3701122150712,64.8,0.00460426676107738,13108,1012,271.10315,913,3
"xxx13108.Aniger_SF53_IMS_17_33_20V_25Aug20","xxx13108","decoy",0.0508841600159013,0.132003787824441,0.0125000000000001,0.178395627749113,-0.1075,52.9187033728782,52.675,0.00152592561588409,13108,75069,271.10315,9486,4
"xxx13108.Aniger_SF53_IMS_18_34_20V_25Aug20","xxx13108","decoy",0.0023539678911937,0.0656832224718438,0.0850000000000001,0.0952346725575452,-0.16875,45.7165002253797,73.8125,0.00513458181918532,13108,24001,271.10315,1019,8
"xxx13108.Aniger_SF53_IMS_19_35_20V_25Aug20","xxx13108","decoy",0.0282876520101615,0.0905538513813742,0.0950000000000001,0.115356590003098,-0.1925,45.003999822238,67.2,0.00378613547066936,13108,41993,271.10315,7347,8
"xxx13108.Aniger_SF53_IMS_20_36_20V_25Aug20","xxx13108","decoy",0.0461209392460412,0.0824621125123533,0.05,0.15,-0.115,54.5278827756956,51.35,0.00139601375494359,13108,33942,271.10315,2504,4
"xxx13108.Aniger_SF53_IMS_21_37_20V_25Aug20","xxx13108","decoy",0.139976245211595,0.0837513326119991,0.0714285714285715,0.161436999358588,-0.205714285714286,44.3283849726754,72.6714285714286,0.00349125807043472,13108,95541,271.10315,11293,7
"xxx13108.Aniger_SF53_IMS_22_38_20V_25Aug20","xxx13108","decoy",0.167837138972555,0.0889444270941756,0.1,0.134594039821812,-0.094,46.5335303243204,45.65,0.00108356963003411,13108,231801,271.10315,28037,10
"xxx13108.Aniger_SF53_IMS_24_40_20V_25Aug20","xxx13108","decoy",0.0720414136692797,0.10088497300281,0.0755555555555556,0.183515061446677,-0.145555555555556,43.0071634859951,62.5111111111111,0.00180313342342845,13108,35297,271.10315,14059,9
"xxx13108.Aniger_SF53_IMS_25_41_20V_25Aug20","xxx13108","decoy",0.0292533362274734,0.0592546294487706,0.0711111111111112,0.107354552767919,-0.08,47.4295735216378,59.1777777777778,0.00209089440306966,13108,67799,271.10315,8007,9
"xxx13108.Aniger_SF53_IMS_26_42_20V_25Aug20","xxx13108","decoy",0.406235441841079,0.0906458309392476,0.0683333333333333,0.137949266036467,-0.125,47.5859503074875,55.0666666666667,0.000640253307911813,13108,89182,271.10315,20974,6
"xxx13108.Aniger_SF53_IMS_28_44_20V_25Aug20","xxx13108","decoy",0,0,0.15,0,-0.32,0,98.5,0.0186037435778206,13108,55755,271.10315,24807,3
"xxx13108.Aniger_SF53_IMS_30_46_20V_25Aug20","xxx13108","decoy",0.000408997574857461,0.0461880215351701,0.0533333333333334,0.0692820323027551,-0.12,56.2916512459885,66,0.00550975152371507,13108,1262,271.10315,482,3
"xxx13108.Aniger_SF53_IMS_31_47_20V_25Aug20","xxx13108","decoy",0.151563878265377,0.115470053837925,0.0933333333333334,0.0981495457622364,-0.0933333333333334,56.0029761113937,66.1666666666667,0.00235583849685541,13108,4305,271.10315,596,3
"xxx13108.Apseud_SF42_IMS_02_02_20V_25Aug20","xxx13108","decoy",0.00628915937782634,0.0670820393249938,0.09,0.0939148550549911,-0.178,46.1922396079688,65.34,0.00411917971804948,13108,78654,271.10315,7571,5
"xxx13108.Apseud_SF42_IMS_03_03_20V_25Aug20","xxx13108","decoy",0.131406070788113,0.0640832791503889,0.00666666666666667,0.138275088139549,-0.07,36.3843601931746,25.1833333333333,0.00547496567224605,13108,87663,271.10315,8954,6
"xxx13108.Apseud_SF42_IMS_05_05_20V_25Aug20","xxx13108","decoy",0.074976401284103,0.122338328690017,0.085,0.170367250374008,-0.1125,49.6675279567378,55.55,0.00140043077566389,13108,189369,271.10315,25811,4
"xxx13108.Apseud_SF42_IMS_08_08_20V_25Aug20","xxx13108","decoy",0.0547436077048806,0.0923760430703402,0.0800000000000001,0.170758113521242,-0.1425,49.9427922727594,55.275,0.0015587460088037,13108,191737,271.10315,27182,4
"xxx13108.Apseud_SF42_IMS_10_10_20V_25Aug20","xxx13108","decoy",0.0452525616272256,0.130639452948436,1.11022302462516e-16,0.127148207485071,-0.025,44.3497463352385,32.1,0.00187736090715341,13108,142341,271.10315,19835,4
"xxx13108.Apseud_SF42_IMS_12_12_20V_25Aug20","xxx13108","decoy",0.0246626307458324,0.0876356092008264,0.0799999999999998,0.140427917452336,-0.15,44.433309577388,58.15,0.00189115921229068,13108,54895,271.10315,20083,6
"xxx13108.Apseud_SF42_IMS_13_13_20V_25Aug20","xxx13108","decoy",0.0699792557504879,0.0947980309218852,0.106666666666667,0.170850812113961,-0.135,44.2661232396363,58.2833333333333,0.0017740648210049,13108,188585,271.10315,20824,6
"xxx13108.Apseud_SF42_IMS_14_14_20V_25Aug20","xxx13108","decoy",0.0741612499786291,0.0840634680861232,0.0433333333333333,0.194156294429685,-0.121666666666667,41.9940194154676,44.7833333333333,0.00131417753992851,13108,298473,271.10315,36285,6
"xxx13108.Apseud_SF42_IMS_15_15_20V_25Aug20","xxx13108","decoy",0.00440512603148539,0.155884572681199,0.18,0.282901631902917,-0.286666666666667,51.6151140655525,68.7,0.0144162737106695,13108,70998,271.10315,35091,3
"xxx13108.Apseud_SF42_IMS_16_16_20V_25Aug20","xxx13108","decoy",0.0259627651117615,0.0895916662791058,0.0766666666666667,0.131516792337202,-0.0616666666666667,42.8555908449139,44.3833333333333,0.00133295999675732,13108,126247,271.10315,11936,6
"xxx14112.Apseud_SF42_IMS_03_03_20V_25Aug20","xxx14112","decoy",0.999262328776027,0.0864098759787715,0.04,0.203367483471014,-0.1175,47.2755398347461,35.05,0.00195657564951763,14112,398306,279.34686,104178,4
"xxx14112.Apseud_SF42_IMS_06_06_20V_25Aug20","xxx14112","decoy",0.933357593953606,0.158403493227475,-0.0775,0.0238047614284762,-0.00500000000000001,25.4682809261507,29.3,0.106129295457401,14112,594219,279.34686,23177,4
"xxx14112.Apseud_SF42_IMS_11_11_20V_25Aug20","xxx14112","decoy",0.989571644230324,0.128062484748657,-0.05,0.0537742193496723,-0.0375,24.9081646587352,25.85,0.463415662693657,14112,190832,279.34686,16567,4
"xxx15033.Aniger_SF53_IMS_23_39_20V_25Aug20","xxx15033","decoy",0.0352307337244061,0.132790561913614,0.233333333333333,0.375277674973257,-0.333333333333333,57.6195568651247,65.2333333333333,0.0221302930205529,15033,17419,289.12936,16368,3
"xxx15033.Apseud_SF42_IMS_07_07_20V_25Aug20","xxx15033","decoy",0.999950291843489,0.0382970843102536,0.01,0.204857674170793,0.095,46.9055078500027,36.2,0.0670945991655043,15033,155304,289.12936,6.36966547104897,4
"xxx15038.Aniger_SF42_IMS_12_28_20V_25Aug20","xxx15038","decoy",0.0817430460281455,0.155,0.2325,0.298705540624877,-0.0425,54.1122521554346,51.725,0.0152595516881579,15038,34449,289.12936,22.690927218345,4
"xxx15038.Aniger_SF53_IMS_17_33_20V_25Aug20","xxx15038","decoy",0,0,0.04,0,-0.1,0,98.5,0.0221412839358218,15038,9186,289.12936,6.80338983050847,3
"xxx15038.Aniger_SF53_IMS_23_39_20V_25Aug20","xxx15038","decoy",0.0636479673564961,0.170171482138851,0.1725,0.384133223417779,-0.2175,48.4403069079185,57.65,0.0156015364406343,15038,16980,289.12936,16368,4
"xxx15038.Apseud_SF42_IMS_15_15_20V_25Aug20","xxx15038","decoy",0,0,0.24,0,-0.23,0,98.5,0.0221524671961077,15038,74884,289.12936,3.78820061554467,3
"xxx15117.Apseud_SF42_IMS_01_01_20V_25Aug20","xxx15117","decoy",0.498453124517844,0.0793725393319376,0.0600000000000001,0.128582010146573,-0.0733333333333333,51.5849138153136,39.3666666666667,0.000892977572988329,15117,142694,289.16464,60309,3
"xxx15117.Apseud_SF42_IMS_06_06_20V_25Aug20","xxx15117","decoy",0.635683523703068,0.0923760430703402,0.106666666666667,0.213619599600162,-0.246666666666667,46.6499017505218,71.5666666666667,0.00283544671165189,15117,337933,289.16464,200151,3
"xxx15117.Apseud_SF42_IMS_08_08_20V_25Aug20","xxx15117","decoy",0.672607467539591,0.0975900072948534,0.142857142857143,0.173246315153557,-0.268571428571429,40.6960569050498,74.6714285714286,0.00576112941688996,15117,331639,289.16464,104035,7
