"MoleculeGroup","PrecursorName","PrecursorMz","ProductName","ProductMz","Explicit Retention Time","Collisional Cross Section (sq A)","Explicit Retention Time Window","PrecursorCharge","ProductCharge"
"raw19549","raw19549",348.86874,"raw19549-f2",337.892,0.713,115.5169,2,-1,-1
"raw19549","raw19549",348.86874,"raw19549-f3",339.89099,0.713,115.5169,2,-1,-1
"raw19731","raw19731",351.15897,"raw19731-f3",97.028,1.21,176.5026,2,-1,-1
"raw19731","raw19731",351.15897,"raw19731-f2",187.093,1.21,176.5026,2,-1,-1
"raw19731","raw19731",351.15897,"raw19731-f1",203.08099,1.21,176.5026,2,-1,-1
"raw19760","raw19760",351.24969,"raw19760-f3",129.086,0.642,192.9647,2,-1,-1
"raw19760","raw19760",351.24969,"raw19760-f4",245.729,0.642,192.9647,2,-1,-1
"raw19760","raw19760",351.24969,"raw19760-f2",307.263,0.642,192.9647,2,-1,-1
"raw19760","raw19760",351.24969,"raw19760-f1",309.27899,0.642,192.9647,2,-1,-1
"raw19818","raw19818",353.26819,"raw19818-f2",307.263,0.643,193.8923,2,-1,-1
"raw19818","raw19818",353.26819,"raw19818-f1",309.27899,0.643,193.8923,2,-1,-1
"raw19818","raw19818",353.26819,"raw19818-f3",335.215,0.643,193.8923,2,-1,-1
"raw19855","raw19855",355.06433,"raw19855-f3",129.05499,1.12,167.7181,2,-1,-1
"raw19855","raw19855",355.06433,"raw19855-f1",134.04401,1.12,167.7181,2,-1,-1
"raw19855","raw19855",355.06433,"raw19855-f2",163.009,1.12,167.7181,2,-1,-1
"raw19959","raw19959",357.22443,"raw19959-f1",281.23999,0.732,187.0383,2,-1,-1
"raw19959","raw19959",357.22443,"raw19959-f2",323.17499,0.732,187.0383,2,-1,-1
"raw19959","raw19959",357.22443,"raw19959-f3",325.19299,0.732,187.0383,2,-1,-1
"raw19960","raw19960",357.22443,"raw19960-f3",283.25601,0.732,188.0062,2,-1,-1
"raw19960","raw19960",357.22443,"raw19960-f2",311.16101,0.732,188.0062,2,-1,-1
"raw19960","raw19960",357.22443,"raw19960-f1",313.23801,0.732,188.0062,2,-1,-1
"raw20028","raw20028",358.9913,"raw20028-f1",112.984,1.546,163.7803,2,-1,-1
"raw20028","raw20028",358.9913,"raw20028-f3",121.047,1.546,163.7803,2,-1,-1
"raw20028","raw20028",358.9913,"raw20028-f2",128.957,1.546,163.7803,2,-1,-1
"raw20038","raw20038",359.11581,"raw20038-f1",113.02,1.348,176.358,2,-1,-1
"raw20038","raw20038",359.11581,"raw20038-f4",163.03999,1.348,176.358,2,-1,-1
"raw20038","raw20038",359.11581,"raw20038-f2",180.065,1.348,176.358,2,-1,-1
"raw20038","raw20038",359.11581,"raw20038-f3",181.069,1.348,176.358,2,-1,-1
"raw20042","raw20042",359.16824,"raw20042-f3",271.189,1.655,180.2278,2,-1,-1
"raw20042","raw20042",359.16824,"raw20042-f1",315.17499,1.655,180.2278,2,-1,-1
"raw20042","raw20042",359.16824,"raw20042-f2",316.189,1.655,180.2278,2,-1,-1
"raw20043","raw20043",359.16824,"raw20043-f2",112.984,1.655,181.1955,2,-1,-1
"raw20043","raw20043",359.16824,"raw20043-f1",118.045,1.655,181.1955,2,-1,-1
"raw20043","raw20043",359.16824,"raw20043-f3",156.021,1.655,181.1955,2,-1,-1
"raw20172","raw20172",361.25531,"raw20172-f3",89.022,0.765,187.9299,2,-1,-1
"raw20172","raw20172",361.25531,"raw20172-f2",215.005,0.765,187.9299,2,-1,-1
"raw20172","raw20172",361.25531,"raw20172-f1",359.27301,0.765,187.9299,2,-1,-1
"raw20173","raw20173",361.25531,"raw20173-f1",89.025,0.765,188.8974,2,-1,-1
"raw20173","raw20173",361.25531,"raw20173-f3",313.26901,0.765,188.8974,2,-1,-1
"raw20173","raw20173",361.25531,"raw20173-f2",360.27701,0.765,188.8974,2,-1,-1
"raw20484","raw20484",369.15231,"raw20484-f2",101.019,1.349,175.2178,2,-1,-1
"raw20484","raw20484",369.15231,"raw20484-f1",113.02,1.349,175.2178,2,-1,-1
"raw20484","raw20484",369.15231,"raw20484-f3",119.032,1.349,175.2178,2,-1,-1
"raw20484","raw20484",369.15231,"raw20484-f6",177.03799,1.349,175.2178,2,-1,-1
"raw20484","raw20484",369.15231,"raw20484-f4",221.01401,1.349,175.2178,2,-1,-1
"raw20484","raw20484",369.15231,"raw20484-f5",366.09601,1.349,175.2178,2,-1,-1
"raw20491","raw20491",369.18555,"raw20491-f3",90.026,1.287,189.718,2,-1,-1
"raw20491","raw20491",369.18555,"raw20491-f1",203.101,1.287,189.718,2,-1,-1
"raw20491","raw20491",369.18555,"raw20491-f2",205.067,1.287,189.718,2,-1,-1
"raw20518","raw20518",370.06311,"raw20518-f2",89.022,1.775,169.4027,2,-1,-1
"raw20518","raw20518",370.06311,"raw20518-f3",168.045,1.775,169.4027,2,-1,-1
"raw20518","raw20518",370.06311,"raw20518-f1",242.078,1.775,169.4027,2,-1,-1
"raw20540","raw20540",370.86981,"raw20540-f3",120.057,5.318,153.9247,2,-1,-1
"raw20540","raw20540",370.86981,"raw20540-f2",156.957,5.318,153.9247,2,-1,-1
"raw20540","raw20540",370.86981,"raw20540-f1",352.854,5.318,153.9247,2,-1,-1
"raw20580","raw20580",371.31482,"raw20580-f1",89.025,0.659,195.7205,2,-1,-1
"raw20580","raw20580",371.31482,"raw20580-f2",310.20999,0.659,195.7205,2,-1,-1
"raw20580","raw20580",371.31482,"raw20580-f3",341.314,0.659,195.7205,2,-1,-1
"raw20580","raw20580",371.31482,"raw20580-f4",372.32199,0.659,195.7205,2,-1,-1
"raw20619","raw20619",371.97479,"raw20619-f7",111.004,7.564,162.6068,2,-1,-1
"raw20619","raw20619",371.97479,"raw20619-f4",145.05099,7.564,162.6068,2,-1,-1
"raw20619","raw20619",371.97479,"raw20619-f3",155.01199,7.564,162.6068,2,-1,-1
"raw20619","raw20619",371.97479,"raw20619-f6",197.955,7.564,162.6068,2,-1,-1
"raw20619","raw20619",371.97479,"raw20619-f1",198.953,7.564,162.6068,2,-1,-1
"raw20619","raw20619",371.97479,"raw20619-f5",245.138,7.564,162.6068,2,-1,-1
"raw20619","raw20619",371.97479,"raw20619-f2",372.96899,7.564,162.6068,2,-1,-1
"raw20621","raw20621",371.97479,"raw20621-f2",173.04401,7.564,164.5397,2,-1,-1
"raw20621","raw20621",371.97479,"raw20621-f3",198.953,7.564,164.5397,2,-1,-1
"raw20621","raw20621",371.97479,"raw20621-f1",354.849,7.564,164.5397,2,-1,-1
"raw20621","raw20621",371.97479,"raw20621-f4",356.85901,7.564,164.5397,2,-1,-1
"raw20666","raw20666",372.86368,"raw20666-f1",156.961,5.357,155.8285,2,-1,-1
"raw20666","raw20666",372.86368,"raw20666-f3",195.177,5.357,155.8285,2,-1,-1
"raw20666","raw20666",372.86368,"raw20666-f2",354.84399,5.357,155.8285,2,-1,-1
"raw20676","raw20676",372.86368,"raw20676-f3",145.05099,7.447,154.8621,2,-1,-1
"raw20676","raw20676",372.86368,"raw20676-f2",316.927,7.447,154.8621,2,-1,-1
"raw20676","raw20676",372.86368,"raw20676-f1",354.85599,7.447,154.8621,2,-1,-1
"raw20679","raw20679",372.86368,"raw20679-f1",111.00745,7.447,158.7277,2,-1,-1
"raw20679","raw20679",372.86368,"raw20679-f2",354.84933,7.447,158.7277,2,-1,-1
"raw20679","raw20679",372.86368,"raw20679-f3",357.8587,7.447,158.7277,2,-1,-1
"raw20680","raw20680",372.86368,"raw20680-f2",174.951,7.447,159.694,2,-1,-1
"raw20680","raw20680",372.86368,"raw20680-f3",204.088,7.447,159.694,2,-1,-1
"raw20680","raw20680",372.86368,"raw20680-f1",354.849,7.447,159.694,2,-1,-1
"raw20681","raw20681",372.86368,"raw20681-f2",145.047,7.447,160.6604,2,-1,-1
"raw20681","raw20681",372.86368,"raw20681-f4",171.103,7.447,160.6604,2,-1,-1
"raw20681","raw20681",372.86368,"raw20681-f3",267.138,7.447,160.6604,2,-1,-1
"raw20681","raw20681",372.86368,"raw20681-f1",354.849,7.447,160.6604,2,-1,-1
"raw20684","raw20684",372.86368,"raw20684-f2",173.00301,7.447,163.5596,2,-1,-1
"raw20684","raw20684",372.86368,"raw20684-f3",174.95599,7.447,163.5596,2,-1,-1
"raw20684","raw20684",372.86368,"raw20684-f1",354.85599,7.447,163.5596,2,-1,-1
"raw20694","raw20694",372.88907,"raw20694-f3",156.938,4.971,155.8281,2,-1,-1
"raw20694","raw20694",372.88907,"raw20694-f2",336.87,4.971,155.8281,2,-1,-1
"raw20694","raw20694",372.88907,"raw20694-f1",354.875,4.971,155.8281,2,-1,-1
"raw20755","raw20755",373.00928,"raw20755-f3",173.03999,7.556,164.5237,2,-1,-1
"raw20755","raw20755",373.00928,"raw20755-f2",305.121,7.556,164.5237,2,-1,-1
"raw20755","raw20755",373.00928,"raw20755-f1",354.85599,7.556,164.5237,2,-1,-1
"raw20877","raw20877",374.96872,"raw20877-f2",111.004,7.56,164.4937,2,-1,-1
"raw20877","raw20877",374.96872,"raw20877-f3",285.16199,7.56,164.4937,2,-1,-1
"raw20877","raw20877",374.96872,"raw20877-f1",356.85901,7.56,164.4937,2,-1,-1
"raw21061","raw21061",379.11841,"raw21061-f4",148.015,0.628,200.1668,2,-1,-1
"raw21061","raw21061",379.11841,"raw21061-f1",149.022,0.628,200.1668,2,-1,-1
"raw21061","raw21061",379.11841,"raw21061-f3",327.116,0.628,200.1668,2,-1,-1
"raw21061","raw21061",379.11841,"raw21061-f2",364.133,0.628,200.1668,2,-1,-1
"raw21285","raw21285",385.16177,"raw21285-f1",164.07034,1.247,185.5791,2,-1,-1
"raw21285","raw21285",385.16177,"raw21285-f3",173.09428,1.247,185.5791,2,-1,-1
"raw21285","raw21285",385.16177,"raw21285-f2",219.07516,1.247,185.5791,2,-1,-1
"raw21294","raw21294",385.18344,"raw21294-f3",87.00709,1.255,187.5094,2,-1,-1
"raw21294","raw21294",385.18344,"raw21294-f1",160.05994,1.255,187.5094,2,-1,-1
"raw21294","raw21294",385.18344,"raw21294-f2",177.03368,1.255,187.5094,2,-1,-1
"raw21606","raw21606",390.87814,"raw21606-f2",96.957,6.799,161.3663,2,-1,-1
"raw21606","raw21606",390.87814,"raw21606-f1",129.02,6.799,161.3663,2,-1,-1
"raw21606","raw21606",390.87814,"raw21606-f6",174.95599,6.799,161.3663,2,-1,-1
"raw21606","raw21606",390.87814,"raw21606-f4",278.88,6.799,161.3663,2,-1,-1
"raw21606","raw21606",390.87814,"raw21606-f3",338.04001,6.799,161.3663,2,-1,-1
"raw21606","raw21606",390.87814,"raw21606-f5",373.97299,6.799,161.3663,2,-1,-1
"raw21607","raw21607",390.87814,"raw21607-f2",87.00709,6.799,162.3312,2,-1,-1
"raw21607","raw21607",390.87814,"raw21607-f1",111.00745,6.799,162.3312,2,-1,-1
"raw21607","raw21607",390.87814,"raw21607-f5",143.04253,6.799,162.3312,2,-1,-1
"raw21607","raw21607",390.87814,"raw21607-f4",259.04425,6.799,162.3312,2,-1,-1
"raw21607","raw21607",390.87814,"raw21607-f3",372.96252,6.799,162.3312,2,-1,-1
"raw21616","raw21616",390.87814,"raw21616-f2",183.09801,7.466,160.4015,2,-1,-1
"raw21616","raw21616",390.87814,"raw21616-f3",207.028,7.466,160.4015,2,-1,-1
"raw21616","raw21616",390.87814,"raw21616-f1",289.12399,7.466,160.4015,2,-1,-1
"raw21621","raw21621",390.87814,"raw21621-f3",96.96,7.466,165.2257,2,-1,-1
"raw21621","raw21621",390.87814,"raw21621-f2",194.90601,7.466,165.2257,2,-1,-1
"raw21621","raw21621",390.87814,"raw21621-f1",294.89099,7.466,165.2257,2,-1,-1
"raw21641","raw21641",391.19135,"raw21641-f1",174.95599,4.877,184.5173,2,-1,-1
"raw21641","raw21641",391.19135,"raw21641-f2",350.91901,4.877,184.5173,2,-1,-1
"raw21641","raw21641",391.19135,"raw21641-f3",372.88199,4.877,184.5173,2,-1,-1
"raw21642","raw21642",391.19135,"raw21642-f2",97.06535,4.877,185.4821,2,-1,-1
"raw21642","raw21642",391.19135,"raw21642-f3",127.04367,4.877,185.4821,2,-1,-1
"raw21642","raw21642",391.19135,"raw21642-f1",174.95551,4.877,185.4821,2,-1,-1
"raw21642","raw21642",391.19135,"raw21642-f4",372.88239,4.877,185.4821,2,-1,-1
"raw21643","raw21643",391.19135,"raw21643-f3",151.07234,4.877,186.4469,2,-1,-1
"raw21643","raw21643",391.19135,"raw21643-f1",306.06979,4.877,186.4469,2,-1,-1
"raw21643","raw21643",391.19135,"raw21643-f2",387.20724,4.877,186.4469,2,-1,-1
"raw21804","raw21804",393.21164,"raw21804-f3",338.159,5.012,185.4503,2,-1,-1
"raw21804","raw21804",393.21164,"raw21804-f2",350.91299,5.012,185.4503,2,-1,-1
"raw21804","raw21804",393.21164,"raw21804-f1",372.88901,5.012,185.4503,2,-1,-1
"raw21944","raw21944",398.20572,"raw21944-f5",145.08501,0.842,191.1583,2,-1,-1
"raw21944","raw21944",398.20572,"raw21944-f3",187.13,0.842,191.1583,2,-1,-1
"raw21944","raw21944",398.20572,"raw21944-f2",311.258,0.842,191.1583,2,-1,-1
"raw21944","raw21944",398.20572,"raw21944-f4",319.22101,0.842,191.1583,2,-1,-1
"raw21944","raw21944",398.20572,"raw21944-f1",399.241,0.842,191.1583,2,-1,-1
"raw22034","raw22034",401.13,"raw22034-f2",89.02498,1.861,361.0169,2,-1,-1
"raw22034","raw22034",401.13,"raw22034-f3",179.05469,1.861,361.0169,2,-1,-1
"raw22034","raw22034",401.13,"raw22034-f1",341.10992,1.861,361.0169,2,-1,-1
"raw22034","raw22034",401.13,"raw22034-f4",342.10696,1.861,361.0169,2,-1,-1
"raw22035","raw22035",401.13,"raw22035-f2",89.025,1.861,181.4725,2,-1,-1
"raw22035","raw22035",401.13,"raw22035-f7",113.024,1.861,181.4725,2,-1,-1
"raw22035","raw22035",401.13,"raw22035-f4",119.036,1.861,181.4725,2,-1,-1
"raw22035","raw22035",401.13,"raw22035-f6",161.041,1.861,181.4725,2,-1,-1
"raw22035","raw22035",401.13,"raw22035-f3",179.05499,1.861,181.4725,2,-1,-1
"raw22035","raw22035",401.13,"raw22035-f1",341.10999,1.861,181.4725,2,-1,-1
"raw22035","raw22035",401.13,"raw22035-f5",342.11301,1.861,181.4725,2,-1,-1
"raw22054","raw22054",401.24084,"raw22054-f3",248.14101,0.764,195.9308,2,-1,-1
"raw22054","raw22054",401.24084,"raw22054-f1",339.254,0.764,195.9308,2,-1,-1
"raw22054","raw22054",401.24084,"raw22054-f2",383.25,0.764,195.9308,2,-1,-1
"raw22366","raw22366",407.08047,"raw22366-f3",379.11801,0.616,200.6567,2,-1,-1
"raw22366","raw22366",407.08047,"raw22366-f2",380.12201,0.616,200.6567,2,-1,-1
"raw22366","raw22366",407.08047,"raw22366-f1",403.30801,0.616,200.6567,2,-1,-1
"raw22409","raw22409",408.88257,"raw22409-f2",156.94299,5.69,164.0188,2,-1,-1
"raw22409","raw22409",408.88257,"raw22409-f3",174.951,5.69,164.0188,2,-1,-1
"raw22409","raw22409",408.88257,"raw22409-f1",354.85599,5.69,164.0188,2,-1,-1
"raw22420","raw22420",408.88391,"raw22420-f2",111.00745,7.465,165.9456,2,-1,-1
"raw22420","raw22420",408.88391,"raw22420-f3",139.0752,7.465,165.9456,2,-1,-1
"raw22420","raw22420",408.88391,"raw22420-f1",354.84933,7.465,165.9456,2,-1,-1
"raw22797","raw22797",421.16132,"raw22797-f2",207.01306,1.079,190.8156,2,-1,-1
"raw22797","raw22797",421.16132,"raw22797-f3",248.97002,1.079,190.8156,2,-1,-1
"raw22797","raw22797",421.16132,"raw22797-f1",398.19193,1.079,190.8156,2,-1,-1
"raw22929","raw22929",426.11511,"raw22929-f2",152.99106,1.035,196.5194,2,-1,-1
"raw22929","raw22929",426.11511,"raw22929-f3",243.05804,1.035,196.5194,2,-1,-1
"raw22929","raw22929",426.11511,"raw22929-f1",357.26367,1.035,196.5194,2,-1,-1
"raw22930","raw22930",426.11511,"raw22930-f1",168.02699,1.035,197.4815,2,-1,-1
"raw22930","raw22930",426.11511,"raw22930-f3",228.05099,1.035,197.4815,2,-1,-1
"raw22930","raw22930",426.11511,"raw22930-f2",243.058,1.035,197.4815,2,-1,-1
"raw23011","raw23011",428.832,"raw23011-f3",248.96455,0.733,136.8389,2,-1,-1
"raw23011","raw23011",428.832,"raw23011-f1",337.90494,0.733,136.8389,2,-1,-1
"raw23011","raw23011",428.832,"raw23011-f2",339.89114,0.733,136.8389,2,-1,-1
"raw23141","raw23141",432.83133,"raw23141-f1",96.963,7.466,168.5361,2,-1,-1
"raw23141","raw23141",432.83133,"raw23141-f3",398.86801,7.466,168.5361,2,-1,-1
"raw23141","raw23141",432.83133,"raw23141-f2",434.82501,7.466,168.5361,2,-1,-1
"raw23180","raw23180",433.4057,"raw23180-f3",87.01032,4.998,133.9096,2,-1,-1
"raw23180","raw23180",433.4057,"raw23180-f2",174.95551,4.998,133.9096,2,-1,-1
"raw23180","raw23180",433.4057,"raw23180-f1",196.90991,4.998,133.9096,2,-1,-1
"raw23181","raw23181",433.4057,"raw23181-f3",174.96008,4.998,269.7426,2,-1,-1
"raw23181","raw23181",433.4057,"raw23181-f2",199.93974,4.998,269.7426,2,-1,-1
"raw23181","raw23181",433.4057,"raw23181-f1",271.89517,4.998,269.7426,2,-1,-1
"raw23183","raw23183",433.4057,"raw23183-f1",117.01817,4.998,136.7946,2,-1,-1
"raw23183","raw23183",433.4057,"raw23183-f3",194.08623,4.998,136.7946,2,-1,-1
"raw23183","raw23183",433.4057,"raw23183-f2",257.41605,4.998,136.7946,2,-1,-1
"raw23404","raw23404",442.31314,"raw23404-f3",264.67899,0.726,211.6744,2,-1,-1
"raw23404","raw23404",442.31314,"raw23404-f4",364.245,0.726,211.6744,2,-1,-1
"raw23404","raw23404",442.31314,"raw23404-f1",401.28201,0.726,211.6744,2,-1,-1
"raw23404","raw23404",442.31314,"raw23404-f2",430.28,0.726,211.6744,2,-1,-1
"raw23413","raw23413",443.13535,"raw23413-f2",145.06,1.902,199.1695,2,-1,-1
"raw23413","raw23413",443.13535,"raw23413-f3",171.076,1.902,199.1695,2,-1,-1
"raw23413","raw23413",443.13535,"raw23413-f1",195.04601,1.902,199.1695,2,-1,-1
"raw23416","raw23416",443.13535,"raw23416-f4",173.00301,1.902,209.7406,2,-1,-1
"raw23416","raw23416",443.13535,"raw23416-f2",202.077,1.902,209.7406,2,-1,-1
"raw23416","raw23416",443.13535,"raw23416-f3",281.078,1.902,209.7406,2,-1,-1
"raw23416","raw23416",443.13535,"raw23416-f1",341.10999,1.902,209.7406,2,-1,-1
"raw23424","raw23424",444.20609,"raw23424-f3",152.99106,0.86,197.2333,2,-1,-1
"raw23424","raw23424",444.20609,"raw23424-f1",398.19882,0.86,197.2333,2,-1,-1
"raw23424","raw23424",444.20609,"raw23424-f2",399.20001,0.86,197.2333,2,-1,-1
"raw23588","raw23588",450.84116,"raw23588-f3",87.00709,7.415,169.2919,2,-1,-1
"raw23588","raw23588",450.84116,"raw23588-f1",174.95094,7.415,169.2919,2,-1,-1
"raw23588","raw23588",450.84116,"raw23588-f2",432.82278,7.415,169.2919,2,-1,-1
"raw23592","raw23592",450.84116,"raw23592-f3",133.16499,7.415,175.055,2,-1,-1
"raw23592","raw23592",450.84116,"raw23592-f2",174.95599,7.415,175.055,2,-1,-1
"raw23592","raw23592",450.84116,"raw23592-f1",432.823,7.415,175.055,2,-1,-1
"raw23612","raw23612",450.84253,"raw23612-f1",129.05499,7.488,170.2524,2,-1,-1
"raw23612","raw23612",450.84253,"raw23612-f3",174.95094,7.488,170.2524,2,-1,-1
"raw23612","raw23612",450.84253,"raw23612-f2",421.86417,7.488,170.2524,2,-1,-1
"raw23614","raw23614",450.84253,"raw23614-f4",174.951,7.488,176.0155,2,-1,-1
"raw23614","raw23614",450.84253,"raw23614-f1",234.91701,7.488,176.0155,2,-1,-1
"raw23614","raw23614",450.84253,"raw23614-f3",298.16,7.488,176.0155,2,-1,-1
"raw23614","raw23614",450.84253,"raw23614-f2",363.17099,7.488,176.0155,2,-1,-1
"raw23659","raw23659",451.84167,"raw23659-f1",143.06799,5.632,171.2018,2,-1,-1
"raw23659","raw23659",451.84167,"raw23659-f2",156.948,5.632,171.2018,2,-1,-1
"raw23659","raw23659",451.84167,"raw23659-f3",311.14999,5.632,171.2018,2,-1,-1
"raw23754","raw23754",458.22098,"raw23754-f1",100,0.846,200.8946,2,-1,-1
"raw23754","raw23754",458.22098,"raw23754-f2",366.91699,0.846,200.8946,2,-1,-1
"raw23754","raw23754",458.22098,"raw23754-f3",399.207,0.846,200.8946,2,-1,-1
"raw23772","raw23772",459.1319,"raw23772-f3",101.019,1.834,193.2029,2,-1,-1
"raw23772","raw23772",459.1319,"raw23772-f2",141.015,1.834,193.2029,2,-1,-1
"raw23772","raw23772",459.1319,"raw23772-f1",145.01401,1.834,193.2029,2,-1,-1
"raw23813","raw23813",461.14957,"raw23813-f3",142.972,1.545,194.1385,2,-1,-1
"raw23813","raw23813",461.14957,"raw23813-f2",161.041,1.545,194.1385,2,-1,-1
"raw23813","raw23813",461.14957,"raw23813-f1",253.09,1.545,194.1385,2,-1,-1
"raw23832","raw23832",461.27719,"raw23832-f3",82.95,0.878,197.9766,2,-1,-1
"raw23832","raw23832",461.27719,"raw23832-f1",398.20001,0.878,197.9766,2,-1,-1
"raw23832","raw23832",461.27719,"raw23832-f2",399.20099,0.878,197.9766,2,-1,-1
"raw23951","raw23951",468.85388,"raw23951-f1",111.00745,7.464,175.8177,2,-1,-1
"raw23951","raw23951",468.85388,"raw23951-f3",313.15842,7.464,175.8177,2,-1,-1
"raw23951","raw23951",468.85388,"raw23951-f2",432.82996,7.464,175.8177,2,-1,-1
"raw23953","raw23953",468.85388,"raw23953-f2",174.96008,7.464,177.7365,2,-1,-1
"raw23953","raw23953",468.85388,"raw23953-f1",234.92183,7.464,177.7365,2,-1,-1
"raw23953","raw23953",468.85388,"raw23953-f3",432.82278,7.464,177.7365,2,-1,-1
"raw23974","raw23974",469.16705,"raw23974-f3",187.093,1.541,198.8407,2,-1,-1
"raw23974","raw23974",469.16705,"raw23974-f1",262.09201,1.541,198.8407,2,-1,-1
"raw23974","raw23974",469.16705,"raw23974-f2",263.095,1.541,198.8407,2,-1,-1
"raw24153","raw24153",471.95755,"raw24153-f2",85.02828,6.79,119.1881,2,-1,-1
"raw24153","raw24153",471.95755,"raw24153-f1",111.00381,6.79,119.1881,2,-1,-1
"raw24153","raw24153",471.95755,"raw24153-f4",165.9939,6.79,119.1881,2,-1,-1
"raw24153","raw24153",471.95755,"raw24153-f3",248.96455,6.79,119.1881,2,-1,-1
"raw24281","raw24281",476.2645,"raw24281-f3",277.12033,0.824,211.2245,2,-1,-1
"raw24281","raw24281",476.2645,"raw24281-f1",279.22549,0.824,211.2245,2,-1,-1
"raw24281","raw24281",476.2645,"raw24281-f2",455.27219,0.824,211.2245,2,-1,-1
"raw24596","raw24596",487.12503,"raw24596-f3",129.01601,1.844,195.9984,2,-1,-1
"raw24596","raw24596",487.12503,"raw24596-f1",145.06,1.844,195.9984,2,-1,-1
"raw24596","raw24596",487.12503,"raw24596-f2",154.058,1.844,195.9984,2,-1,-1
"raw24602","raw24602",487.17221,"raw24602-f3",127.048,1.779,197.6751,2,-1,-1
"raw24602","raw24602",487.17221,"raw24602-f1",145.05499,1.779,197.6751,2,-1,-1
"raw24602","raw24602",487.17221,"raw24602-f2",154.058,1.779,197.6751,2,-1,-1
"raw24859","raw24859",498.94962,"raw24859-f3",75.008,6.333,132.4167,2,-1,-1
"raw24859","raw24859",498.94962,"raw24859-f2",145.047,6.333,132.4167,2,-1,-1
"raw24859","raw24859",498.94962,"raw24859-f1",216.905,6.333,132.4167,2,-1,-1
"raw24864","raw24864",498.94962,"raw24864-f3",116.925,7.561,132.4167,2,-1,-1
"raw24864","raw24864",498.94962,"raw24864-f1",143.067,7.561,132.4167,2,-1,-1
"raw24864","raw24864",498.94962,"raw24864-f2",145.05099,7.561,132.4167,2,-1,-1
"raw24864","raw24864",498.94962,"raw24864-f4",236.91901,7.561,132.4167,2,-1,-1
"raw25268","raw25268",517.76251,"raw25268-f3",248.965,0.72,159.0817,2,-1,-1
"raw25268","raw25268",517.76251,"raw25268-f1",265.14099,0.72,159.0817,2,-1,-1
"raw25268","raw25268",517.76251,"raw25268-f4",426.82901,0.72,159.0817,2,-1,-1
"raw25268","raw25268",517.76251,"raw25268-f2",428.82501,0.72,159.0817,2,-1,-1
"raw25542","raw25542",536.29871,"raw25542-f3",447.17001,0.664,224.9073,2,-1,-1
"raw25542","raw25542",536.29871,"raw25542-f2",481.17499,0.664,224.9073,2,-1,-1
"raw25542","raw25542",536.29871,"raw25542-f1",487.285,0.664,224.9073,2,-1,-1
"raw25756","raw25756",548.8562,"raw25756-f4",143.07149,4.967,182.7377,2,-1,-1
"raw25756","raw25756",548.8562,"raw25756-f1",174.95551,4.967,182.7377,2,-1,-1
"raw25756","raw25756",548.8562,"raw25756-f3",350.91278,4.967,182.7377,2,-1,-1
"raw25756","raw25756",548.8562,"raw25756-f2",372.88239,4.967,182.7377,2,-1,-1
"raw25756","raw25756",548.8562,"raw25756-f5",479.87106,4.967,182.7377,2,-1,-1
"raw26010","raw26010",560.87085,"raw26010-f2",337.905,0.74,139.6676,2,-1,-1
"raw26010","raw26010",560.87085,"raw26010-f4",339.90399,0.74,139.6676,2,-1,-1
"raw26010","raw26010",560.87085,"raw26010-f1",471.935,0.74,139.6676,2,-1,-1
"raw26010","raw26010",560.87085,"raw26010-f5",472.94199,0.74,139.6676,2,-1,-1
"raw26010","raw26010",560.87085,"raw26010-f3",562.87097,0.74,139.6676,2,-1,-1
"raw26047","raw26047",560.87085,"raw26047-f2",99.079,4.718,139.6676,2,-1,-1
"raw26047","raw26047",560.87085,"raw26047-f3",153.089,4.718,139.6676,2,-1,-1
"raw26047","raw26047",560.87085,"raw26047-f1",339.90399,4.718,139.6676,2,-1,-1
"raw26496","raw26496",585.28204,"raw26496-f3",400.202,1.024,243.5207,2,-1,-1
"raw26496","raw26496",585.28204,"raw26496-f1",402.22501,1.024,243.5207,2,-1,-1
"raw26496","raw26496",585.28204,"raw26496-f2",403.23099,1.024,243.5207,2,-1,-1
"raw26555","raw26555",592.20428,"raw26555-f1",174.951,5.118,345.7493,2,-1,-1
"raw26555","raw26555",592.20428,"raw26555-f2",214.08299,5.118,345.7493,2,-1,-1
"raw26555","raw26555",592.20428,"raw26555-f3",347.133,5.118,345.7493,2,-1,-1
"raw27432","raw27432",697.30975,"raw27432-f2",281.23999,0.663,245.5451,2,-1,-1
"raw27432","raw27432",697.30975,"raw27432-f3",282.25,0.663,245.5451,2,-1,-1
"raw27432","raw27432",697.30975,"raw27432-f4",297.24701,0.663,245.5451,2,-1,-1
"raw27432","raw27432",697.30975,"raw27432-f1",583.35101,0.663,245.5451,2,-1,-1
"raw27651","raw27651",734.7923,"raw27651-f3",189.07022,4.758,194.906,2,-1,-1
"raw27651","raw27651",734.7923,"raw27651-f2",652.2757,4.758,194.906,2,-1,-1
"raw27651","raw27651",734.7923,"raw27651-f1",735.79565,4.758,194.906,2,-1,-1
"raw27670","raw27670",737.66351,"raw27670-f2",99.04455,4.817,180.649,2,-1,-1
"raw27670","raw27670",737.66351,"raw27670-f1",306.06979,4.817,180.649,2,-1,-1
"raw27670","raw27670",737.66351,"raw27670-f3",582.7666,4.817,180.649,2,-1,-1
"raw27670","raw27670",737.66351,"raw27670-f5",605.75372,4.817,180.649,2,-1,-1
"raw27670","raw27670",737.66351,"raw27670-f4",621.27386,4.817,180.649,2,-1,-1
