"MoleculeGroup","PrecursorName","PrecursorMz","ProductName","ProductMz","Explicit Retention Time","Collisional Cross Section (sq A)","Explicit Retention Time Window","PrecursorCharge","ProductCharge"
"raw10032","raw10032",249.14503,"raw10032-f1",249.511,7.862,198.4783,2,-1,-1
"raw10032","raw10032",249.14503,"raw10032-f3",250.39101,7.862,198.4783,2,-1,-1
"raw10032","raw10032",249.14503,"raw10032-f2",250.97701,7.862,198.4783,2,-1,-1
"raw10803","raw10803",252.07379,"raw10803-f2",88.04,1.459,152.1827,2,-1,-1
"raw10803","raw10803",252.07379,"raw10803-f5",147.024,1.459,152.1827,2,-1,-1
"raw10803","raw10803",252.07379,"raw10803-f4",179.04601,1.459,152.1827,2,-1,-1
"raw10803","raw10803",252.07379,"raw10803-f1",192.049,1.459,152.1827,2,-1,-1
"raw10803","raw10803",252.07379,"raw10803-f3",193.052,1.459,152.1827,2,-1,-1
"raw10817","raw10817",252.931,"raw10817-f4",78.95818,7.349,135.474,2,-1,-1
"raw10817","raw10817",252.931,"raw10817-f3",156.93887,7.349,135.474,2,-1,-1
"raw10817","raw10817",252.931,"raw10817-f5",197.95499,7.349,135.474,2,-1,-1
"raw10817","raw10817",252.931,"raw10817-f1",216.91075,7.349,135.474,2,-1,-1
"raw10817","raw10817",252.931,"raw10817-f2",234.92223,7.349,135.474,2,-1,-1
"raw10825","raw10825",252.931,"raw10825-f2",87.011,5.481,135.474,2,-1,-1
"raw10825","raw10825",252.931,"raw10825-f1",216.90601,5.481,135.474,2,-1,-1
"raw10825","raw10825",252.931,"raw10825-f3",234.91701,5.481,135.474,2,-1,-1
"raw10978","raw10978",255.03072,"raw10978-f3",88.04,1.146,151.1135,2,-1,-1
"raw10978","raw10978",255.03072,"raw10978-f1",137.985,1.146,151.1135,2,-1,-1
"raw10978","raw10978",255.03072,"raw10978-f2",257.078,1.146,151.1135,2,-1,-1
"raw10984","raw10984",255.05832,"raw10984-f4",88.036,1.186,151.1127,2,-1,-1
"raw10984","raw10984",255.05832,"raw10984-f7",108.901,1.186,151.1127,2,-1,-1
"raw10984","raw10984",255.05832,"raw10984-f2",114.023,1.186,151.1127,2,-1,-1
"raw10984","raw10984",255.05832,"raw10984-f1",115.018,1.186,151.1127,2,-1,-1
"raw10984","raw10984",255.05832,"raw10984-f3",125.029,1.186,151.1127,2,-1,-1
"raw10984","raw10984",255.05832,"raw10984-f6",129.01601,1.186,151.1127,2,-1,-1
"raw10984","raw10984",255.05832,"raw10984-f8",143.047,1.186,151.1127,2,-1,-1
"raw10984","raw10984",255.05832,"raw10984-f5",199.037,1.186,151.1127,2,-1,-1
"raw10985","raw10985",255.05832,"raw10985-f1",115.018,1.186,152.0936,2,-1,-1
"raw10985","raw10985",255.05832,"raw10985-f4",125.029,1.186,152.0936,2,-1,-1
"raw10985","raw10985",255.05832,"raw10985-f2",143.043,1.186,152.0936,2,-1,-1
"raw10985","raw10985",255.05832,"raw10985-f3",187.041,1.186,152.0936,2,-1,-1
"raw11095","raw11095",256.77878,"raw11095-f2",114.929,0.871,113.7992,2,-1,-1
"raw11095","raw11095",256.77878,"raw11095-f1",116.933,0.871,113.7992,2,-1,-1
"raw11095","raw11095",256.77878,"raw11095-f3",171.85001,0.871,113.7992,2,-1,-1
"raw11111","raw11111",256.94504,"raw11111-f2",78.95818,4.988,153.0189,2,-1,-1
"raw11111","raw11111",256.94504,"raw11111-f1",96.96358,4.988,153.0189,2,-1,-1
"raw11111","raw11111",256.94504,"raw11111-f5",108.04396,4.988,153.0189,2,-1,-1
"raw11111","raw11111",256.94504,"raw11111-f4",150.97926,4.988,153.0189,2,-1,-1
"raw11111","raw11111",256.94504,"raw11111-f6",185.08347,4.988,153.0189,2,-1,-1
"raw11111","raw11111",256.94504,"raw11111-f3",210.99789,4.988,153.0189,2,-1,-1
"raw11112","raw11112",256.94504,"raw11112-f2",152.996,4.988,153.9995,2,-1,-1
"raw11112","raw11112",256.94504,"raw11112-f1",158.92101,4.988,153.9995,2,-1,-1
"raw11112","raw11112",256.94504,"raw11112-f3",238.076,4.988,153.9995,2,-1,-1
"raw11113","raw11113",256.94504,"raw11113-f3",169.065,4.988,157.9219,2,-1,-1
"raw11113","raw11113",256.94504,"raw11113-f1",176.965,4.988,157.9219,2,-1,-1
"raw11113","raw11113",256.94504,"raw11113-f2",243.00999,4.988,157.9219,2,-1,-1
"raw11127","raw11127",256.94504,"raw11127-f3",138.054,7.479,145.1743,2,-1,-1
"raw11127","raw11127",256.94504,"raw11127-f2",143.07201,7.479,145.1743,2,-1,-1
"raw11127","raw11127",256.94504,"raw11127-f1",232.923,7.479,145.1743,2,-1,-1
"raw11164","raw11164",257.0282,"raw11164-f2",73.0297,1.772,155.9582,2,-1,-1
"raw11164","raw11164",257.0282,"raw11164-f1",117.01859,1.772,155.9582,2,-1,-1
"raw11164","raw11164",257.0282,"raw11164-f3",127.00122,1.772,155.9582,2,-1,-1
"raw11199","raw11199",257.13354,"raw11199-f3",99.004,1.776,155.9551,2,-1,-1
"raw11199","raw11199",257.13354,"raw11199-f1",117.015,1.776,155.9551,2,-1,-1
"raw11199","raw11199",257.13354,"raw11199-f2",120.987,1.776,155.9551,2,-1,-1
"raw11199","raw11199",257.13354,"raw11199-f4",138.994,1.776,155.9551,2,-1,-1
"raw11293","raw11293",258.07709,"raw11293-f2",87.004,1.193,153.9663,2,-1,-1
"raw11293","raw11293",258.07709,"raw11293-f3",88.036,1.193,153.9663,2,-1,-1
"raw11293","raw11293",258.07709,"raw11293-f1",89.022,1.193,153.9663,2,-1,-1
"raw11324","raw11324",258.90549,"raw11324-f1",87.004,5.341,152.962,2,-1,-1
"raw11324","raw11324",258.90549,"raw11324-f3",95.046,5.341,152.962,2,-1,-1
"raw11324","raw11324",258.90549,"raw11324-f2",157.091,5.341,152.962,2,-1,-1
"raw11327","raw11327",258.90549,"raw11327-f2",78.95818,5.007,139.2389,2,-1,-1
"raw11327","raw11327",258.90549,"raw11327-f3",96.97039,5.007,139.2389,2,-1,-1
"raw11327","raw11327",258.90549,"raw11327-f1",156.94754,5.007,139.2389,2,-1,-1
"raw11336","raw11336",258.9166,"raw11336-f3",118.038,7.626,139.2386,2,-1,-1
"raw11336","raw11336",258.9166,"raw11336-f2",214.909,7.626,139.2386,2,-1,-1
"raw11336","raw11336",258.9166,"raw11336-f1",232.923,7.626,139.2386,2,-1,-1
"raw11372","raw11372",259.02234,"raw11372-f2",78.958,3.519,147.0774,2,-1,-1
"raw11372","raw11372",259.02234,"raw11372-f1",96.97,3.519,147.0774,2,-1,-1
"raw11372","raw11372",259.02234,"raw11372-f3",138.978,3.519,147.0774,2,-1,-1
"raw11409","raw11409",259.11697,"raw11409-f1",73.03,5.224,155.8964,2,-1,-1
"raw11409","raw11409",259.11697,"raw11409-f3",87.004,5.224,155.8964,2,-1,-1
"raw11409","raw11409",259.11697,"raw11409-f4",138.974,5.224,155.8964,2,-1,-1
"raw11409","raw11409",259.11697,"raw11409-f2",258.87201,5.224,155.8964,2,-1,-1
"raw11440","raw11440",259.12253,"raw11440-f3",137.06799,5.311,155.8963,2,-1,-1
"raw11440","raw11440",259.12253,"raw11440-f2",174.95599,5.311,155.8963,2,-1,-1
"raw11440","raw11440",259.12253,"raw11440-f1",180.985,5.311,155.8963,2,-1,-1
"raw11443","raw11443",259.12253,"raw11443-f4",109.067,4.871,155.8963,2,-1,-1
"raw11443","raw11443",259.12253,"raw11443-f2",158.92101,4.871,155.8963,2,-1,-1
"raw11443","raw11443",259.12253,"raw11443-f1",176.933,4.871,155.8963,2,-1,-1
"raw11443","raw11443",259.12253,"raw11443-f3",200.95399,4.871,155.8963,2,-1,-1
"raw11444","raw11444",259.12253,"raw11444-f1",78.95818,4.871,156.8764,2,-1,-1
"raw11444","raw11444",259.12253,"raw11444-f5",87.01396,4.871,156.8764,2,-1,-1
"raw11444","raw11444",259.12253,"raw11444-f2",96.97039,4.871,156.8764,2,-1,-1
"raw11444","raw11444",259.12253,"raw11444-f3",143.04295,4.871,156.8764,2,-1,-1
"raw11444","raw11444",259.12253,"raw11444-f4",262.9216,4.871,156.8764,2,-1,-1
"raw11454","raw11454",259.12811,"raw11454-f3",74.029,1.806,155.8961,2,-1,-1
"raw11454","raw11454",259.12811,"raw11454-f1",96.967,1.806,155.8961,2,-1,-1
"raw11454","raw11454",259.12811,"raw11454-f4",134.041,1.806,155.8961,2,-1,-1
"raw11454","raw11454",259.12811,"raw11454-f2",138.994,1.806,155.8961,2,-1,-1
"raw11492","raw11492",259.33411,"raw11492-f2",80.959,3.518,147.0688,2,-1,-1
"raw11492","raw11492",259.33411,"raw11492-f3",138.974,3.518,147.0688,2,-1,-1
"raw11492","raw11492",259.33411,"raw11492-f1",158.929,3.518,147.0688,2,-1,-1
"raw11565","raw11565",260.04184,"raw11565-f1",78.95818,4.446,148.0293,2,-1,-1
"raw11565","raw11565",260.04184,"raw11565-f3",134.04471,4.446,148.0293,2,-1,-1
"raw11565","raw11565",260.04184,"raw11565-f2",138.97368,4.446,148.0293,2,-1,-1
"raw11725","raw11725",262.97208,"raw11725-f3",87.00751,1.672,154.8054,2,-1,-1
"raw11725","raw11725",262.97208,"raw11725-f2",88.03952,1.672,154.8054,2,-1,-1
"raw11725","raw11725",262.97208,"raw11725-f1",112.98403,1.672,154.8054,2,-1,-1
"raw11753","raw11753",263.11227,"raw11753-f1",96.96699,5.228,151.8631,2,-1,-1
"raw11753","raw11753",263.11227,"raw11753-f2",174.95135,5.228,151.8631,2,-1,-1
"raw11753","raw11753",263.11227,"raw11753-f3",234.92223,5.228,151.8631,2,-1,-1
"raw11789","raw11789",263.47141,"raw11789-f1",78.95818,4.881,260.6131,2,-1,-1
"raw11789","raw11789",263.47141,"raw11789-f4",84.04306,4.881,260.6131,2,-1,-1
"raw11789","raw11789",263.47141,"raw11789-f3",102.05472,4.881,260.6131,2,-1,-1
"raw11789","raw11789",263.47141,"raw11789-f8",120.0417,4.881,260.6131,2,-1,-1
"raw11789","raw11789",263.47141,"raw11789-f2",128.02821,4.881,260.6131,2,-1,-1
"raw11789","raw11789",263.47141,"raw11789-f6",134.04471,4.881,260.6131,2,-1,-1
"raw11789","raw11789",263.47141,"raw11789-f5",146.04045,4.881,260.6131,2,-1,-1
"raw11789","raw11789",263.47141,"raw11789-f7",195.07552,4.881,260.6131,2,-1,-1
"raw11795","raw11795",263.47141,"raw11795-f1",78.95511,4.764,129.3272,2,-1,-1
"raw11795","raw11795",263.47141,"raw11795-f3",96.97039,4.764,129.3272,2,-1,-1
"raw11795","raw11795",263.47141,"raw11795-f4",115.00359,4.764,129.3272,2,-1,-1
"raw11795","raw11795",263.47141,"raw11795-f2",134.04471,4.764,129.3272,2,-1,-1
"raw11798","raw11798",263.47141,"raw11798-f1",96.96699,4.764,132.2653,2,-1,-1
"raw11798","raw11798",263.47141,"raw11798-f2",134.04071,4.764,132.2653,2,-1,-1
"raw11798","raw11798",263.47141,"raw11798-f3",172.52193,4.764,132.2653,2,-1,-1
"raw11897","raw11897",266.08228,"raw11897-f9",101.068,4.858,330.973,2,-1,-1
"raw11897","raw11897",266.08228,"raw11897-f1",144.04601,4.858,330.973,2,-1,-1
"raw11897","raw11897",266.08228,"raw11897-f8",153.06,4.858,330.973,2,-1,-1
"raw11897","raw11897",266.08228,"raw11897-f6",155.082,4.858,330.973,2,-1,-1
"raw11897","raw11897",266.08228,"raw11897-f3",166.092,4.858,330.973,2,-1,-1
"raw11897","raw11897",266.08228,"raw11897-f2",175.015,4.858,330.973,2,-1,-1
"raw11897","raw11897",266.08228,"raw11897-f5",176.92799,4.858,330.973,2,-1,-1
"raw11897","raw11897",266.08228,"raw11897-f4",210.08,4.858,330.973,2,-1,-1
"raw11897","raw11897",266.08228,"raw11897-f7",262.03601,4.858,330.973,2,-1,-1
"raw11910","raw11910",266.10486,"raw11910-f3",68.02384,4.86,131.2235,2,-1,-1
"raw11910","raw11910",266.10486,"raw11910-f1",78.95818,4.86,131.2235,2,-1,-1
"raw11910","raw11910",266.10486,"raw11910-f2",107.0327,4.86,131.2235,2,-1,-1
"raw11910","raw11910",266.10486,"raw11910-f4",134.04471,4.86,131.2235,2,-1,-1
"raw12008","raw12008",268.98389,"raw12008-f3",96.97,2.431,144.8545,2,-1,-1
"raw12008","raw12008",268.98389,"raw12008-f2",170.99899,2.431,144.8545,2,-1,-1
"raw12008","raw12008",268.98389,"raw12008-f1",198.91499,2.431,144.8545,2,-1,-1
"raw12013","raw12013",269.00659,"raw12013-f2",102.055,2.445,144.854,2,-1,-1
"raw12013","raw12013",269.00659,"raw12013-f3",128.075,2.445,144.854,2,-1,-1
"raw12013","raw12013",269.00659,"raw12013-f1",198.91,2.445,144.854,2,-1,-1
"raw12159","raw12159",271.22308,"raw12159-f4",148.04062,0.679,171.2053,2,-1,-1
"raw12159","raw12159",271.22308,"raw12159-f2",253.21707,0.679,171.2053,2,-1,-1
"raw12159","raw12159",271.22308,"raw12159-f1",255.22955,0.679,171.2053,2,-1,-1
"raw12159","raw12159",271.22308,"raw12159-f3",256.23047,0.679,171.2053,2,-1,-1
"raw12160","raw12160",271.22308,"raw12160-f5",101.062,0.679,172.1833,2,-1,-1
"raw12160","raw12160",271.22308,"raw12160-f1",253.217,0.679,172.1833,2,-1,-1
"raw12160","raw12160",271.22308,"raw12160-f3",255.235,0.679,172.1833,2,-1,-1
"raw12160","raw12160",271.22308,"raw12160-f4",256.23599,0.679,172.1833,2,-1,-1
"raw12160","raw12160",271.22308,"raw12160-f2",267.23401,0.679,172.1833,2,-1,-1
"raw12179","raw12179",271.99817,"raw12179-f3",78.958,2.985,146.7346,2,-1,-1
"raw12179","raw12179",271.99817,"raw12179-f1",96.97,2.985,146.7346,2,-1,-1
"raw12179","raw12179",271.99817,"raw12179-f2",134.045,2.985,146.7346,2,-1,-1
"raw12296","raw12296",272.92859,"raw12296-f2",96.96699,4.979,139.867,2,-1,-1
"raw12296","raw12296",272.92859,"raw12296-f4",102.05821,4.979,139.867,2,-1,-1
"raw12296","raw12296",272.92859,"raw12296-f1",128.03604,4.979,139.867,2,-1,-1
"raw12296","raw12296",272.92859,"raw12296-f5",133.05363,4.979,139.867,2,-1,-1
"raw12296","raw12296",272.92859,"raw12296-f3",146.04463,4.979,139.867,2,-1,-1
"raw12296","raw12296",272.92859,"raw12296-f6",239.05855,4.979,139.867,2,-1,-1
"raw12298","raw12298",272.92859,"raw12298-f1",110.023,4.979,147.689,2,-1,-1
"raw12298","raw12298",272.92859,"raw12298-f2",128.036,4.979,147.689,2,-1,-1
"raw12298","raw12298",272.92859,"raw12298-f7",129.036,4.979,147.689,2,-1,-1
"raw12298","raw12298",272.92859,"raw12298-f5",202.08299,4.979,147.689,2,-1,-1
"raw12298","raw12298",272.92859,"raw12298-f6",213.088,4.979,147.689,2,-1,-1
"raw12298","raw12298",272.92859,"raw12298-f4",257.073,4.979,147.689,2,-1,-1
"raw12298","raw12298",272.92859,"raw12298-f3",262.57401,4.979,147.689,2,-1,-1
"raw12299","raw12299",272.92859,"raw12299-f1",78.983,4.979,157.4666,2,-1,-1
"raw12299","raw12299",272.92859,"raw12299-f3",134.045,4.979,157.4666,2,-1,-1
"raw12299","raw12299",272.92859,"raw12299-f2",242.01401,4.979,157.4666,2,-1,-1
"raw12300","raw12300",272.92859,"raw12300-f2",151.047,4.979,158.4444,2,-1,-1
"raw12300","raw12300",272.92859,"raw12300-f1",171.07201,4.979,158.4444,2,-1,-1
"raw12300","raw12300",272.92859,"raw12300-f3",240.097,4.979,158.4444,2,-1,-1
"raw12302","raw12302",272.92859,"raw12302-f1",156.939,4.979,177.0218,2,-1,-1
"raw12302","raw12302",272.92859,"raw12302-f3",176.92799,4.979,177.0218,2,-1,-1
"raw12302","raw12302",272.92859,"raw12302-f2",202.058,4.979,177.0218,2,-1,-1
"raw12303","raw12303",272.92859,"raw12303-f5",75.00811,4.979,177.9995,2,-1,-1
"raw12303","raw12303",272.92859,"raw12303-f2",96.96699,4.979,177.9995,2,-1,-1
"raw12303","raw12303",272.92859,"raw12303-f7",128.03212,4.979,177.9995,2,-1,-1
"raw12303","raw12303",272.92859,"raw12303-f4",152.99149,4.979,177.9995,2,-1,-1
"raw12303","raw12303",272.92859,"raw12303-f1",156.94754,4.979,177.9995,2,-1,-1
"raw12303","raw12303",272.92859,"raw12303-f3",174.95135,4.979,177.9995,2,-1,-1
"raw12303","raw12303",272.92859,"raw12303-f6",202.05318,4.979,177.9995,2,-1,-1
"raw12304","raw12304",272.92859,"raw12304-f1",72.991,4.979,180.9328,2,-1,-1
"raw12304","raw12304",272.92859,"raw12304-f2",152.991,4.979,180.9328,2,-1,-1
"raw12304","raw12304",272.92859,"raw12304-f3",220.881,4.979,180.9328,2,-1,-1
"raw12307","raw12307",272.92859,"raw12307-f3",96.96699,4.979,202.4435,2,-1,-1
"raw12307","raw12307",272.92859,"raw12307-f1",152.99149,4.979,202.4435,2,-1,-1
"raw12307","raw12307",272.92859,"raw12307-f2",156.94321,4.979,202.4435,2,-1,-1
"raw12307","raw12307",272.92859,"raw12307-f5",174.95135,4.979,202.4435,2,-1,-1
"raw12307","raw12307",272.92859,"raw12307-f4",210.99789,4.979,202.4435,2,-1,-1
"raw12329","raw12329",273.00287,"raw12329-f7",101.02,1.774,161.3756,2,-1,-1
"raw12329","raw12329",273.00287,"raw12329-f8",104.035,1.774,161.3756,2,-1,-1
"raw12329","raw12329",273.00287,"raw12329-f3",112.984,1.774,161.3756,2,-1,-1
"raw12329","raw12329",273.00287,"raw12329-f2",138.994,1.774,161.3756,2,-1,-1
"raw12329","raw12329",273.00287,"raw12329-f1",141.011,1.774,161.3756,2,-1,-1
"raw12329","raw12329",273.00287,"raw12329-f4",145.00999,1.774,161.3756,2,-1,-1
"raw12329","raw12329",273.00287,"raw12329-f6",166.989,1.774,161.3756,2,-1,-1
"raw12329","raw12329",273.00287,"raw12329-f5",195.056,1.774,161.3756,2,-1,-1
"raw12481","raw12481",274.13535,"raw12481-f1",96.964,3.77,164.2772,2,-1,-1
"raw12481","raw12481",274.13535,"raw12481-f2",108.015,3.77,164.2772,2,-1,-1
"raw12481","raw12481",274.13535,"raw12481-f3",210.993,3.77,164.2772,2,-1,-1
"raw12501","raw12501",274.20978,"raw12501-f2",67.029,1.155,158.4099,2,-1,-1
"raw12501","raw12501",274.20978,"raw12501-f5",71.014,1.155,158.4099,2,-1,-1
"raw12501","raw12501",274.20978,"raw12501-f1",89.019,1.155,158.4099,2,-1,-1
"raw12501","raw12501",274.20978,"raw12501-f4",100.039,1.155,158.4099,2,-1,-1
"raw12501","raw12501",274.20978,"raw12501-f3",246.983,1.155,158.4099,2,-1,-1
"raw12507","raw12507",274.30713,"raw12507-f3",67.029,1.152,158.4073,2,-1,-1
"raw12507","raw12507",274.30713,"raw12507-f1",71.014,1.152,158.4073,2,-1,-1
"raw12507","raw12507",274.30713,"raw12507-f2",89.019,1.152,158.4073,2,-1,-1
"raw12507","raw12507",274.30713,"raw12507-f4",246.983,1.152,158.4073,2,-1,-1
"raw12513","raw12513",274.41022,"raw12513-f4",87.011,1.157,158.4046,2,-1,-1
"raw12513","raw12513",274.41022,"raw12513-f1",100.035,1.157,158.4046,2,-1,-1
"raw12513","raw12513",274.41022,"raw12513-f8",112.038,1.157,158.4046,2,-1,-1
"raw12513","raw12513",274.41022,"raw12513-f9",142.04401,1.157,158.4046,2,-1,-1
"raw12513","raw12513",274.41022,"raw12513-f2",154.04601,1.157,158.4046,2,-1,-1
"raw12513","raw12513",274.41022,"raw12513-f5",166.043,1.157,158.4046,2,-1,-1
"raw12513","raw12513",274.41022,"raw12513-f3",202.063,1.157,158.4046,2,-1,-1
"raw12513","raw12513",274.41022,"raw12513-f6",209.058,1.157,158.4046,2,-1,-1
"raw12513","raw12513",274.41022,"raw12513-f7",275.09201,1.157,158.4046,2,-1,-1
"raw12537","raw12537",274.97189,"raw12537-f1",87.004,1.745,143.7283,2,-1,-1
"raw12537","raw12537",274.97189,"raw12537-f3",138.994,1.745,143.7283,2,-1,-1
"raw12537","raw12537",274.97189,"raw12537-f4",166.989,1.745,143.7283,2,-1,-1
"raw12537","raw12537",274.97189,"raw12537-f2",206.989,1.745,143.7283,2,-1,-1
"raw12588","raw12588",275.05792,"raw12588-f8",83.013,1.231,152.5228,2,-1,-1
"raw12588","raw12588",275.05792,"raw12588-f6",85.029,1.231,152.5228,2,-1,-1
"raw12588","raw12588",275.05792,"raw12588-f7",89.019,1.231,152.5228,2,-1,-1
"raw12588","raw12588",275.05792,"raw12588-f4",113.058,1.231,152.5228,2,-1,-1
"raw12588","raw12588",275.05792,"raw12588-f5",114.023,1.231,152.5228,2,-1,-1
"raw12588","raw12588",275.05792,"raw12588-f1",115.018,1.231,152.5228,2,-1,-1
"raw12588","raw12588",275.05792,"raw12588-f2",125.029,1.231,152.5228,2,-1,-1
"raw12588","raw12588",275.05792,"raw12588-f3",187.036,1.231,152.5228,2,-1,-1
"raw12588","raw12588",275.05792,"raw12588-f10",272.078,1.231,152.5228,2,-1,-1
"raw12588","raw12588",275.05792,"raw12588-f9",273.07101,1.231,152.5228,2,-1,-1
"raw12623","raw12623",275.121,"raw12623-f3",96.967,3.076,157.4082,2,-1,-1
"raw12623","raw12623",275.121,"raw12623-f2",145.093,3.076,157.4082,2,-1,-1
"raw12623","raw12623",275.121,"raw12623-f1",166.97099,3.076,157.4082,2,-1,-1
"raw12716","raw12716",277.07465,"raw12716-f1",78.955,1.879,143.6778,2,-1,-1
"raw12716","raw12716",277.07465,"raw12716-f7",102.02,1.879,143.6778,2,-1,-1
"raw12716","raw12716",277.07465,"raw12716-f4",131.035,1.879,143.6778,2,-1,-1
"raw12716","raw12716",277.07465,"raw12716-f3",158.92101,1.879,143.6778,2,-1,-1
"raw12716","raw12716",277.07465,"raw12716-f5",161.002,1.879,143.6778,2,-1,-1
"raw12716","raw12716",277.07465,"raw12716-f6",179.009,1.879,143.6778,2,-1,-1
"raw12716","raw12716",277.07465,"raw12716-f2",277.991,1.879,143.6778,2,-1,-1
"raw12724","raw12724",277.1207,"raw12724-f4",96.964,4.954,160.2869,2,-1,-1
"raw12724","raw12724",277.1207,"raw12724-f1",128.032,4.954,160.2869,2,-1,-1
"raw12724","raw12724",277.1207,"raw12724-f2",171.07201,4.954,160.2869,2,-1,-1
"raw12724","raw12724",277.1207,"raw12724-f3",212.004,4.954,160.2869,2,-1,-1
"raw12725","raw12725",277.1207,"raw12725-f2",80.962,4.954,161.264,2,-1,-1
"raw12725","raw12725",277.1207,"raw12725-f3",101.02,4.954,161.264,2,-1,-1
"raw12725","raw12725",277.1207,"raw12725-f1",138.974,4.954,161.264,2,-1,-1
"raw12725","raw12725",277.1207,"raw12725-f6",150.97501,4.954,161.264,2,-1,-1
"raw12725","raw12725",277.1207,"raw12725-f5",162.974,4.954,161.264,2,-1,-1
"raw12725","raw12725",277.1207,"raw12725-f4",176.933,4.954,161.264,2,-1,-1
"raw12726","raw12726",277.1207,"raw12726-f3",98.973,4.954,162.241,2,-1,-1
"raw12726","raw12726",277.1207,"raw12726-f5",155.03,4.954,162.241,2,-1,-1
"raw12726","raw12726",277.1207,"raw12726-f2",173.045,4.954,162.241,2,-1,-1
"raw12726","raw12726",277.1207,"raw12726-f9",182.991,4.954,162.241,2,-1,-1
"raw12726","raw12726",277.1207,"raw12726-f8",216.987,4.954,162.241,2,-1,-1
"raw12726","raw12726",277.1207,"raw12726-f4",235.002,4.954,162.241,2,-1,-1
"raw12726","raw12726",277.1207,"raw12726-f1",253.008,4.954,162.241,2,-1,-1
"raw12726","raw12726",277.1207,"raw12726-f7",260.957,4.954,162.241,2,-1,-1
"raw12726","raw12726",277.1207,"raw12726-f10",272.021,4.954,162.241,2,-1,-1
"raw12726","raw12726",277.1207,"raw12726-f6",278.95999,4.954,162.241,2,-1,-1
"raw12732","raw12732",277.12646,"raw12732-f2",127.036,5.243,158.3326,2,-1,-1
"raw12732","raw12732",277.12646,"raw12732-f1",156.939,5.243,158.3326,2,-1,-1
"raw12732","raw12732",277.12646,"raw12732-f3",200.94901,5.243,158.3326,2,-1,-1
"raw12779","raw12779",277.13797,"raw12779-f3",85.029,4.883,161.2635,2,-1,-1
"raw12779","raw12779",277.13797,"raw12779-f1",125.072,4.883,161.2635,2,-1,-1
"raw12779","raw12779",277.13797,"raw12779-f2",174.951,4.883,161.2635,2,-1,-1
"raw12887","raw12887",279.00632,"raw12887-f5",73.03,1.77,148.516,2,-1,-1
"raw12887","raw12887",279.00632,"raw12887-f6",74.023,1.77,148.516,2,-1,-1
"raw12887","raw12887",279.00632,"raw12887-f2",117.019,1.77,148.516,2,-1,-1
"raw12887","raw12887",279.00632,"raw12887-f1",139.002,1.77,148.516,2,-1,-1
"raw12887","raw12887",279.00632,"raw12887-f4",256.995,1.77,148.516,2,-1,-1
"raw12887","raw12887",279.00632,"raw12887-f3",282.97101,1.77,148.516,2,-1,-1
"raw12996","raw12996",281.01425,"raw12996-f3",74.02,1.266,147.4911,2,-1,-1
"raw12996","raw12996",281.01425,"raw12996-f1",116.048,1.266,147.4911,2,-1,-1
"raw12996","raw12996",281.01425,"raw12996-f2",163.03101,1.266,147.4911,2,-1,-1
"raw12997","raw12997",281.01425,"raw12997-f2",115.015,1.266,148.4676,2,-1,-1
"raw12997","raw12997",281.01425,"raw12997-f3",116.044,1.266,148.4676,2,-1,-1
"raw12997","raw12997",281.01425,"raw12997-f1",125.033,1.266,148.4676,2,-1,-1
"raw13022","raw13022",281.24615,"raw13022-f3",177.089,0.64,175.8015,2,-1,-1
"raw13022","raw13022",281.24615,"raw13022-f2",220.14101,0.64,175.8015,2,-1,-1
"raw13022","raw13022",281.24615,"raw13022-f1",221.153,0.64,175.8015,2,-1,-1
"raw13087","raw13087",282.03543,"raw13087-f1",107.033,1.939,156.2535,2,-1,-1
"raw13087","raw13087",282.03543,"raw13087-f2",134.041,1.939,156.2535,2,-1,-1
"raw13087","raw13087",282.03543,"raw13087-f3",192.99001,1.939,156.2535,2,-1,-1
"raw13284","raw13284",283.26212,"raw13284-f5",83.013,1.32,176.7209,2,-1,-1
"raw13284","raw13284",283.26212,"raw13284-f1",87.008,1.32,176.7209,2,-1,-1
"raw13284","raw13284",283.26212,"raw13284-f6",119.977,1.32,176.7209,2,-1,-1
"raw13284","raw13284",283.26212,"raw13284-f8",177.034,1.32,176.7209,2,-1,-1
"raw13284","raw13284",283.26212,"raw13284-f9",185.022,1.32,176.7209,2,-1,-1
"raw13284","raw13284",283.26212,"raw13284-f2",203.037,1.32,176.7209,2,-1,-1
"raw13284","raw13284",283.26212,"raw13284-f7",211.11301,1.32,176.7209,2,-1,-1
"raw13284","raw13284",283.26212,"raw13284-f10",237.09,1.32,176.7209,2,-1,-1
"raw13284","raw13284",283.26212,"raw13284-f4",259.056,1.32,176.7209,2,-1,-1
"raw13284","raw13284",283.26212,"raw13284-f3",275.052,1.32,176.7209,2,-1,-1
"raw13371","raw13371",285.02249,"raw13371-f2",134.045,1.772,163.0103,2,-1,-1
"raw13371","raw13371",285.02249,"raw13371-f1",138.994,1.772,163.0103,2,-1,-1
"raw13371","raw13371",285.02249,"raw13371-f3",141.00301,1.772,163.0103,2,-1,-1
"raw13386","raw13386",285.06921,"raw13386-f1",102.055,1.778,166.9124,2,-1,-1
"raw13386","raw13386",285.06921,"raw13386-f2",104.954,1.778,166.9124,2,-1,-1
"raw13386","raw13386",285.06921,"raw13386-f3",117.019,1.778,166.9124,2,-1,-1
"raw13498","raw13498",287.01678,"raw13498-f2",78.95818,3.785,147.3512,2,-1,-1
"raw13498","raw13498",287.01678,"raw13498-f1",96.96699,3.785,147.3512,2,-1,-1
