"PrecursorName","Replicate","Precursor.Mz","Retention.Time","Collisional.Cross.Section","methodCE","Total.Area","SignalToNoise","Mass.Error.PPM","RetentionTime.Error","CCS.Error","CountDetectedFragments","DIA.cosSim","DIA.RTdiffSd","DIA.RTdiffMean","DIA.FWHMdiffSd","DIA.FWHMdiffMean","DIA.MassErrorSd","DIA.MassErrorMean","PeakDecoderScore","ConfidenceDescription"
"17_glucose 6-phosphate (G6P)","Muck_5042_IMS_5ul_R3_12_40V",259.022443,3.54,147.27,"40V",13007399,8.38251694538149,14.5,-0.06,-0.13,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"18_fructose 6-phosphate (F6P)","CJ019_WT_IMS_5ul_R1_01_20V_redo",259.022443,2.91,144.3,"20V",8987626,17.1627696531415,14.4,-0.29,-0.11,4,0.917969116722108,0.0456070170039656,0.016,0.0433589667773576,0.044,5.59580199792666,13.94,0.977210828117205,"RT-CCS-DIA"
"18_fructose 6-phosphate (F6P)","CJ019_WT_IMS_5ul_R1_01_40V",259.022443,2.92,144.3,"40V",7662189,4205795,13,-0.28,-0.11,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"18_fructose 6-phosphate (F6P)","CJ019_WT_IMS_5ul_R2_02_20V_redo",259.022443,2.92,144.3,"20V",9409282,4875221,13.4,-0.28,-0.11,4,0.955161405261077,0.108719823399415,-0.038,0.0547722557505166,0.05,6.08506368085002,11.26,0.976782138517615,"RT-CCS-DIA"
"18_fructose 6-phosphate (F6P)","CJ019_WT_IMS_5ul_R2_02_40V",259.022443,2.91,144.3,"40V",8329916,4750982,13.8,-0.29,-0.11,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"18_fructose 6-phosphate (F6P)","CJ019_WT_IMS_5ul_R3_03_20V_redo",259.022443,2.91,144.3,"20V",8333584,4299662,14.2,-0.29,-0.11,4,0.951566790175801,0.073620649277224,0.0220000000000001,0.0486826457785523,0.038,8.76487307381002,10.14,0.98189190723924,"RT-CCS-DIA"
"18_fructose 6-phosphate (F6P)","CJ019_WT_IMS_5ul_R3_03_40V",259.022443,2.91,144.3,"40V",7285533,4098791,13,-0.29,-0.11,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"18_fructose 6-phosphate (F6P)","Muck_1642_IMS_5ul_R2_05_20V_redo",259.022443,2.91,144.3,"20V",4049068,50.1425989847716,11.9,-0.29,-0.11,4,0.9925738873627,0.0536656314599948,-0.0239999999999999,0.00894427190999915,0.00599999999999999,7.18734999843475,12.64,0.981930838644719,"RT-CCS-DIA"
"18_fructose 6-phosphate (F6P)","Muck_1642_IMS_5ul_R2_05_40V",259.022443,2.91,144.3,"40V",3376719,18.5778298455578,12.4,-0.29,-0.11,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"18_fructose 6-phosphate (F6P)","Muck_1642_IMS_5ul_R3_06_20V_redo",259.022443,2.87,144.3,"20V",3881183,2474146,14.3,-0.33,-0.11,4,0.99171369632479,0.153362316101446,-0.088,0.0114017542509914,0.004,8.31426485024383,14.88,0.932640587578977,"None"
"18_fructose 6-phosphate (F6P)","Muck_1642_IMS_5ul_R3_06_40V",259.022443,2.91,144.3,"40V",3571780,2491207,12.8,-0.29,-0.11,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"18_fructose 6-phosphate (F6P)","Muck_2224_IMS_5ul_R1_07_20V_redo",259.022443,2.91,144.3,"20V",4157529,47.479274611399,13.4,-0.29,-0.11,4,0.993021325191438,0.0536656314599948,-0.0239999999999999,0.0238746727726266,0.008,6.3349822414905,11.22,0.983300400998764,"RT-CCS-DIA"
"18_fructose 6-phosphate (F6P)","Muck_2224_IMS_5ul_R1_07_40V",259.022443,2.91,144.3,"40V",3477541,2446421,12.6,-0.29,-0.11,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"18_fructose 6-phosphate (F6P)","Muck_2224_IMS_5ul_R2_08_20V_redo",259.022443,2.91,144.3,"20V",4679218,13.1853095645787,14.5,-0.29,-0.11,4,0.990584245220703,0.0357770876399967,-0.016,0.0364691650576209,0.00599999999999999,7.99449810807408,15.48,0.989192508283367,"RT-CCS-DIA"
"18_fructose 6-phosphate (F6P)","Muck_2224_IMS_5ul_R2_08_40V",259.022443,2.91,144.3,"40V",4229739,43.0893640432397,12.7,-0.29,-0.11,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"18_fructose 6-phosphate (F6P)","Muck_2224_IMS_5ul_R3_09_20V_redo",259.022443,2.91,144.3,"20V",4339415,163.49008943679,12.3,-0.29,-0.11,4,0.993403635228468,0.053665631459995,0.024,0.0304959013639538,0.016,5.49290451400714,11.72,0.979317140303222,"RT-CCS-DIA"
"18_fructose 6-phosphate (F6P)","Muck_2224_IMS_5ul_R3_09_40V",259.022443,2.91,144.3,"40V",3421835,2398653,13.2,-0.29,-0.11,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"18_fructose 6-phosphate (F6P)","Muck_5042_IMS_5ul_R1_10_20V_redo",259.022443,2.91,144.3,"20V",4703373,36.9887363913759,12.7,-0.29,-0.11,4,0.98807888440648,0.120747670784989,-0.054,0.0270185121722126,0.014,7.91157380045209,14.06,0.974147427684647,"RT-CCS-DIA"
"18_fructose 6-phosphate (F6P)","Muck_5042_IMS_5ul_R1_10_40V",259.022443,2.91,144.3,"40V",4271166,2953008,13.5,-0.29,-0.11,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"18_fructose 6-phosphate (F6P)","Muck_5042_IMS_5ul_R2_11_20V_redo",259.022443,2.91,144.3,"20V",4411950,55.1152718789256,14.3,-0.29,-0.11,4,0.990089649179634,0.0670820393249938,0.0300000000000001,0.0650384501660364,0.024,6.3523224099537,12.08,0.979340694036989,"RT-CCS-DIA"
"18_fructose 6-phosphate (F6P)","Muck_5042_IMS_5ul_R2_11_40V",259.022443,2.92,144.3,"40V",3725972,33.7315381104519,11.5,-0.28,-0.11,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"18_fructose 6-phosphate (F6P)","Muck_5042_IMS_5ul_R3_12_20V_redo",259.022443,2.92,144.3,"20V",4310498,26.9039022891381,12.9,-0.28,-0.11,4,0.990441802283305,0.0715541752799933,0.032,0.0554977477020464,0.024,5.72380991997463,11.62,0.977757197391392,"RT-CCS-DIA"
"18_fructose 6-phosphate (F6P)","Muck_5042_IMS_5ul_R3_12_40V",259.022443,2.92,144.3,"40V",4011438,2689103,12.2,-0.28,-0.11,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"19_fructose 1,6-diphosphate (F16DP)","CJ019_WT_IMS_5ul_R1_01_20V_redo",338.988774,4.91,155,"20V",17213812,1915.53835073821,16,-0.09,100.07,6,0.998468592139505,0,0,0.00534522483824849,0.00571428571428572,5.23959285950095,16.6,0.979370068444225,"None"
"19_fructose 1,6-diphosphate (F16DP)","CJ019_WT_IMS_5ul_R1_01_40V",338.988774,4.92,155,"40V",16191844,10288913,16.7,-0.08,0.04,5,0.999599070131139,0,0,0.00816496580927727,0.00666666666666667,6.83093453830928,15.3833333333333,0.983764398822971,"RT-CCS-DIA"
"19_fructose 1,6-diphosphate (F16DP)","CJ019_WT_IMS_5ul_R2_02_20V_redo",338.988774,4.91,155,"20V",18846112,1462.33866200967,15.6,-0.09,0.04,6,1,0,0,0.00377964473009228,0.00142857142857143,5.44089453429612,16,0.979766944761141,"RT-CCS-DIA"
"19_fructose 1,6-diphosphate (F16DP)","CJ019_WT_IMS_5ul_R2_02_40V",338.988774,4.91,155,"40V",19786086,12156859,15.6,-0.09,0.04,5,1,0.0163299316185545,-0.00666666666666667,0.0103279555898864,0.0166666666666667,6.49474146265012,15.2833333333333,0.983814503545018,"RT-CCS-DIA"
"19_fructose 1,6-diphosphate (F16DP)","CJ019_WT_IMS_5ul_R3_03_20V_redo",338.988774,4.91,155,"20V",17324328,10051604,16.2,-0.09,0.04,6,0.999890857464374,0,0,0.00487950036474267,0.00285714285714286,5.2070007819144,15.6428571428571,0.979095017910171,"RT-CCS-DIA"
"19_fructose 1,6-diphosphate (F16DP)","CJ019_WT_IMS_5ul_R3_03_40V",338.988774,4.91,155,"40V",16504237,1104.07690560036,16.4,-0.09,0.04,5,0.999130189618091,0,0,0.00752772652709082,0.00833333333333334,5.28598776641288,15.8833333333333,0.979607043708859,"RT-CCS-DIA"
"19_fructose 1,6-diphosphate (F16DP)","Muck_1642_IMS_5ul_R2_05_20V_redo",338.988774,4.95,155,"20V",1102252,118.830119067583,12.6,-0.05,0.04,6,0.979204170682702,0.0745781788588644,0.0342857142857143,0.0420317340430616,1.98205709657506e-18,10.8786378699156,11.3142857142857,0.987430781897651,"RT-CCS-DIA"
"19_fructose 1,6-diphosphate (F16DP)","Muck_1642_IMS_5ul_R2_05_40V",338.988774,4.95,155,"40V",869908,604964,11.1,-0.05,0.04,5,0.986535574230163,0.0981155781039214,0.0633333333333335,0.0646271356836017,-0.00166666666666666,11.9045649507517,9.33333333333333,0.987308455260853,"RT-CCS-DIA"
"19_fructose 1,6-diphosphate (F16DP)","Muck_1642_IMS_5ul_R3_06_20V_redo",338.988774,4.95,155,"20V",1132403,674328,12.2,-0.05,0.04,6,0.975294324029012,0.0927105069301108,0.0542857142857144,0.0376069902316805,0.0214285714285714,10.20963597131,11.2,0.984159993257064,"RT-CCS-DIA"
"19_fructose 1,6-diphosphate (F16DP)","Muck_1642_IMS_5ul_R3_06_40V",338.988774,4.95,155,"40V",1764520,642.769874476987,11.9,-0.05,0.04,5,0.980271966357276,0.107408876107455,0.0783333333333334,0.0213697605664328,0.0116666666666667,8.21673089900519,11.0333333333333,0.98553474125958,"RT-CCS-DIA"
"19_fructose 1,6-diphosphate (F16DP)","Muck_2224_IMS_5ul_R1_07_20V_redo",338.988774,4.95,155,"20V",1085750,105.182362882163,13.1,-0.05,0.04,5,0.97780787763719,0.0800000000000001,0.04,0.0287518115371304,0.0233333333333333,5.75708259450913,15.7,0.971187982632973,"RT-CCS-DIA"
"19_fructose 1,6-diphosphate (F16DP)","Muck_2224_IMS_5ul_R1_07_40V",338.988774,4.95,155,"40V",1626513,46.1220856830233,10.2,-0.05,0.04,5,0.993942164426407,0.0252982212813471,0,0.0248327740429189,0.0116666666666667,9.98273509615476,8.55,0.990065679265905,"RT-CCS-DIA"
"19_fructose 1,6-diphosphate (F16DP)","Muck_2224_IMS_5ul_R2_08_20V_redo",338.988774,4.95,155,"20V",1035494,639809,12.2,-0.05,0.66,6,0.954146660238865,0.0693850539690338,0.0385714285714286,0.0442396073348629,-0.00285714285714285,8.61982764163116,12.2857142857143,0.985333549216633,"RT-CCS-DIA"
"19_fructose 1,6-diphosphate (F16DP)","Muck_2224_IMS_5ul_R2_08_40V",338.988774,4.95,155,"40V",944532,549709,9.7,-0.05,0.67,5,0.990399952107435,0.103279555898865,0.0666666666666667,0.0327108544675923,0.015,14.5609981342855,7.16666666666667,0.9905499760865,"RT-CCS-DIA"
"19_fructose 1,6-diphosphate (F16DP)","Muck_2224_IMS_5ul_R3_09_20V_redo",338.988774,4.94,155,"20V",1798365,210.873770491803,12.1,-0.06,0.04,6,0.983747728776005,0.0758130532798876,0.0214285714285715,0.0276026223736942,0.0142857142857143,7.23773182045051,13.1857142857143,0.979828687042679,"RT-CCS-DIA"
"19_fructose 1,6-diphosphate (F16DP)","Muck_2224_IMS_5ul_R3_09_40V",338.988774,4.95,155,"40V",1307288,114.261157938372,11,-0.05,0.04,5,0.993925284742117,0.115542200082913,0.0550000000000002,0.0441210456207315,0.0466666666666667,10.0304370127461,7.98333333333333,0.987569397584901,"RT-CCS-DIA"
"19_fructose 1,6-diphosphate (F16DP)","Muck_5042_IMS_5ul_R1_10_20V_redo",338.988774,4.94,155,"20V",1746330,99.2689890465075,10.6,-0.06,0.04,6,0.978360831104933,0,0,0.0160356745147455,0.00285714285714287,8.35911250700467,11.1142857142857,0.986796618490704,"RT-CCS-DIA"
"19_fructose 1,6-diphosphate (F16DP)","Muck_5042_IMS_5ul_R1_10_40V",338.988774,4.94,155,"40V",933790,2135.03816793893,10.3,-0.06,0.67,5,0.985968949088979,0.0981155781039214,0.0633333333333335,0.0357770876399966,0.05,9.96165983492042,9.33333333333333,0.983126582405142,"RT-CCS-DIA"
"19_fructose 1,6-diphosphate (F16DP)","Muck_5042_IMS_5ul_R2_11_20V_redo",338.988774,4.95,155,"20V",844306,86.3696867061812,12.1,-0.05,0.66,5,0.958563906842197,0.0760043858383626,0.0383333333333334,0.0248327740429189,0.0216666666666667,5.9698129507269,14.5666666666667,0.973971258797214,"RT-CCS-DIA"
"19_fructose 1,6-diphosphate (F16DP)","Muck_5042_IMS_5ul_R2_11_40V",338.988774,4.95,155,"40V",827694,1546.87857142857,11.2,-0.05,0.67,5,0.991821362180923,0.104434987751551,0.0566666666666668,0.0225092573548455,0.0166666666666667,6.68652874566966,11.5833333333333,0.98075564717607,"RT-CCS-DIA"
"19_fructose 1,6-diphosphate (F16DP)","Muck_5042_IMS_5ul_R3_12_20V_redo",338.988774,4.95,155,"20V",1562333,73.7693350342848,10.6,-0.05,0.04,6,0.98378633110051,0.07081162132225,0.0314285714285715,0.0323669437485075,0.0285714285714286,14.2623547110834,7.88571428571429,0.98835108575369,"RT-CCS-DIA"
"19_fructose 1,6-diphosphate (F16DP)","Muck_5042_IMS_5ul_R3_12_40V",338.988774,4.96,155,"40V",861968,464265,10.8,-0.04,0.67,5,0.984823083518112,0.0163299316185545,0.00666666666666667,0.0196638416050035,0.0166666666666667,10.6454998316973,8.36666666666667,0.989889388492474,"RT-CCS-DIA"
"20_6-phosphogluconic acid (6PG)","CJ019_WT_IMS_5ul_R1_01_20V_redo",275.017358,4.48,144.08,"20V",364645,7.51694850989611,12.9,-0.32,-0.24,5,0.999690106299752,0.157024414237617,-0.118333333333333,0.0989444288477123,0.085,7.61016863588887,11.0333333333333,0.959763090299145,"None"
"20_6-phosphogluconic acid (6PG)","CJ019_WT_IMS_5ul_R1_01_40V",275.017358,4.45,144.08,"40V",439836,62.6810086906967,11.9,-0.35,-0.24,3,0.999951149731454,0.25708299567779,-0.0874999999999999,0.157559512565887,0.2075,2.22317340754157,9.575,0.580467784430874,"None"
"20_6-phosphogluconic acid (6PG)","CJ019_WT_IMS_5ul_R2_02_20V_redo",275.017358,4.56,144.08,"20V",801400,17.593810225598,12.7,-0.24,-0.24,6,0.99990487029406,0.0885867882227314,-0.0285714285714286,0.101559271926721,0.178571428571429,5.48265663793784,14.1428571428571,0.978360691018113,"RT-CCS-DIA"
"20_6-phosphogluconic acid (6PG)","CJ019_WT_IMS_5ul_R2_02_40V",275.017358,4.52,144.08,"40V",675521,14.1400915030068,11.8,-0.28,-0.24,3,0.999985245339001,0.161322658049017,0.0224999999999997,0.131782649338472,0.195,6.29550103910192,12.2,0.978301943500881,"RT-CCS-DIA"
"20_6-phosphogluconic acid (6PG)","CJ019_WT_IMS_5ul_R3_03_20V_redo",275.017358,4.56,144.08,"20V",556627,40.2535469107551,12,-0.24,-0.24,5,0.999888457634041,0.0889943818451481,-0.0900000000000001,0.117770964163498,0.175,5.56288294561971,15.1166666666667,0.968913816345931,"RT-CCS-DIA"
"20_6-phosphogluconic acid (6PG)","CJ019_WT_IMS_5ul_R3_03_40V",275.017358,4.52,144.08,"40V",436567,18.7195972761833,12.7,-0.28,-0.24,2,0.999986376231267,0.0399999999999996,0.0399999999999994,0.125033328890074,0.143333333333333,1.45716619962629,14.0666666666667,0.955771417991454,"None"
"20_6-phosphogluconic acid (6PG)","Muck_1642_IMS_5ul_R2_05_20V_redo",275.017358,4.48,144.08,"20V",1578799,23.2071891391546,12.5,-0.32,-0.24,6,0.999820616232226,0.183653400264115,-0.0557142857142857,0.115139666740628,0.197142857142857,4.98330546257535,21.2,0.9370675153836,"None"
"20_6-phosphogluconic acid (6PG)","Muck_1642_IMS_5ul_R2_05_40V",275.017358,4.6,144.08,"40V",1293484,8.63614665115828,11.9,-0.2,-0.24,4,0.999997694613389,0.190735418839816,-0.0460000000000003,0.179527156720091,0.194,9.85560754088757,12.54,0.921363988536158,"None"
"20_6-phosphogluconic acid (6PG)","Muck_1642_IMS_5ul_R3_06_20V_redo",275.017358,4.48,144.08,"20V",1244003,27.4589955351979,12.5,-0.32,-0.24,6,0.999818203319412,0.115139666740628,-0.0971428571428567,0.129449383378766,0.162857142857143,7.69845377177719,19.3571428571429,0.951921654210853,"None"
"20_6-phosphogluconic acid (6PG)","Muck_1642_IMS_5ul_R3_06_40V",275.017358,4.52,144.08,"40V",993363,12.4303650149885,11.8,-0.28,-0.24,3,0.999981310295287,0.0864098759787715,-0.12,0.147196014438797,0.21,8.36396038568652,11.675,0.933007577742283,"None"
"20_6-phosphogluconic acid (6PG)","Muck_2224_IMS_5ul_R1_07_20V_redo",275.017358,4.52,144.08,"20V",1130617,12.2991827171629,13.2,-0.28,-0.24,6,0.999911277171604,0.0964118151226188,-0.0457142857142861,0.120672717554155,0.184285714285714,4.28746789520119,18.6285714285714,0.968312639837847,"RT-CCS-DIA"
"20_6-phosphogluconic acid (6PG)","Muck_2224_IMS_5ul_R1_07_40V",275.017358,4.55,144.08,"40V",1120251,1095538,11.4,-0.25,-0.24,4,0.9999876057139,0.143108350559987,-0.216,0.227002202632485,0.084,22.9390932689154,21.48,0.344043249040872,"None"
"20_6-phosphogluconic acid (6PG)","Muck_2224_IMS_5ul_R2_08_20V_redo",275.017358,4.44,144.08,"20V",1126600,10.2376178188725,12.5,-0.36,-0.24,6,0.999906412108827,0.0971988634070326,-0.108571428571428,0.122124058703786,0.158571428571429,5.52776541435963,22.4428571428571,0.9484117896568,"None"
"20_6-phosphogluconic acid (6PG)","Muck_2224_IMS_5ul_R2_08_40V",275.017358,4.48,144.08,"40V",1156023,142.617900386968,11.2,-0.32,-0.24,3,0.999941543475021,0.16583123951777,-0.0449999999999997,0.183484785926972,0.27,7.54072277702874,10.775,0.865985277989375,"None"
"20_6-phosphogluconic acid (6PG)","Muck_2224_IMS_5ul_R3_09_20V_redo",275.017358,4.55,144.08,"20V",1368433,11.352314090388,11.7,-0.25,-0.24,6,0.999906660023168,0.0991391518451285,-0.0457142857142858,0.164895349208145,0.112857142857143,6.19884781920917,18.2714285714286,0.968489220278809,"RT-CCS-DIA"
"20_6-phosphogluconic acid (6PG)","Muck_2224_IMS_5ul_R3_09_40V",275.017358,4.55,144.08,"40V",1272405,56.2437349505039,10.9,-0.25,-0.24,4,0.999989103130038,0.130843417870369,-0.208,0.180055546984812,0.142,11.6041802812607,9.22,0.677644813767995,"None"
"20_6-phosphogluconic acid (6PG)","Muck_5042_IMS_5ul_R1_10_20V_redo",275.017358,4.47,144.08,"20V",1092541,9.98527207144999,12.1,-0.33,-0.24,6,0.999881738684402,0.0719788328673951,-0.0514285714285715,0.138546880496235,0.144285714285714,4.94112961829195,17.8857142857143,0.974029529604394,"None"
"20_6-phosphogluconic acid (6PG)","Muck_5042_IMS_5ul_R1_10_40V",275.017358,4.51,144.08,"40V",1224582,589.482946119624,11.6,-0.29,-0.24,3,0.999993155785182,0.0692820323027551,-0.0600000000000001,0.135984067694222,0.1325,6.91200646218834,10.525,0.982117843490931,"RT-CCS-DIA"
"20_6-phosphogluconic acid (6PG)","Muck_5042_IMS_5ul_R2_11_20V_redo",275.017358,4.64,144.08,"20V",1051512,8.77577839353347,12.4,-0.16,-0.24,6,0.999926943267399,0.120376393825684,-0.0328571428571429,0.159358834380897,0.135714285714286,6.79141615079899,21.8,0.949474427337292,"None"
"20_6-phosphogluconic acid (6PG)","Muck_5042_IMS_5ul_R2_11_40V",275.017358,4.52,144.08,"40V",1110196,87.2592297899427,12.5,-0.28,-0.24,4,0.999992875007834,0.185418445684349,-0.0740000000000002,0.173407035612746,0.238,18.9077232897036,2.32,0.798558033179395,"None"
"20_6-phosphogluconic acid (6PG)","Muck_5042_IMS_5ul_R3_12_20V_redo",275.017358,4.64,144.08,"20V",1044955,371.353686635945,11.7,-0.16,-0.24,6,0.999829367220548,0.0907114735222143,-0.00571428571428585,0.145912563511427,0.182857142857143,8.52698796818219,14.4571428571429,0.969606548379638,"RT-CCS-DIA"
"20_6-phosphogluconic acid (6PG)","Muck_5042_IMS_5ul_R3_12_40V",275.017358,4.68,144.08,"40V",910293,891247,12.1,-0.12,-0.24,3,0.999983902695098,0.0886942313043335,0.0899999999999999,0.155,0.1975,11.9406867474195,6.8,0.940650703708817,"None"
"21_3-phosphoglyceric acid (3PG)","CJ019_WT_IMS_5ul_R1_01_20V_redo",184.985664,4.76,125.05,"20V",488457,4.22255443747938,14.8,-0.04,-0.09,3,0.99492733467312,0.0886942313043339,0.0700000000000001,0.085,0.0625,8.03056660516554,13.55,0.962946066623702,"RT-CCS-DIA"
"21_3-phosphoglyceric acid (3PG)","CJ019_WT_IMS_5ul_R1_01_40V",184.985664,4.76,125.05,"40V",237459,3.63651143338478,14.3,-0.04,-0.09,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"21_3-phosphoglyceric acid (3PG)","CJ019_WT_IMS_5ul_R2_02_20V_redo",184.985664,4.68,125.05,"20V",428758,4.32743101493102,13.9,-0.12,-0.09,3,0.998730559464108,0.0382970843102536,-0.01,0.103077640640442,0.0875,7.34228620163139,12.825,0.983866570702517,"RT-CCS-DIA"
"21_3-phosphoglyceric acid (3PG)","CJ019_WT_IMS_5ul_R2_02_40V",184.985664,4.75,125.05,"40V",219629,3.5017329592342,13.5,-0.05,-0.09,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"21_3-phosphoglyceric acid (3PG)","CJ019_WT_IMS_5ul_R3_03_20V_redo",184.985664,4.75,125.05,"20V",541867,6.40858912851088,13.5,-0.05,-0.09,3,0.994584846219305,0.0834665601703263,0.0450000000000002,0.169901932498329,-0.04,5.59724634679113,13.325,0.961902532378829,"RT-CCS-DIA"
"21_3-phosphoglyceric acid (3PG)","CJ019_WT_IMS_5ul_R3_03_40V",184.985664,4.72,125.05,"40V",310158,4.22629724535554,15.2,-0.08,-0.09,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"21_3-phosphoglyceric acid (3PG)","Muck_1642_IMS_5ul_R2_05_20V_redo",184.985664,4.75,125.05,"20V",336342,12.152479757085,14.4,-0.05,-0.09,3,0.998698458501084,0.105198225587063,-0.0900000000000001,0.125698050899765,0.07,5.8623089876487,15.5,0.983466462460204,"RT-CCS-DIA"
"21_3-phosphoglyceric acid (3PG)","Muck_1642_IMS_5ul_R2_05_40V",184.985664,4.76,125.05,"40V",189303,3.89058540600739,12.2,-0.04,-0.09,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"21_3-phosphoglyceric acid (3PG)","Muck_1642_IMS_5ul_R3_06_20V_redo",184.985664,4.79,125.05,"20V",339824,11.5953303802141,14.7,-0.01,-0.09,3,0.999102508837704,0.047871355387817,0.0525000000000002,0.128160056179763,0.0525,7.36268746224276,11.575,0.9684219938497,"RT-CCS-DIA"
"21_3-phosphoglyceric acid (3PG)","Muck_1642_IMS_5ul_R3_06_40V",184.985664,4.75,125.05,"40V",164472,2.50334065049223,14.1,-0.05,-0.09,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"21_3-phosphoglyceric acid (3PG)","Muck_2224_IMS_5ul_R1_07_20V_redo",184.985664,4.75,125.05,"20V",410135,4.71922711721352,16.1,-0.05,-0.09,3,0.990250085796937,0.0923760430703402,-0.0800000000000001,0.0547722557505166,-0.02,7.0528363088902,13.825,0.989250799847034,"RT-CCS-DIA"
"21_3-phosphoglyceric acid (3PG)","Muck_2224_IMS_5ul_R1_07_40V",184.985664,4.75,125.05,"40V",274942,6.41391478165093,13.3,-0.05,-0.09,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"21_3-phosphoglyceric acid (3PG)","Muck_2224_IMS_5ul_R2_08_20V_redo",184.985664,4.79,125.05,"20V",343247,5.58901717703036,14.7,-0.01,-0.09,3,0.991602970721294,0.0331662479035541,0.0250000000000001,0.0966091783079296,-0.02,5.55060056810672,14.225,0.986199509802375,"RT-CCS-DIA"
"21_3-phosphoglyceric acid (3PG)","Muck_2224_IMS_5ul_R2_08_40V",184.985664,4.75,125.05,"40V",154413,2.52754237288136,12.9,-0.05,-0.09,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"21_3-phosphoglyceric acid (3PG)","Muck_2224_IMS_5ul_R3_09_20V_redo",184.985664,4.79,125.05,"20V",269712,3.48415037866763,13.9,-0.01,-0.09,3,0.993936601416206,0.0694622199472492,-0.0375000000000001,0.116904519445001,0.09,6.58381854751987,12.4,0.98342245445152,"RT-CCS-DIA"
"21_3-phosphoglyceric acid (3PG)","Muck_2224_IMS_5ul_R3_09_40V",184.985664,4.83,125.05,"40V",199388,3.44702962618272,13.6,0.03,-0.09,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"21_3-phosphoglyceric acid (3PG)","Muck_5042_IMS_5ul_R1_10_20V_redo",184.985664,4.71,125.05,"20V",216153,1.82577350111029,15.2,-0.09,-0.09,3,0.959138841761474,0.0765941686205071,-0.02,0.0634428877022476,0.0775,8.51684605160071,12.95,0.97990633616968,"RT-CCS-DIA"
"21_3-phosphoglyceric acid (3PG)","Muck_5042_IMS_5ul_R1_10_40V",184.985664,4.75,125.05,"40V",161952,6.20961642355484,14,-0.05,-0.09,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"21_3-phosphoglyceric acid (3PG)","Muck_5042_IMS_5ul_R2_11_20V_redo",184.985664,4.76,125.05,"20V",171655,2.81769441741131,14.3,-0.04,-0.09,3,0.989016437074746,0.0382970843102536,0.05,0.0485626742811116,0.0275,10.6787951879726,10.95,0.987128926604834,"RT-CCS-DIA"
"21_3-phosphoglyceric acid (3PG)","Muck_5042_IMS_5ul_R2_11_40V",184.985664,4.76,125.05,"40V",166099,3.51451814575261,13.9,-0.04,-0.09,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"21_3-phosphoglyceric acid (3PG)","Muck_5042_IMS_5ul_R3_12_20V_redo",184.985664,4.8,125.05,"20V",139730,2.17709537572254,13.7,0,-0.09,3,0.997817002189724,0.117756811551038,0,0.119721899973786,-0.02,4.62484233965512,10.875,0.986783360977653,"RT-CCS-DIA"
"21_3-phosphoglyceric acid (3PG)","Muck_5042_IMS_5ul_R3_12_40V",184.985664,4.76,125.05,"40V",185453,13.6237540949327,13,-0.04,-0.09,0,NA,NA,NA,NA,NA,NA,NA,NA,"RT-CCS"
"22_quinic acid","CJ019_WT_IMS_5ul_R1_01_20V_redo",191.0561,1.35,134.75,"20V",324267,76355,14,-0.15,1.41,7,0.428843693413102,0.0770899289327546,0.0600000000000001,0.0329230705042615,0.04625,27.5792073593754,13.2875,0.0678763354020251,"None"
"22_quinic acid","CJ019_WT_IMS_5ul_R1_01_40V",191.0561,1.35,134.75,"40V",70902,53345,11.9,-0.15,2.15,0,NA,NA,NA,NA,NA,NA,NA,NA,"None"
"22_quinic acid","CJ019_WT_IMS_5ul_R2_02_20V_redo",191.0561,1.35,134.75,"20V",234605,56823,12.4,-0.15,1.41,6,0.44315565420493,0.0885867882227313,0.0514285714285715,0.0597215762238964,0.1,19.3076718036171,20.6428571428571,0.214073759525677,"None"
"22_quinic acid","CJ019_WT_IMS_5ul_R2_02_40V",191.0561,1.34,134.75,"40V",76686,64513,9.6,-0.16,1.41,0,NA,NA,NA,NA,NA,NA,NA,NA,"None"
