"PrecursorName","Replicate","Precursor.Mz","Retention.Time","Collisional.Cross.Section","methodCE","Total.Area","SignalToNoise","Mass.Error.PPM","RetentionTime.Error","CCS.Error","CountDetectedFragments","DIA.cosSim","DIA.RTdiffSd","DIA.RTdiffMean","DIA.FWHMdiffSd","DIA.FWHMdiffMean","DIA.MassErrorSd","DIA.MassErrorMean","PeakDecoderScore","ConfidenceDescription"
"03_cis-aconitic acid","IMS_20V_LAHM_36h_R2_11",173.009162,1.98,124.63,"20V",7870,1648,-14.8,-0.02,12.02,2,0.434297711225648,0.0519615242270662,-0.03,0.055075705472861,-0.0266666666666667,11.3517986827345,-1.73333333333333,0.00887078184087037,"None"
"03_cis-aconitic acid","IMS_20V_LAHM_36h_R3_12",173.009162,2,124.63,"20V",18377,7428,-0.6,0,12.02,2,0.705366932155324,0.0230940107675851,-0.0133333333333333,0.0611010092660779,-0.0133333333333333,10.4732993846256,-3.8,0.445107175270485,"None"
"03_cis-aconitic acid","IMS_20V_LAHM_60h_R1_22",173.009162,2.11,124.63,"20V",8935,2642,-18.2,0.11,10.43,2,0.549334841897412,0.0929157324317757,0.103333333333333,0.0513160143944688,-0.0133333333333333,14.7346530329017,-10.3,0.0136050999408347,"None"
"03_cis-aconitic acid","IMS_20V_LAHM_60h_R2_23",173.009162,2.08,124.63,"20V",1402,936,-23.5,0.08,10.43,1,0.96050569870179,0,0,0,0,13.0814754519511,-14.25,0.946038324014339,"None"
"03_cis-aconitic acid","IMS_20V_LAHM_60h_R3_24",173.009162,2.13,124.63,"20V",12144,3392,-12,0.13,10.43,1,0.523159465373957,0.0919238815542511,0.0649999999999999,0.0989949493661167,0.07,14.4956890143242,-1.75,0.00358847032299458,"None"
"03_cis-aconitic acid","IMS_20V_LALM_36h_R1_01",173.009162,2.02,124.63,"20V",5136,551,7.7,0.02,12.02,1,0.295912878293965,0,0,0.0424264068711929,-0.03,9.26309883354377,1.15,0.0196511819744166,"None"
"03_cis-aconitic acid","IMS_20V_LALM_36h_R2_02",173.009162,1.96,124.63,"20V",10729,1901,0.4,-0.04,12.81,2,0.38648259342349,0.0850490054811538,0.00333333333333326,0.0737111479583199,-0.0566666666666667,12.134249049694,-4.4,0.00255129292802677,"None"
"03_cis-aconitic acid","IMS_20V_LALM_36h_R3_03",173.009162,1.95,124.63,"20V",10345,722,-23.1,-0.05,12.02,2,0.261337337037131,0,0,0.0351188458428425,-0.0333333333333333,14.4244006230184,-18.0666666666667,0.0208427225332185,"None"
"03_cis-aconitic acid","IMS_20V_LALM_60h_R1_13",173.009162,1.74,124.63,"20V",7938,215,-24,-0.26,NA,1,0.207131407511157,0.120208152801713,-0.085,0.21920310216783,-0.155,17.606958851545,-11.55,0.000667523864640264,"None"
"03_cis-aconitic acid","IMS_20V_LALM_60h_R2_14",173.009162,2.09,124.63,"20V",4587,954,-18.6,0.09,9.64,1,0.423710466329649,0.282842712474619,0.2,0.00707106781186547,0.005,18.3140656327316,-5.65,0.00765446362982528,"None"
