"MoleculeGroup","PrecursorName","PrecursorMz","ProductName","ProductMz","Explicit Retention Time","Collisional Cross Section (sq A)","Explicit Retention Time Window","PrecursorCharge","ProductCharge"
"raw10037","raw10037",401.10587,"raw10037-f1",113.022,4.678,181.3652,2,-1,-1
"raw10037","raw10037",401.10587,"raw10037-f3",151.041,4.678,181.3652,2,-1,-1
"raw10037","raw10037",401.10587,"raw10037-f4",229.99899,4.678,181.3652,2,-1,-1
"raw10037","raw10037",401.10587,"raw10037-f2",345.02899,4.678,181.3652,2,-1,-1
"raw10037","raw10037",401.10587,"raw10037-f5",362.03699,4.678,181.3652,2,-1,-1
"raw10041","raw10041",401.11978,"raw10041-f4",74.024,1.626,180.417,2,-1,-1
"raw10041","raw10041",401.11978,"raw10041-f2",78.958,1.626,180.417,2,-1,-1
"raw10041","raw10041",401.11978,"raw10041-f1",341.09698,1.626,180.417,2,-1,-1
"raw10041","raw10041",401.11978,"raw10041-f3",342.099,1.626,180.417,2,-1,-1
"raw10090","raw10090",401.34943,"raw10090-f7",75.008,1.337,180.4137,2,-1,-1
"raw10090","raw10090",401.34943,"raw10090-f2",97.97,1.337,180.4137,2,-1,-1
"raw10090","raw10090",401.34943,"raw10090-f4",119.032,1.337,180.4137,2,-1,-1
"raw10090","raw10090",401.34943,"raw10090-f6",143.03,1.337,180.4137,2,-1,-1
"raw10090","raw10090",401.34943,"raw10090-f5",161.043,1.337,180.4137,2,-1,-1
"raw10090","raw10090",401.34943,"raw10090-f3",179.049,1.337,180.4137,2,-1,-1
"raw10090","raw10090",401.34943,"raw10090-f8",180.054,1.337,180.4137,2,-1,-1
"raw10090","raw10090",401.34943,"raw10090-f9",343.10199,1.337,180.4137,2,-1,-1
"raw10090","raw10090",401.34943,"raw10090-f1",401.134,1.337,180.4137,2,-1,-1
"raw10171","raw10171",402.97968,"raw10171-f1",78.958,3.758,172.8075,2,-1,-1
"raw10171","raw10171",402.97968,"raw10171-f3",158.916,3.758,172.8075,2,-1,-1
"raw10171","raw10171",402.97968,"raw10171-f2",384.97,3.758,172.8075,2,-1,-1
"raw10173","raw10173",402.97968,"raw10173-f2",272.94699,3.647,172.8075,2,-1,-1
"raw10173","raw10173",402.97968,"raw10173-f3",305.008,3.647,172.8075,2,-1,-1
"raw10173","raw10173",402.97968,"raw10173-f1",384.97,3.647,172.8075,2,-1,-1
"raw10209","raw10209",403.01456,"raw10209-f3",74.021,1.155,174.7026,2,-1,-1
"raw10209","raw10209",403.01456,"raw10209-f2",112.93,1.155,174.7026,2,-1,-1
"raw10209","raw10209",403.01456,"raw10209-f4",307.04999,1.155,174.7026,2,-1,-1
"raw10209","raw10209",403.01456,"raw10209-f1",323.01901,1.155,174.7026,2,-1,-1
"raw10344","raw10344",405.02563,"raw10344-f1",111.007,1.175,172.7791,2,-1,-1
"raw10344","raw10344",405.02563,"raw10344-f7",112.009,1.175,172.7791,2,-1,-1
"raw10344","raw10344",405.02563,"raw10344-f8",129.015,1.175,172.7791,2,-1,-1
"raw10344","raw10344",405.02563,"raw10344-f5",134.039,1.175,172.7791,2,-1,-1
"raw10344","raw10344",405.02563,"raw10344-f4",191.013,1.175,172.7791,2,-1,-1
"raw10344","raw10344",405.02563,"raw10344-f9",207.061,1.175,172.7791,2,-1,-1
"raw10344","raw10344",405.02563,"raw10344-f10",307.056,1.175,172.7791,2,-1,-1
"raw10344","raw10344",405.02563,"raw10344-f2",346.043,1.175,172.7791,2,-1,-1
"raw10344","raw10344",405.02563,"raw10344-f6",347.04501,1.175,172.7791,2,-1,-1
"raw10344","raw10344",405.02563,"raw10344-f3",371.12299,1.175,172.7791,2,-1,-1
"raw10345","raw10345",405.02563,"raw10345-f4",96.969,1.175,173.7267,2,-1,-1
"raw10345","raw10345",405.02563,"raw10345-f13",112.93,1.175,173.7267,2,-1,-1
"raw10345","raw10345",405.02563,"raw10345-f12",129.015,1.175,173.7267,2,-1,-1
"raw10345","raw10345",405.02563,"raw10345-f7",134.039,1.175,173.7267,2,-1,-1
"raw10345","raw10345",405.02563,"raw10345-f10",150.97701,1.175,173.7267,2,-1,-1
"raw10345","raw10345",405.02563,"raw10345-f15",176.05901,1.175,173.7267,2,-1,-1
"raw10345","raw10345",405.02563,"raw10345-f16",177.05099,1.175,173.7267,2,-1,-1
"raw10345","raw10345",405.02563,"raw10345-f6",191.032,1.175,173.7267,2,-1,-1
"raw10345","raw10345",405.02563,"raw10345-f14",307.056,1.175,173.7267,2,-1,-1
"raw10345","raw10345",405.02563,"raw10345-f2",346.043,1.175,173.7267,2,-1,-1
"raw10345","raw10345",405.02563,"raw10345-f11",347.04501,1.175,173.7267,2,-1,-1
"raw10345","raw10345",405.02563,"raw10345-f8",354.09601,1.175,173.7267,2,-1,-1
"raw10345","raw10345",405.02563,"raw10345-f3",355.091,1.175,173.7267,2,-1,-1
"raw10345","raw10345",405.02563,"raw10345-f5",367.05801,1.175,173.7267,2,-1,-1
"raw10345","raw10345",405.02563,"raw10345-f9",368.077,1.175,173.7267,2,-1,-1
"raw10345","raw10345",405.02563,"raw10345-f1",369.07101,1.175,173.7267,2,-1,-1
"raw10419","raw10419",407.06976,"raw10419-f1",111.007,0.764,180.3309,2,-1,-1
"raw10419","raw10419",407.06976,"raw10419-f3",272.94699,0.764,180.3309,2,-1,-1
"raw10419","raw10419",407.06976,"raw10419-f2",351.07599,0.764,180.3309,2,-1,-1
"raw10427","raw10427",407.15387,"raw10427-f4",97.974,0.753,187.9095,2,-1,-1
"raw10427","raw10427",407.15387,"raw10427-f1",98.953,0.753,187.9095,2,-1,-1
"raw10427","raw10427",407.15387,"raw10427-f7",153.063,0.753,187.9095,2,-1,-1
"raw10427","raw10427",407.15387,"raw10427-f3",257.10199,0.753,187.9095,2,-1,-1
"raw10427","raw10427",407.15387,"raw10427-f5",283.13,0.753,187.9095,2,-1,-1
"raw10427","raw10427",407.15387,"raw10427-f6",344.15201,0.753,187.9095,2,-1,-1
"raw10427","raw10427",407.15387,"raw10427-f2",347.04501,0.753,187.9095,2,-1,-1
"raw10474","raw10474",409.06284,"raw10474-f6",78.958,1.11,178.408,2,-1,-1
"raw10474","raw10474",409.06284,"raw10474-f2",89.021,1.11,178.408,2,-1,-1
"raw10474","raw10474",409.06284,"raw10474-f1",96.969,1.11,178.408,2,-1,-1
"raw10474","raw10474",409.06284,"raw10474-f4",101.02,1.11,178.408,2,-1,-1
"raw10474","raw10474",409.06284,"raw10474-f5",113.019,1.11,178.408,2,-1,-1
"raw10474","raw10474",409.06284,"raw10474-f3",341.104,1.11,178.408,2,-1,-1
"raw10502","raw10502",409.12607,"raw10502-f12",98.953,1.199,180.3017,2,-1,-1
"raw10502","raw10502",409.12607,"raw10502-f16",111.007,1.199,180.3017,2,-1,-1
"raw10502","raw10502",409.12607,"raw10502-f13",211.07899,1.199,180.3017,2,-1,-1
"raw10502","raw10502",409.12607,"raw10502-f9",219.062,1.199,180.3017,2,-1,-1
"raw10502","raw10502",409.12607,"raw10502-f11",236.076,1.199,180.3017,2,-1,-1
"raw10502","raw10502",409.12607,"raw10502-f6",237.07001,1.199,180.3017,2,-1,-1
"raw10502","raw10502",409.12607,"raw10502-f3",308.061,1.199,180.3017,2,-1,-1
"raw10502","raw10502",409.12607,"raw10502-f7",351.082,1.199,180.3017,2,-1,-1
"raw10502","raw10502",409.12607,"raw10502-f14",370.12,1.199,180.3017,2,-1,-1
"raw10502","raw10502",409.12607,"raw10502-f8",381.07401,1.199,180.3017,2,-1,-1
"raw10502","raw10502",409.12607,"raw10502-f2",383.08401,1.199,180.3017,2,-1,-1
"raw10502","raw10502",409.12607,"raw10502-f1",384.104,1.199,180.3017,2,-1,-1
"raw10502","raw10502",409.12607,"raw10502-f5",386.10901,1.199,180.3017,2,-1,-1
"raw10502","raw10502",409.12607,"raw10502-f10",387.10599,1.199,180.3017,2,-1,-1
"raw10502","raw10502",409.12607,"raw10502-f15",397.06699,1.199,180.3017,2,-1,-1
"raw10502","raw10502",409.12607,"raw10502-f4",411.09601,1.199,180.3017,2,-1,-1
"raw10565","raw10565",411.07483,"raw10565-f1",96.969,1.108,177.4328,2,-1,-1
"raw10565","raw10565",411.07483,"raw10565-f4",113.033,1.108,177.4328,2,-1,-1
"raw10565","raw10565",411.07483,"raw10565-f7",165.035,1.108,177.4328,2,-1,-1
"raw10565","raw10565",411.07483,"raw10565-f5",370.12601,1.108,177.4328,2,-1,-1
"raw10565","raw10565",411.07483,"raw10565-f2",371.12299,1.108,177.4328,2,-1,-1
"raw10565","raw10565",411.07483,"raw10565-f8",372.12799,1.108,177.4328,2,-1,-1
"raw10565","raw10565",411.07483,"raw10565-f6",383.08401,1.108,177.4328,2,-1,-1
"raw10565","raw10565",411.07483,"raw10565-f3",385.10599,1.108,177.4328,2,-1,-1
"raw10575","raw10575",411.08188,"raw10575-f1",96.969,1.203,177.4327,2,-1,-1
"raw10575","raw10575",411.08188,"raw10575-f4",113.033,1.203,177.4327,2,-1,-1
"raw10575","raw10575",411.08188,"raw10575-f2",323.01901,1.203,177.4327,2,-1,-1
"raw10575","raw10575",411.08188,"raw10575-f3",371.12299,1.203,177.4327,2,-1,-1
"raw10627","raw10627",412.0545,"raw10627-f2",337.85901,5.055,154.6886,2,-1,-1
"raw10627","raw10627",412.0545,"raw10627-f5",338.85501,5.055,154.6886,2,-1,-1
"raw10627","raw10627",412.0545,"raw10627-f3",355.87,5.055,154.6886,2,-1,-1
"raw10627","raw10627",412.0545,"raw10627-f4",356.867,5.055,154.6886,2,-1,-1
"raw10627","raw10627",412.0545,"raw10627-f1",372.879,5.055,154.6886,2,-1,-1
"raw10731","raw10731",416.04144,"raw10731-f1",88.033,1.531,183.993,2,-1,-1
"raw10731","raw10731",416.04144,"raw10731-f3",141.005,1.531,183.993,2,-1,-1
"raw10731","raw10731",416.04144,"raw10731-f2",156.98599,1.531,183.993,2,-1,-1
"raw10744","raw10744",416.12646,"raw10744-f2",74.024,1.663,183.9918,2,-1,-1
"raw10744","raw10744",416.12646,"raw10744-f5",88.037,1.663,183.9918,2,-1,-1
"raw10744","raw10744",416.12646,"raw10744-f3",126.999,1.663,183.9918,2,-1,-1
"raw10744","raw10744",416.12646,"raw10744-f6",134.039,1.663,183.9918,2,-1,-1
"raw10744","raw10744",416.12646,"raw10744-f4",145.056,1.663,183.9918,2,-1,-1
"raw10744","raw10744",416.12646,"raw10744-f1",170.03999,1.663,183.9918,2,-1,-1
"raw10744","raw10744",416.12646,"raw10744-f7",363.069,1.663,183.9918,2,-1,-1
"raw10806","raw10806",417.1618,"raw10806-f2",78.95472,4.691,183.9774,2,-1,-1
"raw10806","raw10806",417.1618,"raw10806-f1",96.96865,4.691,183.9774,2,-1,-1
"raw10806","raw10806",417.1618,"raw10806-f3",150.03966,4.691,183.9774,2,-1,-1
"raw10806","raw10806",417.1618,"raw10806-f5",158.91631,4.691,183.9774,2,-1,-1
"raw10806","raw10806",417.1618,"raw10806-f4",250.04842,4.691,183.9774,2,-1,-1
"raw10806","raw10806",417.1618,"raw10806-f6",266.0802,4.691,183.9774,2,-1,-1
"raw10806","raw10806",417.1618,"raw10806-f7",344.02942,4.691,183.9774,2,-1,-1
"raw10849","raw10849",418.98026,"raw10849-f7",73.029,1.217,174.4861,2,-1,-1
"raw10849","raw10849",418.98026,"raw10849-f4",85.028,1.217,174.4861,2,-1,-1
"raw10849","raw10849",418.98026,"raw10849-f5",96.969,1.217,174.4861,2,-1,-1
"raw10849","raw10849",418.98026,"raw10849-f10",100.037,1.217,174.4861,2,-1,-1
"raw10849","raw10849",418.98026,"raw10849-f1",112.934,1.217,174.4861,2,-1,-1
"raw10849","raw10849",418.98026,"raw10849-f9",157.026,1.217,174.4861,2,-1,-1
"raw10849","raw10849",418.98026,"raw10849-f6",190.034,1.217,174.4861,2,-1,-1
"raw10849","raw10849",418.98026,"raw10849-f2",191.032,1.217,174.4861,2,-1,-1
"raw10849","raw10849",418.98026,"raw10849-f8",354.09601,1.217,174.4861,2,-1,-1
"raw10849","raw10849",418.98026,"raw10849-f3",355.091,1.217,174.4861,2,-1,-1
"raw10849","raw10849",418.98026,"raw10849-f14",367.05801,1.217,174.4861,2,-1,-1
"raw10849","raw10849",418.98026,"raw10849-f15",368.077,1.217,174.4861,2,-1,-1
"raw10849","raw10849",418.98026,"raw10849-f12",369.07101,1.217,174.4861,2,-1,-1
"raw10849","raw10849",418.98026,"raw10849-f13",370.12601,1.217,174.4861,2,-1,-1
"raw10849","raw10849",418.98026,"raw10849-f11",371.12299,1.217,174.4861,2,-1,-1
"raw10849","raw10849",418.98026,"raw10849-f16",386.10901,1.217,174.4861,2,-1,-1
"raw10904","raw10904",420.07608,"raw10904-f3",89.021,4.83,180.1511,2,-1,-1
"raw10904","raw10904",420.07608,"raw10904-f1",113.019,4.83,180.1511,2,-1,-1
"raw10904","raw10904",420.07608,"raw10904-f2",131.032,4.83,180.1511,2,-1,-1
"raw10904","raw10904",420.07608,"raw10904-f7",151.041,4.83,180.1511,2,-1,-1
"raw10904","raw10904",420.07608,"raw10904-f4",175.02299,4.83,180.1511,2,-1,-1
"raw10904","raw10904",420.07608,"raw10904-f6",231.08,4.83,180.1511,2,-1,-1
"raw10904","raw10904",420.07608,"raw10904-f5",384.97,4.83,180.1511,2,-1,-1
"raw10916","raw10916",420.0903,"raw10916-f1",78.95781,4.534,184.8836,2,-1,-1
"raw10916","raw10916",420.0903,"raw10916-f5",87.00637,4.534,184.8836,2,-1,-1
"raw10916","raw10916",420.0903,"raw10916-f3",99.05286,4.534,184.8836,2,-1,-1
"raw10916","raw10916",420.0903,"raw10916-f6",128.03461,4.534,184.8836,2,-1,-1
"raw10916","raw10916",420.0903,"raw10916-f7",129.01529,4.534,184.8836,2,-1,-1
"raw10916","raw10916",420.0903,"raw10916-f4",143.04221,4.534,184.8836,2,-1,-1
"raw10916","raw10916",420.0903,"raw10916-f2",158.92068,4.534,184.8836,2,-1,-1
"raw10952","raw10952",420.98083,"raw10952-f8",84.044,0.916,175.4066,2,-1,-1
"raw10952","raw10952",420.98083,"raw10952-f2",99.042,0.916,175.4066,2,-1,-1
"raw10952","raw10952",420.98083,"raw10952-f13",110.058,0.916,175.4066,2,-1,-1
"raw10952","raw10952",420.98083,"raw10952-f1",111.007,0.916,175.4066,2,-1,-1
"raw10952","raw10952",420.98083,"raw10952-f10",114.036,0.916,175.4066,2,-1,-1
"raw10952","raw10952",420.98083,"raw10952-f5",115.037,0.916,175.4066,2,-1,-1
"raw10952","raw10952",420.98083,"raw10952-f11",126.026,0.916,175.4066,2,-1,-1
"raw10952","raw10952",420.98083,"raw10952-f14",151.04601,0.916,175.4066,2,-1,-1
"raw10952","raw10952",420.98083,"raw10952-f9",167.06799,0.916,175.4066,2,-1,-1
"raw10952","raw10952",420.98083,"raw10952-f15",169.076,0.916,175.4066,2,-1,-1
"raw10952","raw10952",420.98083,"raw10952-f16",180.073,0.916,175.4066,2,-1,-1
"raw10952","raw10952",420.98083,"raw10952-f4",191.013,0.916,175.4066,2,-1,-1
"raw10952","raw10952",420.98083,"raw10952-f7",281.233,0.916,175.4066,2,-1,-1
"raw10952","raw10952",420.98083,"raw10952-f12",323.01901,0.916,175.4066,2,-1,-1
"raw10952","raw10952",420.98083,"raw10952-f6",371.12299,0.916,175.4066,2,-1,-1
"raw10952","raw10952",420.98083,"raw10952-f3",381.07401,0.916,175.4066,2,-1,-1
"raw10956","raw10956",421.01648,"raw10956-f3",87.006,0.814,175.4061,2,-1,-1
"raw10956","raw10956",421.01648,"raw10956-f1",96.958,0.814,175.4061,2,-1,-1
"raw10956","raw10956",421.01648,"raw10956-f5",113.022,0.814,175.4061,2,-1,-1
"raw10956","raw10956",421.01648,"raw10956-f6",143.03,0.814,175.4061,2,-1,-1
"raw10956","raw10956",421.01648,"raw10956-f4",267.056,0.814,175.4061,2,-1,-1
"raw10956","raw10956",421.01648,"raw10956-f2",323.01901,0.814,175.4061,2,-1,-1
"raw10963","raw10963",421.05927,"raw10963-f9",113.022,4.708,181.0844,2,-1,-1
"raw10963","raw10963",421.05927,"raw10963-f1",150.03999,4.708,181.0844,2,-1,-1
"raw10963","raw10963",421.05927,"raw10963-f4",272.94101,4.708,181.0844,2,-1,-1
"raw10963","raw10963",421.05927,"raw10963-f2",344.02899,4.708,181.0844,2,-1,-1
"raw10963","raw10963",421.05927,"raw10963-f5",345.02899,4.708,181.0844,2,-1,-1
"raw10963","raw10963",421.05927,"raw10963-f8",362.03699,4.708,181.0844,2,-1,-1
"raw10963","raw10963",421.05927,"raw10963-f6",422.065,4.708,181.0844,2,-1,-1
"raw10963","raw10963",421.05927,"raw10963-f3",423.99399,4.708,181.0844,2,-1,-1
"raw10963","raw10963",421.05927,"raw10963-f7",424.996,4.708,181.0844,2,-1,-1
"raw10964","raw10964",421.05927,"raw10964-f1",150.03999,4.708,182.0309,2,-1,-1
"raw10964","raw10964",421.05927,"raw10964-f7",151.041,4.708,182.0309,2,-1,-1
"raw10964","raw10964",421.05927,"raw10964-f4",272.94101,4.708,182.0309,2,-1,-1
"raw10964","raw10964",421.05927,"raw10964-f2",344.02899,4.708,182.0309,2,-1,-1
"raw10964","raw10964",421.05927,"raw10964-f6",345.035,4.708,182.0309,2,-1,-1
"raw10964","raw10964",421.05927,"raw10964-f8",362.03101,4.708,182.0309,2,-1,-1
"raw10964","raw10964",421.05927,"raw10964-f5",422.065,4.708,182.0309,2,-1,-1
"raw10964","raw10964",421.05927,"raw10964-f3",423.99399,4.708,182.0309,2,-1,-1
"raw10967","raw10967",421.05927,"raw10967-f1",150.03999,4.397,180.1379,2,-1,-1
"raw10967","raw10967",421.05927,"raw10967-f3",344.02899,4.397,180.1379,2,-1,-1
"raw10967","raw10967",421.05927,"raw10967-f2",422.065,4.397,180.1379,2,-1,-1
"raw11003","raw11003",421.08777,"raw11003-f2",78.958,4.359,179.1911,2,-1,-1
"raw11003","raw11003",421.08777,"raw11003-f1",150.035,4.359,179.1911,2,-1,-1
"raw11003","raw11003",421.08777,"raw11003-f3",422.065,4.359,179.1911,2,-1,-1
"raw11009","raw11009",421.11627,"raw11009-f3",151.041,4.714,181.0836,2,-1,-1
"raw11009","raw11009",421.11627,"raw11009-f5",345.02899,4.714,181.0836,2,-1,-1
"raw11009","raw11009",421.11627,"raw11009-f2",422.065,4.714,181.0836,2,-1,-1
"raw11009","raw11009",421.11627,"raw11009-f1",423.99399,4.714,181.0836,2,-1,-1
"raw11009","raw11009",421.11627,"raw11009-f4",424.98901,4.714,181.0836,2,-1,-1
"raw11010","raw11010",421.11627,"raw11010-f3",151.041,4.714,182.0301,2,-1,-1
"raw11010","raw11010",421.11627,"raw11010-f2",290.952,4.714,182.0301,2,-1,-1
"raw11010","raw11010",421.11627,"raw11010-f5",345.02899,4.714,182.0301,2,-1,-1
"raw11010","raw11010",421.11627,"raw11010-f1",422.065,4.714,182.0301,2,-1,-1
"raw11010","raw11010",421.11627,"raw11010-f4",424.996,4.714,182.0301,2,-1,-1
"raw11026","raw11026",421.1662,"raw11026-f3",151.041,4.704,182.0294,2,-1,-1
"raw11026","raw11026",421.1662,"raw11026-f2",345.02899,4.704,182.0294,2,-1,-1
"raw11026","raw11026",421.1662,"raw11026-f6",362.03699,4.704,182.0294,2,-1,-1
"raw11026","raw11026",421.1662,"raw11026-f1",422.065,4.704,182.0294,2,-1,-1
"raw11026","raw11026",421.1662,"raw11026-f5",423.065,4.704,182.0294,2,-1,-1
"raw11026","raw11026",421.1662,"raw11026-f4",424.996,4.704,182.0294,2,-1,-1
"raw11033","raw11033",421.98648,"raw11033-f2",125.018,0.83,176.34,2,-1,-1
"raw11033","raw11033",421.98648,"raw11033-f4",128.03101,0.83,176.34,2,-1,-1
"raw11033","raw11033",421.98648,"raw11033-f5",129.015,0.83,176.34,2,-1,-1
"raw11033","raw11033",421.98648,"raw11033-f1",323.01901,0.83,176.34,2,-1,-1
"raw11033","raw11033",421.98648,"raw11033-f3",381.07401,0.83,176.34,2,-1,-1
"raw11033","raw11033",421.98648,"raw11033-f6",393.034,0.83,176.34,2,-1,-1
"raw11050","raw11050",422.87903,"raw11050-f1",142.972,1.406,211.3431,2,-1,-1
"raw11050","raw11050",422.87903,"raw11050-f3",149.041,1.406,211.3431,2,-1,-1
"raw11050","raw11050",422.87903,"raw11050-f2",158.98599,1.406,211.3431,2,-1,-1
"raw11061","raw11061",423.07193,"raw11061-f3",74.99,0.762,183.8965,2,-1,-1
"raw11061","raw11061",423.07193,"raw11061-f1",325.164,0.762,183.8965,2,-1,-1
"raw11061","raw11061",423.07193,"raw11061-f2",373.16,0.762,183.8965,2,-1,-1
"raw11066","raw11066",423.07907,"raw11066-f4",78.958,0.914,178.2184,2,-1,-1
"raw11066","raw11066",423.07907,"raw11066-f6",89.024,0.914,178.2184,2,-1,-1
"raw11066","raw11066",423.07907,"raw11066-f5",96.952,0.914,178.2184,2,-1,-1
"raw11066","raw11066",423.07907,"raw11066-f10",101.023,0.914,178.2184,2,-1,-1
"raw11066","raw11066",423.07907,"raw11066-f11",111,0.914,178.2184,2,-1,-1
"raw11066","raw11066",423.07907,"raw11066-f9",126.995,0.914,178.2184,2,-1,-1
"raw11066","raw11066",423.07907,"raw11066-f14",134.043,0.914,178.2184,2,-1,-1
"raw11066","raw11066",423.07907,"raw11066-f16",180.05901,0.914,178.2184,2,-1,-1
"raw11066","raw11066",423.07907,"raw11066-f13",213.01199,0.914,178.2184,2,-1,-1
"raw11066","raw11066",423.07907,"raw11066-f8",237.07001,0.914,178.2184,2,-1,-1
"raw11066","raw11066",423.07907,"raw11066-f12",241.007,0.914,178.2184,2,-1,-1
"raw11066","raw11066",423.07907,"raw11066-f2",308.061,0.914,178.2184,2,-1,-1
"raw11066","raw11066",423.07907,"raw11066-f3",383.091,0.914,178.2184,2,-1,-1
"raw11066","raw11066",423.07907,"raw11066-f1",384.104,0.914,178.2184,2,-1,-1
"raw11066","raw11066",423.07907,"raw11066-f7",386.10901,0.914,178.2184,2,-1,-1
"raw11066","raw11066",423.07907,"raw11066-f15",403.04901,0.914,178.2184,2,-1,-1
"raw11071","raw11071",423.07907,"raw11071-f2",74.021,0.914,186.7354,2,-1,-1
"raw11071","raw11071",423.07907,"raw11071-f1",111.007,0.914,186.7354,2,-1,-1
"raw11071","raw11071",423.07907,"raw11071-f3",125.033,0.914,186.7354,2,-1,-1
"raw11083","raw11083",423.10052,"raw11083-f1",88.037,1.577,185.7888,2,-1,-1
"raw11083","raw11083",423.10052,"raw11083-f2",89.024,1.577,185.7888,2,-1,-1
"raw11083","raw11083",423.10052,"raw11083-f3",119.032,1.577,185.7888,2,-1,-1
"raw11083","raw11083",423.10052,"raw11083-f4",200.948,1.577,185.7888,2,-1,-1
"raw11083","raw11083",423.10052,"raw11083-f5",282.94901,1.577,185.7888,2,-1,-1
"raw11097","raw11097",423.15054,"raw11097-f5",78.95472,0.765,195.2514,2,-1,-1
"raw11097","raw11097",423.15054,"raw11097-f4",88.03664,0.765,195.2514,2,-1,-1
"raw11097","raw11097",423.15054,"raw11097-f2",110.97437,0.765,195.2514,2,-1,-1
"raw11097","raw11097",423.15054,"raw11097-f1",113.03329,0.765,195.2514,2,-1,-1
"raw11097","raw11097",423.15054,"raw11097-f3",186.08495,0.765,195.2514,2,-1,-1
"raw11101","raw11101",423.15768,"raw11101-f4",87.00637,0.684,195.2513,2,-1,-1
"raw11101","raw11101",423.15768,"raw11101-f2",169.05382,0.684,195.2513,2,-1,-1
"raw11101","raw11101",423.15768,"raw11101-f3",291.04105,0.684,195.2513,2,-1,-1
"raw11101","raw11101",423.15768,"raw11101-f1",357.16876,0.684,195.2513,2,-1,-1
"raw11102","raw11102",423.15768,"raw11102-f4",87.00637,0.684,196.1976,2,-1,-1
"raw11102","raw11102",423.15768,"raw11102-f1",169.05833,0.684,196.1976,2,-1,-1
"raw11102","raw11102",423.15768,"raw11102-f2",291.04697,0.684,196.1976,2,-1,-1
"raw11102","raw11102",423.15768,"raw11102-f3",315.11337,0.684,196.1976,2,-1,-1
"raw11149","raw11149",425.0751,"raw11149-f4",134.04321,3.738,184.8158,2,-1,-1
"raw11149","raw11149",425.0751,"raw11149-f5",158.92068,3.738,184.8158,2,-1,-1
"raw11149","raw11149",425.0751,"raw11149-f3",328.03333,3.738,184.8158,2,-1,-1
"raw11149","raw11149",425.0751,"raw11149-f2",407.99551,3.738,184.8158,2,-1,-1
"raw11149","raw11149",425.0751,"raw11149-f1",426.00674,3.738,184.8158,2,-1,-1
"raw11149","raw11149",425.0751,"raw11149-f6",427.0112,3.738,184.8158,2,-1,-1
"raw1118","raw1118",145.1105,"raw1118-f5",101.068,1.708,208.5417,2,-1,-1
"raw1118","raw1118",145.1105,"raw1118-f2",109.04,1.708,208.5417,2,-1,-1
"raw1118","raw1118",145.1105,"raw1118-f3",141.009,1.708,208.5417,2,-1,-1
"raw1118","raw1118",145.1105,"raw1118-f1",147.063,1.708,208.5417,2,-1,-1
"raw1118","raw1118",145.1105,"raw1118-f4",148.067,1.708,208.5417,2,-1,-1
"raw11186","raw11186",426.00674,"raw11186-f2",78.95781,0.837,183.8572,2,-1,-1
"raw11186","raw11186",426.00674,"raw11186-f1",96.96523,0.837,183.8572,2,-1,-1
"raw11186","raw11186",426.00674,"raw11186-f3",346.04279,0.837,183.8572,2,-1,-1
"raw11204","raw11204",426.00674,"raw11204-f4",78.95781,4.758,183.8572,2,-1,-1
"raw11204","raw11204",426.00674,"raw11204-f1",96.96865,4.758,183.8572,2,-1,-1
"raw11204","raw11204",426.00674,"raw11204-f5",128.03067,4.758,183.8572,2,-1,-1
"raw11204","raw11204",426.00674,"raw11204-f9",134.04321,4.758,183.8572,2,-1,-1
"raw11204","raw11204",426.00674,"raw11204-f3",150.03966,4.758,183.8572,2,-1,-1
"raw11204","raw11204",426.00674,"raw11204-f2",158.92068,4.758,183.8572,2,-1,-1
"raw11204","raw11204",426.00674,"raw11204-f7",344.02942,4.758,183.8572,2,-1,-1
"raw11204","raw11204",426.00674,"raw11204-f6",421.05927,4.758,183.8572,2,-1,-1
"raw11204","raw11204",426.00674,"raw11204-f8",423.99423,4.758,183.8572,2,-1,-1
"raw11206","raw11206",426.00674,"raw11206-f5",78.95781,4.602,183.8572,2,-1,-1
"raw11206","raw11206",426.00674,"raw11206-f4",96.96523,4.602,183.8572,2,-1,-1
"raw11206","raw11206",426.00674,"raw11206-f3",150.03966,4.602,183.8572,2,-1,-1
"raw11206","raw11206",426.00674,"raw11206-f7",158.91631,4.602,183.8572,2,-1,-1
"raw11206","raw11206",426.00674,"raw11206-f1",344.02942,4.602,183.8572,2,-1,-1
"raw11206","raw11206",426.00674,"raw11206-f6",345.02893,4.602,183.8572,2,-1,-1
"raw11206","raw11206",426.00674,"raw11206-f2",423.99423,4.602,183.8572,2,-1,-1
"raw11255","raw11255",426.13583,"raw11255-f1",272.94699,0.792,183.8555,2,-1,-1
"raw11255","raw11255",426.13583,"raw11255-f2",325.177,0.792,183.8555,2,-1,-1
"raw11255","raw11255",426.13583,"raw11255-f4",344.02899,0.792,183.8555,2,-1,-1
"raw11255","raw11255",426.13583,"raw11255-f3",409,0.792,183.8555,2,-1,-1
"raw11259","raw11259",426.15018,"raw11259-f3",329.035,3.563,183.8553,2,-1,-1
"raw11259","raw11259",426.15018,"raw11259-f2",409,3.563,183.8553,2,-1,-1
"raw11259","raw11259",426.15018,"raw11259-f1",427.01099,3.563,183.8553,2,-1,-1
"raw11307","raw11307",427.13324,"raw11307-f4",74.024,1.265,191.4106,2,-1,-1
"raw11307","raw11307",427.13324,"raw11307-f2",112.038,1.265,191.4106,2,-1,-1
